STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DP01,DSNW,DT00,DT32,DX70,DX90,EMNT,EMSN,EMXP,EMXT,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1916-06,3,0,0,1,28,8,-17.7778,0.0,175.26,2.6111,9.0556,264.16,0.0,-7.7889,-2.1111,-13.4667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1916-07,3,0,0,0,31,25,-13.7778,0.0,142.24,2.8889,-17.7778,386.08,0.0,-4.4167,1.05,-9.8778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1916-10,10,3,0,13,7,0,-21.5,5816.6,386.08,-2.3333,156.2778,944.88,9042.4,-13.4944,-9.35,-17.6389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1916-11,3,3,1,25,4,0,-32.8889,1295.4,129.54,-3.8889,246.1111,388.62,3886.2,-16.3889,-12.5556,-20.2278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1916-12,4,3,6,27,0,0,-30.7222,635.0,58.42,-9.4444,363.7222,185.42,2235.2,-19.9,-16.4111,-23.3889
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1917-01,3,2,7,28,0,0,-33.8333,1930.4,187.96,-11.8889,369.5556,233.68,2895.6,-20.4778,-17.3722,-23.5778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1917-02,1,1,2,27,0,0,-30.4444,965.2,63.5,-9.1111,284.1667,63.5,965.2,-18.3778,-14.3,-22.45
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1917-03,4,4,0,31,2,0,-27.3333,1625.6,104.14,-5.4444,293.8889,342.9,5181.6,-17.6444,-13.7722,-21.5222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1917-12,8,6,7,21,0,0,-30.7222,1930.4,175.26,-7.6111,289.8333,604.52,6756.4,-17.5167,-13.3222,-21.7056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-01,12,5,12,27,0,0,-33.8333,1930.4,142.24,-8.5,384.8333,607.06,7061.2,-21.1444,-17.3944,-24.9
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-02,5,2,5,19,0,0,-33.2222,3225.8,231.14,-8.2222,260.8889,518.16,5232.4,-17.5444,-13.9722,-21.1167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-03,6,0,0,16,4,0,-24.5556,381.0,25.4,-4.8333,172.0556,106.68,381.0,-13.7167,-9.5333,-17.9
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-04,12,5,0,21,1,0,-23.9444,3860.8,439.42,-5.7222,205.3333,1516.38,11074.4,-15.0278,-11.3778,-18.6833
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-05,13,2,0,3,20,0,-19.3333,1295.4,548.64,-2.0556,80.0556,2159.0,2514.6,-10.75,-6.4,-15.1
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-06,8,0,0,0,26,12,-16.5556,0.0,452.12,2.8889,-7.6667,1742.44,0.0,-5.8556,-1.0722,-10.6333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-07,12,0,0,0,31,10,-12.8333,0.0,896.62,2.8889,-17.4444,1912.62,0.0,-5.6667,-0.9333,-10.4
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-08,7,0,0,0,31,8,-15.3333,0.0,246.38,3.2222,-12.3889,627.38,0.0,-6.2222,-1.1111,-11.3333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-09,10,0,0,1,19,0,-18.3889,127.0,154.94,-0.1667,53.7222,769.62,127.0,-9.8556,-5.5,-14.2111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-11,4,2,3,23,4,0,-31.6667,1930.4,231.14,-4.2222,256.5,393.7,3378.2,-16.9833,-12.6611,-21.3056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1918-12,9,2,2,23,0,0,-31.0556,1295.4,175.26,-8.8333,291.3333,523.24,3124.2,-17.5667,-15.0111,-20.1167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-01,0,0,2,24,0,0,-29.5,0.0,0.0,-9.1111,261.5,0.0,0.0,-16.6,-13.3667,-19.8389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-02,9,2,2,26,0,0,-29.5,2590.8,200.66,-9.4444,293.3333,469.9,6781.8,-18.7056,-15.1389,-22.2722
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-04,8,2,0,14,6,0,-22.7222,4851.4,708.66,-3.2778,158.5556,1394.46,6070.6,-13.4722,-9.5611,-17.3778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-05,5,0,0,7,18,0,-18.7222,0.0,83.82,-1.1111,81.5556,129.54,0.0,-10.7,-5.45,-15.9444
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-06,7,0,0,2,25,13,-18.7222,0.0,193.04,2.6111,14.1111,698.5,0.0,-7.2222,-1.8222,-12.6167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-08,2,0,0,0,31,18,-13.7778,0.0,515.62,2.8889,-17.7778,523.24,0.0,-5.1722,0.1333,-10.4778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-09,8,0,0,1,26,4,-17.7778,0.0,469.9,0.4444,14.7778,1229.36,0.0,-7.8722,-3.0611,-12.6833
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-10,8,3,0,18,1,0,-23.0,2590.8,469.9,-5.1111,196.1667,1247.14,5969.0,-14.4944,-10.7389,-18.25
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-11,10,6,5,19,0,0,-31.0556,2590.8,360.68,-8.5,290.3889,1155.7,8509.0,-18.1444,-14.8278,-21.4556
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1919-12,9,3,7,22,0,0,-38.1667,2844.8,205.74,-10.3889,317.3889,576.58,8407.4,-18.8444,-15.5167,-22.1778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-01,4,1,0,22,0,0,-27.3333,635.0,50.8,-8.2222,283.0556,91.44,1041.4,-17.2944,-14.0056,-20.5889
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-02,5,2,2,28,0,0,-29.5,2590.8,309.88,-9.7778,297.8889,629.92,5029.2,-18.4778,-14.8278,-22.1222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-03,3,2,2,21,1,0,-31.0556,2463.8,373.38,-6.0556,255.3889,477.52,3683.0,-16.4056,-12.9889,-19.8167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-04,17,7,1,23,0,0,-28.8889,7366.0,967.74,-7.6111,254.1667,3919.22,28829.0,-16.6556,-13.4556,-19.8611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-06,9,0,0,0,26,4,-17.1667,0.0,381.0,1.0556,8.7778,680.72,0.0,-7.6222,-3.1833,-12.0556
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-07,7,0,0,0,31,13,-14.3889,0.0,309.88,3.2222,-11.0,845.82,0.0,-5.7444,-0.8222,-10.6611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-08,7,0,0,0,26,6,-15.3333,0.0,162.56,0.4444,-2.9444,426.72,0.0,-6.9,-2.3,-11.5
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-09,10,0,0,2,13,4,-19.6111,0.0,175.26,1.6667,47.3889,678.18,0.0,-9.4389,-5.1278,-13.7556
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-10,8,1,0,6,12,0,-21.1667,3225.8,386.08,-1.4444,101.7778,840.74,3225.8,-11.8,-7.5833,-16.0167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1920-12,6,3,4,26,0,0,-31.3333,1295.4,193.04,-8.5,309.6667,502.92,4013.2,-18.1556,-15.0,-21.3111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1921-05,9,0,0,2,13,0,-18.7222,0.0,452.12,-1.7222,72.5,1729.74,0.0,-10.8722,-7.0278,-14.7111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1921-06,10,0,0,0,23,9,-15.3333,0.0,322.58,2.6111,8.8889,1767.84,0.0,-7.1333,-3.0333,-11.2333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1922-10,2,1,0,12,17,1,-22.7222,1930.4,360.68,0.1111,109.3333,368.3,1930.4,-11.6611,-6.2611,-17.0611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1922-11,6,3,0,27,0,0,-23.9444,3225.8,322.58,-7.6111,258.6111,787.4,7543.8,-16.8056,-13.1167,-20.4944
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1922-12,3,3,6,23,0,0,-31.3333,2260.6,419.1,-11.0,333.2222,579.12,3860.8,-18.9167,-15.5889,-22.2444
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-01,1,0,0,27,0,0,-27.3333,0.0,7.62,-8.2222,266.2222,7.62,0.0,-17.2778,-14.2389,-20.3111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-02,3,1,4,28,0,0,-32.2778,1625.6,142.24,-10.0556,318.2222,175.26,1955.8,-19.5944,-15.3556,-23.8278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-03,5,5,3,29,0,0,-30.4444,1930.4,193.04,-6.6667,276.8889,533.4,5334.0,-17.7,-13.5611,-21.8389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-04,5,0,0,21,8,0,-22.1111,0.0,541.02,-2.3333,167.5556,1432.56,0.0,-13.7722,-9.1056,-18.4333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-05,9,0,0,3,16,0,-18.7222,0.0,922.02,-0.5,64.2778,3141.98,0.0,-10.2556,-5.75,-14.7611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-06,7,0,0,0,26,0,-14.3889,0.0,1290.32,-0.5,6.8889,2479.04,0.0,-8.0333,-3.7444,-12.3222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-07,8,0,0,0,31,12,-11.6111,0.0,876.3,1.6667,-17.7778,2019.3,0.0,-5.3111,-0.5944,-10.0278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-10,7,4,3,15,4,0,-29.8333,3606.8,1290.32,-3.5556,192.4444,2491.74,6959.6,-14.3722,-10.3,-18.45
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1923-11,2,0,0,22,0,0,-25.1667,0.0,116.84,-7.6111,198.5,149.86,0.0,-15.0722,-11.1333,-19.0056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-01,1,1,8,28,0,0,-36.6111,635.0,63.5,-11.2778,361.2778,63.5,635.0,-19.8222,-16.0167,-23.6278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-02,3,0,2,23,0,0,-31.0556,330.2,33.02,-7.0,234.1111,86.36,863.6,-16.2778,-12.3833,-20.1722
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-03,8,4,1,31,0,0,-29.8333,1930.4,193.04,-10.0556,346.8889,637.54,6375.4,-19.3556,-15.8111,-22.9
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-04,6,3,0,21,5,0,-22.1111,2590.8,259.08,-3.2778,170.7222,970.28,6350.0,-13.8778,-9.4333,-18.3167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-05,8,0,0,9,15,0,-19.6111,0.0,309.88,-1.1111,101.8889,949.96,0.0,-11.4389,-6.6278,-16.25
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-06,1,0,0,0,28,11,-17.4444,0.0,7.62,2.2778,6.7222,7.62,0.0,-7.4667,-2.0556,-12.8722
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-07,4,0,0,0,31,21,-14.0556,0.0,147.32,2.6111,-17.5,281.94,0.0,-5.4389,0.2,-11.0833
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-08,5,0,0,0,28,20,-14.3889,0.0,91.44,3.2222,-16.6667,269.24,0.0,-5.6056,0.2944,-11.5056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-09,8,0,0,1,21,4,-17.7778,0.0,335.28,2.0,44.0556,1318.26,0.0,-9.3889,-4.2667,-14.5111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1924-10,5,0,0,4,14,0,-19.0,0.0,289.56,-2.6667,102.3333,904.24,0.0,-11.4444,-7.1444,-15.7389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-02,1,0,0,20,0,0,-23.9444,203.2,12.7,-8.5,192.6667,12.7,203.2,-15.1111,-11.7111,-18.5056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-03,5,2,1,20,5,0,-27.9444,1549.4,154.94,-4.5,198.0556,515.62,2463.8,-14.5556,-10.2389,-18.8722
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-04,8,0,0,5,10,0,-22.1111,0.0,1998.98,-3.2778,108.4444,2435.86,0.0,-11.8,-7.2333,-16.3667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-05,8,0,0,3,20,5,-18.7222,0.0,703.58,0.7222,58.0,1480.82,0.0,-9.75,-5.0556,-14.4444
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-06,8,0,0,0,25,8,-15.6111,0.0,645.16,2.2778,14.1667,1874.52,0.0,-7.6611,-2.9556,-12.3667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-07,9,0,0,0,31,18,-13.4444,0.0,218.44,5.0556,-16.7222,673.1,0.0,-4.6833,0.5222,-9.8889
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-08,4,0,0,0,26,10,-14.3889,0.0,368.3,2.8889,-16.2222,535.94,0.0,-6.0389,-0.3444,-11.7333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-09,2,0,0,1,25,5,-17.7778,0.0,33.02,1.6667,16.4444,45.72,0.0,-7.8944,-2.85,-12.9389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-10,13,4,0,21,4,0,-27.3333,1625.6,284.48,-2.0556,224.3333,1125.22,4521.2,-15.4,-11.5556,-19.25
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-11,5,2,0,23,0,0,-24.2778,1092.2,83.82,-7.6111,220.6111,251.46,2184.4,-15.5389,-11.7667,-19.3111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1925-12,7,3,4,25,0,0,-30.4444,5156.2,469.9,-9.4444,286.4444,911.86,10464.8,-18.0056,-14.6556,-21.3611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-01,7,1,0,28,0,0,-27.0556,1930.4,193.04,-10.6667,316.7778,299.72,2692.4,-18.3833,-15.7333,-21.0333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-02,5,2,0,18,0,0,-25.7778,5156.2,335.28,-8.2222,220.6111,525.78,7061.2,-16.1056,-13.0389,-19.1722
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-03,4,1,0,25,1,0,-26.4444,1625.6,162.56,-5.4444,243.0,246.38,2286.0,-16.0056,-11.8222,-20.1889
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-04,8,4,0,15,13,0,-23.6667,1930.4,129.54,-0.7778,137.1111,579.12,6451.6,-12.75,-7.9944,-17.5056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-05,11,0,0,1,20,2,-18.3889,0.0,774.7,1.3333,42.5556,1582.42,0.0,-9.2444,-4.9,-13.5833
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-06,13,0,0,0,27,6,-15.3333,0.0,259.08,3.2222,3.5556,1270.0,0.0,-7.3667,-2.5222,-12.2111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-07,8,0,0,0,29,9,-12.8333,0.0,876.3,3.5,-14.3889,1772.92,0.0,-5.6667,-1.0778,-10.2611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-08,6,0,0,0,31,18,-14.6667,0.0,515.62,3.2222,-15.8333,850.9,0.0,-5.6389,0.1833,-11.4667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-09,6,0,0,4,20,4,-23.9444,0.0,355.6,1.3333,46.7778,840.74,0.0,-9.5389,-4.3667,-14.7111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-10,6,2,0,10,16,0,-21.5,1930.4,386.08,-1.4444,103.3889,1143.0,2565.4,-11.45,-6.6667,-16.2278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-11,6,2,0,19,0,0,-27.0556,1930.4,264.16,-7.2778,216.6111,505.46,3302.0,-15.4056,-12.1333,-18.6778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1926-12,5,3,3,24,0,0,-33.5,1930.4,154.94,-6.6667,281.3333,375.92,3860.8,-18.1944,-15.25,-21.1444
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-01,5,2,5,26,0,0,-34.1111,3225.8,193.04,-7.6111,300.8333,414.02,6477.0,-18.5833,-14.7389,-22.4278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-03,7,6,1,27,0,0,-29.2222,3860.8,581.66,-7.2778,272.9444,1394.46,9855.2,-16.9722,-13.3056,-20.6333
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-04,9,5,0,16,9,0,-23.0,5156.2,541.02,-1.1111,166.6111,1600.2,14605.0,-13.7333,-9.7889,-17.6778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-05,8,2,0,3,20,1,-19.9444,1295.4,193.04,0.1111,57.1667,647.7,2590.8,-10.2167,-5.6389,-14.8
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-06,11,0,0,0,24,5,-15.6111,0.0,594.36,3.8333,18.6667,2113.28,0.0,-7.8111,-3.5778,-12.0389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-07,13,0,0,0,29,9,-13.1667,0.0,187.96,3.2222,-15.0,1066.8,0.0,-6.0389,-1.2167,-10.8611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-08,9,0,0,0,30,2,-14.3889,0.0,1018.54,1.0556,-8.3889,1750.06,0.0,-7.0889,-2.2389,-11.9389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-09,5,1,0,5,23,3,-19.6111,2260.6,205.74,1.0556,44.0,431.8,2260.6,-9.0278,-4.2611,-13.7944
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-10,4,1,0,6,17,0,-19.6111,2590.8,322.58,-0.7778,90.5,886.46,2667.0,-11.0778,-6.0556,-16.1
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-11,2,1,0,16,3,0,-22.1111,635.0,76.2,-5.7222,179.2222,83.82,711.2,-14.1611,-10.4389,-17.8778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1927-12,2,1,6,27,0,0,-32.6111,635.0,50.8,-10.6667,314.6111,88.9,1016.0,-19.5722,-15.6722,-23.4778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-01,3,2,2,24,0,0,-32.6111,1295.4,109.22,-8.2222,285.0,149.86,2006.6,-17.3611,-14.25,-20.4667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-02,5,2,1,28,0,0,-29.5,5816.6,162.56,-7.6111,282.2778,454.66,7696.2,-17.9389,-14.3111,-21.5667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-03,7,3,1,19,1,0,-31.3333,2590.8,134.62,-4.8333,216.2222,381.0,5181.6,-16.1167,-12.4556,-19.7778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-04,2,1,0,20,9,0,-24.8889,1930.4,330.2,-3.5556,145.8889,342.9,1930.4,-13.4278,-8.3333,-18.5222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-05,8,0,0,1,20,4,-18.1111,0.0,309.88,0.7222,41.6111,1107.44,0.0,-9.0389,-4.2556,-13.8278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-06,9,0,0,0,26,2,-15.9444,0.0,289.56,2.0,19.0556,1224.28,0.0,-8.5278,-3.8278,-13.2222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1928-07,10,0,0,0,28,11,-15.9444,0.0,452.12,4.7778,-10.7778,1518.92,0.0,-6.8444,-0.3389,-13.35
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1929-01,4,3,10,28,0,0,-30.1111,1295.4,129.54,-11.2778,352.5,304.8,3556.0,-20.8167,-16.8778,-24.7556
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1929-02,1,1,7,23,0,0,-33.2222,1295.4,104.14,-14.0556,334.8889,104.14,1295.4,-22.2889,-19.5444,-25.0278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1929-06,4,0,0,0,27,10,-15.9444,0.0,386.08,3.5,1.5556,947.42,0.0,-7.3111,-1.8944,-12.7222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1929-07,3,0,0,0,31,23,-14.6667,0.0,741.68,3.8333,-15.1667,1391.92,0.0,-4.6833,0.6889,-10.0611
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1929-09,10,2,0,6,20,1,-18.1111,2590.8,774.7,1.0556,69.4444,2186.94,3225.8,-10.3111,-5.9389,-14.6833
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1930-07,3,0,0,0,30,19,-13.1667,0.0,129.54,3.5,-15.1111,266.7,0.0,-4.7333,0.2167,-9.6778
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1930-08,14,0,0,0,29,8,-12.2222,0.0,485.14,1.6667,-14.6667,2446.02,0.0,-5.9,-1.9889,-9.8056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1930-09,4,0,0,0,21,0,-16.8333,0.0,632.46,-0.7778,35.0,787.4,0.0,-9.3611,-4.6611,-14.0556
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1930-10,6,0,0,13,4,0,-23.0,0.0,406.4,-3.2778,155.8889,1303.02,0.0,-13.5778,-9.5444,-17.6167
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1930-11,3,2,0,23,1,0,-22.1111,1930.4,142.24,-6.0556,206.1111,264.16,3556.0,-15.5833,-11.5833,-19.5833
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1930-12,1,0,0,27,0,0,-25.7778,381.0,25.4,-9.7778,288.9444,25.4,381.0,-17.7444,-14.3833,-21.1111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-01,0,0,0,28,0,0,-26.7222,0.0,0.0,-7.8889,266.8333,0.0,0.0,-17.0778,-13.7278,-20.4278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-02,3,2,0,28,0,0,-24.8889,1295.4,104.14,-8.8333,226.3333,226.06,2921.0,-16.6611,-12.3222,-20.9944
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-04,6,3,0,15,7,0,-23.9444,2260.6,226.06,-3.5556,150.2778,652.78,5156.2,-13.1944,-8.8833,-17.5056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-05,10,0,0,9,14,2,-21.5,0.0,121.92,0.7222,98.1667,515.62,0.0,-10.9611,-6.55,-15.3667
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-06,11,0,0,0,28,10,-13.4444,0.0,510.54,2.8889,-10.0556,1569.72,0.0,-5.7611,-1.0167,-10.5056
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-07,4,0,0,0,31,20,-15.3333,0.0,934.72,4.4444,-12.9444,1902.46,0.0,-4.5278,0.6389,-9.7
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-08,6,0,0,0,30,7,-15.3333,0.0,934.72,2.6111,-11.2222,1775.46,0.0,-6.1944,-1.3722,-11.0222
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-09,2,0,0,0,25,7,-17.1667,0.0,226.06,1.3333,11.6111,302.26,0.0,-7.4556,-2.7,-12.2111
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-10,4,0,0,11,13,0,-22.3889,0.0,477.52,-2.0556,115.9444,934.72,0.0,-11.8889,-7.3333,-16.4389
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-11,3,2,1,24,6,0,-28.2778,1930.4,180.34,-4.8333,241.1667,238.76,3098.8,-16.5333,-12.3222,-20.75
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1931-12,2,2,0,26,0,0,-26.4444,1930.4,193.04,-8.2222,255.4444,269.24,3225.8,-16.7444,-13.1333,-20.3556
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1932-01,3,3,7,30,0,0,-30.1111,1295.4,63.5,-10.0556,354.0556,101.6,2565.4,-20.0611,-16.2944,-23.8278
USC00489615,"WHEATLAND 4 N, WY US",42.1106,-104.9492,1413.7,1932-02,4,2,4,19,0,0,-30.7222,1930.4,193.04,-7.2778,232.1111,264.16,3632.2,-16.65,-12.4444,-20.8556
