"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058793","2000-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","","","0.0","1,0","4",",0","0",",0","0",",0","2","4,0","0",",0","0","1,0","30","1,0","6",",0","0",",0","0",",0","","","","","-16.7","1,0,12,","25","4,,0,12,+","13",",,0,11,","0.8",",,0,11,","17.2",",0,18,+","","","","","586.2",",0","","","","","","","","","","","1.9",",,,0","21",",,,0","-1.24","1,0","6.45",",,,0","-8.93","1,,,0","",""
"USC00058793","2001-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","16",",0","3",",0","1",",0","30",",0","8",",0","0",",0","0",",0","","","","","-20.0",",0,20,","254",",,0,28,+","203",",,0,28,","22.4",",,0,28,","19.4",",0,05,","","","","","626.3",",0","","","","","","","","","","","48.1",",,,0","450",",,,0","-1.87",",0","4.99",",,,0","-8.74",",,,0","",""
"USC00058793","2001-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0","1,0","4",",0","3",",0","0",",0","12",",0","2",",0","0","1,0","26","1,0","9",",0","0",",0","0",",0","","","","","-17.2","1,0,10,","152",",,0,01,","89",",,0,09,","14.7",",,0,09,","18.3",",0,08,","","","","","509.7",",0","","","","","","","","","","","24.4",",,,0","165",",,,0","-0.33","1,0","5.36",",,,0","-6.03","1,,,0","",""
"USC00058793","2001-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","","","4",",0","0",",0","25",",0","2",",0","3",",0","0",",0","","","","","-13.9",",0,01,","","","89",",,0,18,","9.7",",,0,18,","22.2",",0,21,","","","","","418.6",",0","","","","","","","","","","","29.8",",,,0","203",",,,0","4.83",",0","11.35",",,,0","-1.69",",,,0","",""
"USC00058793","2001-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","5.6","0","5.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","19",",0","0",",0","","","","","-2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,22,","30.6",",0,20,","","","","","151.6",",0","","","","","","","","","","","14.3",",,,0","0",",,,0","13.46",",0","22.65",",,,0","4.27",",,,0","",""
"USC00058793","2001-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","35.7","0","30.1",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","","","","","1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,20,","33.9",",0,17,","248.5",",,,0","","","88.3",",0","","","","","","","","","","","92.1",",,,0","0",",,,0","16.45",",0","24.14",",,,0","8.77",",,,0","5343","2,,,0"
"USC00058793","2001-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","156.3","0","120.6","1,0","7",",0","3",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","13",",0","","","","","5.6","1,0,14,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,08,","37.2",",0,19,+","309.7","1,,,0","","","5.5",",0","","","","","","","","","","","82.9",",,,0","0",",,,0","22.28","1,0","30.77",",,,0","13.78","1,,,0","5442",",,,0"
"USC00058793","2001-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","424.5","0","268.2",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,14,","38.9",",0,08,","379.1",",,,0","0.0","0","0.0",",0","","","","","","","","","","","107.1",",,,0","0",",,,0","26.99",",0","35.63",",,,0","18.34",",,,0","4592",",,,0"
"USC00058793","2001-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","613.7","0","189.2",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","12.2",",0,25,+","0",",,0,31,+","0",",,0,31,+","30.0",",,0,17,","37.2",",0,07,+","333.9",",,,0","0.0","0","0.0",",0","","","","","","","","","","","55.4",",,,0","0",",,,0","24.44",",0","33.07",",,,0","15.80",",,,0","5095",",,,0"
"USC00058793","2001-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","693.5","0","79.8","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","10",",0","","","","","2.8","1,0,09,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,16,","37.8",",0,07,","267.5",",,,0","28.3","0","28.3",",0","","","","","","","","","","","1.8",",,,0","0",",,,0","20.13","1,0","29.56",",,,0","10.70","1,,,0","5001",",,,0"
"USC00058793","2001-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","702.3","0","8.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","19",",0","0",",0","","","","","-4.4",",0,25,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,13,","31.7",",0,03,","","","208.0","0","179.7",",0","","","","","","","","","","","3.5",",,,0","0",",,,0","12.82",",0","22.23",",,,0","3.42",",,,0","",""
"USC00058793","2001-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","702.3","0","0.0",",0","5",",0","1",",0","0",",0","3","2,0","2",",0","0",",0","14",",0","2",",0","7",",0","0",",0","","","","","-15.6",",0,28,","25","2,,0,19,+","25",",,0,19,+","9.1",",,0,24,","30.0",",0,01,","","","527.7","0","319.7",",0","","","","","","","","","","","14.8",",,,0","70",",,,0","7.68",",0","15.32",",,,0","0.04",",,,0","",""
"USC00058793","2001-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","702.3","0","0.0",",0","5",",0","1",",0","0",",0","5",",0","3",",0","0",",0","29",",0","1",",0","1",",0","0",",0","","","","","-15.0",",0,31,","51",",,0,22,","38",",,0,22,","3.0",",,0,22,","23.3",",0,04,","","","1026.4","0","498.7",",0","","","","","","","","","","","8.3",",,,0","101",",,,0","2.25",",0","10.72",",,,0","-6.23",",,,0","",""
"USC00058793","2002-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","5",",0","1",",0","0",",0","29",",0","5",",0","2",",0","0",",0","","","","","-16.1",",0,03,","127",",,0,31,","127",",,0,31,","14.5",",,0,31,","24.4",",0,09,","","","1578.6","0","552.2",",0","","","","","","","","","","","28.5",",,,0","140",",,,0","0.52",",0","8.53",",,,0","-7.48",",,,0","",""
"USC00058793","2002-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","0",",0","24",",0","3",",0","4",",0","0",",0","","","","","-17.2",",0,26,","102",",,0,01,","0","1,,0,28,+","0.0",",T,0,26,+","25.0",",0,24,","","","2042.2","0","463.6",",0","","","","","","","","","","","0.0",",T,,0","0","1,,,0","1.78",",0","10.10",",,,0","-6.55",",,,0","",""
"USC00058793","2002-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","28",",0","3",",0","8",",0","0",",0","","","","","-17.8",",0,02,","0",",T,0,01,","10",",,0,01,","0.8",",,0,01,","28.9",",0,24,","","","2476.8","0","434.6",",0","","","","","","","","","","","1.1",",,,0","10",",,,0","4.31",",0","14.24",",,,0","-5.61",",,,0","",""
"USC00058793","2002-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","7.6","0","7.6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","21",",0","1",",0","","","","","-5.6",",0,03,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,21,","33.9",",0,16,","","","2632.3","0","155.5",",0","","","","","","","","","","","5.8",",,,0","0",",,,0","13.40",",0","22.89",",,,0","3.91",",,,0","",""
"USC00058793","2002-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","40.3","0","32.7","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","6",",0","","","","","0.6","1,0,13,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,24,","35.0",",0,30,","354.7",",,,0","2702.5","0","70.2",",0","","","","","","","","","","","24.3",",,,0","0",",,,0","17.07","1,0","26.70",",,,0","7.43","1,,,0","8012",",,,0"
"USC00058793","2002-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","267.4","0","227.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","","","10.0",",0,16,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,05,","39.4",",0,20,+","461.7",",,,0","2703.9","0","1.4",",0","","","","","","","","","","","29.7",",,,0","0",",,,0","25.86",",0","34.62",",,,0","17.10",",,,0","8353",",,,0"
"USC00058793","2002-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","515.9","0","248.5",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","13.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,12,","40.0",",0,26,","420.2",",,,0","0.0","0","0.0",",0","","","","","","","","","","","42.5",",,,0","0",",,,0","26.35",",0","35.19",",,,0","17.51",",,,0","6740",",,,0"
"USC00058793","2002-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","720.9","0","205.0",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","11.1",",0,18,+","0",",,0,31,+","0",",,0,31,+","63.8",",,0,30,","41.1",",0,19,","349.9","3,,,0","1.1","0","1.1",",0","","","","","","","","","","","142.0",",,,0","0",",,,0","24.91",",0","33.06",",,,0","16.75",",,,0","7141",",,,0"
"USC00058793","2002-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","789.0","0","68.1",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","","","","","3.3",",0,22,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,10,","33.9",",0,04,","228.5","1,,,0","35.6","0","34.5",",0","","","","","","","","","","","44.3",",,,0","0",",,,0","19.45",",0","26.78",",,,0","12.13",",,,0","5940",",,,0"
"USC00058793","2002-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","793.1","0","4.1",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","9",",0","0",",0","","","","","-5.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,23,","30.0",",0,12,","141.3","1,,,0","304.0","0","268.4",",0","","","","","","","","","","","44.0",",,,0","0",",,,0","9.81",",0","16.66",",,,0","2.96",",,,0","5683",",,,0"
"USC00058793","2002-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","793.1","0","0.0",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0",",0","22",",0","1",",0","5",",0","0",",0","","","","","-12.8",",0,27,","0",",,0,30,+","0","1,,0,30,+","1.5",",,0,01,","25.0",",0,08,","","","703.5","0","399.5",",0","","","","","","","","","","","5.2",",,,0","0","1,,,0","5.02",",0","12.40",",,,0","-2.37",",,,0","",""
"USC00058793","2002-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","793.1","0","0.0",",0","2",",0","2",",0","0",",0","9","1,0","2",",0","0",",0","31",",0","6",",0","0",",0","0",",0","","","","","-16.1",",0,25,","127","1,,0,24,","114",",,0,24,","10.9",",,0,24,","20.6",",0,16,","","","1251.4","0","547.9",",0","","","","","","","","","","","21.3",",,,0","216",",,,0","0.66",",0","7.35",",,,0","-6.04",",,,0","",""
"USC00058793","2003-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","1","2,0","1",",0","0",",0","30",",0","2",",0","2",",0","0",",0","","","","","-12.2",",0,11,","25","2,,0,02,","25",",,0,02,","2.5",",,0,02,","23.9",",0,09,","","","1758.4","0","507.0",",0","","","","","","","","","","","2.5",",,,0","25",",,,0","1.98",",0","9.71",",,,0","-5.75",",,,0","",""
"USC00058793","2003-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","1","1,0","1",",0","25",",0","5",",0","2",",0","0",",0","","","","","-17.8",",0,07,","","","33","1,,0,28,","3.6",",,0,15,","24.4",",0,02,","","","2257.5","0","499.1",",0","","","","","","","","","","","15.5",",,,0","94","1,,,0","0.51",",0","7.84",",,,0","-6.82",",,,0","",""
"USC00058793","2003-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","15",",0","2",",0","8",",0","0",",0","","","","","-11.7",",0,05,","0",",T,0,05,+","8",",,0,01,","30.2",",,0,19,","28.3",",0,15,","","","2621.1","0","363.6",",0","","","","","","","","","","","55.8",",,,0","8",",,,0","6.60",",0","14.82",",,,0","-1.61",",,,0","",""
"USC00058793","2003-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","1.1","0","1.1",",0","7",",0","3",",0","1",",0","2",",0","1",",0","0",",0","7",",0","0",",0","15",",0","0",",0","","","","","-6.7",",0,08,","51",",,0,07,","38",",,0,07,","35.1",",,0,16,","31.1",",0,15,","","","2804.7","0","183.6",",0","","","","","","","","","","","53.4",",,,0","51",",,,0","12.25",",0","20.86",",,,0","3.64",",,,0","7244",",,,0"
"USC00058793","2003-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","41.3","0","40.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","","","","","0.6",",0,11,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,16,","38.3",",0,31,","271.1","1,,,0","2881.9","0","77.2",",0","","","","","","","","","","","58.3",",,,0","0",",,,0","17.14",",0","25.75",",,,0","8.53",",,,0","6574",",,,0"
"USC00058793","2003-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","117.0","0","75.7",",0","15",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","","","5.0",",0,08,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,05,","35.6",",0,24,","262.2","2,,,0","2905.0","0","23.1",",0","","","","","","","","","","","175.1",",,,0","0",",,,0","20.09",",0","27.06",",,,0","13.11",",,,0","6120",",,,0"
"USC00058793","2003-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","393.5","0","276.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","13.9",",0,23,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,30,","40.0",",0,27,+","470.0",",,,0","0.0","0","0.0",",0","","","","","","","","","","","41.2",",,,0","0",",,,0","27.25",",0","36.36",",,,0","18.15",",,,0","6576",",,,0"
"USC00058793","2003-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","600.4","0","206.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","","","12.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","32.0",",,0,20,","40.0",",0,08,","344.9","1,,,0","4.4","0","4.4",",0","","","","","","","","","","","69.1",",,,0","0",",,,0","24.86",",0","33.57",",,,0","16.15",",,,0","5423",",,,0"
"USC00058793","2003-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","642.9","0","42.5",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","","","2.8",",0,28,+","0",",,0,30,+","0",",,0,30,+","14.5",",,0,08,","34.4",",0,18,+","269.6",",,,0","44.3","0","39.9",",0","","","","","","","","","","","19.6",",,,0","0",",,,0","18.42",",0","26.75",",,,0","10.09",",,,0","5815",",,,0"
"USC00058793","2003-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","659.2","0","16.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","3",",0","","","","","-5.6",",0,26,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,01,","33.3",",0,20,","","","162.5","0","118.2",",0","","","","","","","","","","","2.0",",,,0","0",",,,0","15.05",",0","24.29",",,,0","5.80",",,,0","5819",",,,0"
"USC00058793","2003-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","659.2","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","4",",0","0",",0","","","","","-16.1",",0,24,","0",",T,0,23,","8",",,0,23,","7.1",",,0,13,","25.6",",0,21,","","","563.0","0","400.5",",0","","","","","","","","","","","11.2",",,,0","8",",,,0","4.98",",0","12.31",",,,0","-2.34",",,,0","",""
"USC00058793","2003-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","659.2","0","0.0","1,0","4",",0","3",",0","0",",0","","","2",",0","0","1,0","28","1,0","2",",0","0",",0","0",",0","","","","","-16.1","1,0,13,","","","64",",,0,16,","5.8",",,0,16,","20.0",",0,31,+","","","1055.1","0","492.1",",0","","","","","","","","","","","11.9",",,,0","115",",,,0","1.87","1,0","10.15",",,,0","-6.40","1,,,0","",""
"USC00058793","2004-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","1","4,0","1",",0","1",",0","29",",0","5",",0","0",",0","0",",0","","","","","-20.0",",0,06,","25","4,,0,26,","25",",,0,26,","3.6",",,0,26,","18.9",",0,24,","","","1589.4","0","534.3",",0","","","","","","","","","","","3.6",",,,0","25",",,,0","1.10",",0","8.73",",,,0","-6.54",",,,0","",""
"USC00058793","2004-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","4","1,0","1","1,0","0","1,0","4","1,0","1",",0","1",",0","25",",0","4",",0","2",",0","0",",0","","","","","-18.3",",0,12,","76","1,,0,01,","64",",,0,01,","4.3","1,,0,01,","23.9",",0,19,","","","2089.6","0","500.2",",0","","","","","","","","","","","6.9","1,,,0","85",",,,0","1.08",",0","9.14",",,,0","-6.97",",,,0","",""
"USC00058793","2004-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","2","3,0","2",",0","0",",0","19",",0","0",",0","11",",0","0",",0","","","","","-5.0",",0,07,","25","3,,0,03,+","33",",,0,03,","8.9",",,0,05,","30.0",",0,27,","","","2379.0","0","289.4",",0","","","","","","","","","","","21.7",",,,0","58",",,,0","9.00",",0","18.12",",,,0","-0.12",",,,0","",""
"USC00058793","2004-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","3.4","0","3.4",",0","9",",0","6",",0","1",",0","1","2,0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","","","-6.7",",0,13,","25","2,,0,10,","13",",,0,10,","31.5",",,0,24,","29.4",",0,29,+","","","2591.4","0","212.4",",0","","","","","","","","","","","91.9",",,,0","13",",,,0","11.37",",0","19.29",",,,0","3.44",",,,0","",""
"USC00058793","2004-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","84.0","0","80.6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","12",",0","","","","","-1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,16,","37.2",",0,20,","","","2649.9","0","58.5",",0","","","","","","","","","","","0.8",",,,0","0",",,,0","19.04",",0","28.50",",,,0","9.59",",,,0","",""
"USC00058793","2004-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","189.9","0","105.9",",0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","","","4.4",",0,01,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,18,","38.9",",0,08,","","","2665.5","0","15.6",",0","","","","","","","","","","","194.3",",,,0","0",",,,0","21.34",",0","29.72",",,,0","12.96",",,,0","",""
"USC00058793","2004-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","332.4","0","142.5",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","","","","","10.6",",0,05,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,23,","37.8",",0,16,","264.4","1,,,0","11.1","0","11.1",",0","","","","","","","","","","","88.7",",,,0","0",",,,0","22.57",",0","29.81",",,,0","15.33",",,,0","5282",",,,0"
"USC00058793","2004-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","437.6","0","105.2",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","","","","","10.6",",0,29,+","0",",,0,31,+","0",",,0,31,+","49.5",",,0,05,","36.1",",0,02,+","251.9","1,,,0","19.7","0","8.6",",0","","","","","","","","","","","78.9",",,,0","0",",,,0","21.45",",0","28.94",",,,0","13.95",",,,0","5284",",,,0"
"USC00058793","2004-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","525.1","0","87.5",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","","","","","3.9",",0,23,","0",",,0,30,+","0",",,0,30,+","46.2",",,0,22,","36.7",",0,18,","303.4",",,,0","46.7","0","27.0",",0","","","","","","","","","","","62.2",",,,0","0",",,,0","20.35",",0","28.37",",,,0","12.33",",,,0","6991",",,,0"
"USC00058793","2004-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","525.1","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","17",",0","0",",0","","","","","-2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,12,","29.4",",0,01,","","","216.1","0","169.4",",0","","","","","","","","","","","14.1",",,,0","0",",,,0","12.87",",0","20.94",",,,0","4.80",",,,0","",""
"USC00058793","2004-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","525.1","0","0.0",",0","15",",0","8",",0","1",",0","8","5,0","5",",0","0",",0","20",",0","2",",0","2",",0","0",",0","","","","","-16.1",",0,30,","51","5,,0,30,+","58",",,0,14,","33.5",",,0,10,","25.6",",0,06,","","","631.5","0","415.4",",0","","","","","","","","","","","79.4",",,,0","200",",,,0","4.49",",0","9.93",",,,0","-0.96",",,,0","",""
"USC00058793","2004-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","525.1","0","0.0",",0","4",",0","2",",0","0",",0","5","5,0","2",",0","1",",0","30",",0","2",",0","2",",0","0",",0","","","","","-24.4",",0,24,","152","5,,0,24,","102",",,0,23,","4.3",",,0,23,","23.9",",0,12,","","","1130.4","0","498.9",",0","","","","","","","","","","","9.2",",,,0","166",",,,0","2.24",",0","10.25",",,,0","-5.77",",,,0","",""
"USC00058793","2005-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","7",",0","2",",0","0",",0","27",",0","8",",0","2",",0","0",",0","","","","","-17.2",",0,06,","127",",,0,31,","114",",,0,31,","10.2",",,0,31,","22.2",",0,21,","","","1667.5","0","537.1",",0","","","","","","","","","","","18.9",",,,0","202",",,,0","1.01",",0","7.39",",,,0","-5.37",",,,0","",""
"USC00058793","2005-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","7",",0","1",",0","0",",0","25",",0","2",",0","2",",0","0",",0","","","","","-9.4",",0,09,","102",",,0,07,","84",",,0,06,","17.0",",,0,06,","22.8",",0,20,","","","2090.9","0","423.4",",0","","","","","","","","","","","23.1",",,,0","92",",,,0","3.21",",0","9.68",",,,0","-3.26",",,,0","",""
