"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023271","1994-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","1.1",",0,22,","","","0",",,0,28,+","23.4",",,0,06,","23.9",",0,28,","998.5","0","214.2",",0","80.6",",,,0","0",",,,0","10.68",",0","15.64",",,,0","5.73",",,,0","","","",""
"USW00023271","1994-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.8","0","0.8",",0","1",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","3.3",",0,23,","","","0",",,0,31,+","1.8",",,0,25,","27.2",",0,14,+","1083.7","0","85.2",",0","1.8",",,,0","0",",,,0","15.61",",0","22.31",",,,0","8.91",",,,0","","","",""
"USW00023271","1994-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","17.6","0","16.8",",0","4",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","6.1",",0,07,","","","0",",,0,30,+","9.9",",,0,08,","30.6",",0,15,","1134.7","0","51.0",",0","20.4",",,,0","0",",,,0","17.19",",0","24.18",",,,0","10.21",",,,0","","","",""
"USW00023271","1994-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","75.5","0","57.9",",0","4",",0","3",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","9.4",",0,16,+","","","0",",,0,31,+","32.8",",,0,06,","35.0",",0,30,+","1155.8","0","21.1",",0","42.0",",,,0","0",",,,0","19.52",",0","26.72",",,,0","12.32",",,,0","","","",""
"USW00023271","1994-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","231.4","0","155.9",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","11.1",",0,07,","","","0",",,0,30,+","0.0",",,0,30,+","40.0",",0,10,","1155.8","0","0.0",",0","0.0",",,,0","0",",,,0","23.53",",0","32.39",",,,0","14.67",",,,0","","","",""
"USW00023271","1994-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","431.4","0","200.0",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","13.3",",0,05,","","","0",",,0,31,+","0.0",",,0,31,+","40.6",",0,17,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.78",",0","34.34",",,,0","15.23",",,,0","","","",""
"USW00023271","1994-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","659.5","0","228.1",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","13.3",",0,01,","","","0",",,0,31,+","0.0",",,0,31,+","40.0",",0,16,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.69",",0","35.11",",,,0","16.27",",,,0","","","",""
"USW00023271","1994-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","818.6","0","159.1",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","12.8",",0,30,+","","","0",",,0,30,+","0.0",",,0,30,+","38.3",",0,26,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.64",",0","32.10",",,,0","15.17",",,,0","","","",""
"USW00023271","1994-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","851.5","0","32.9",",0","1",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","7.2",",0,30,","","","0",",,0,31,+","11.4",",,0,04,","33.3",",0,02,","16.2","0","16.2",",0","11.4",",,,0","0",",,,0","18.87",",0","25.89",",,,0","11.85",",,,0","","","",""
"USW00023271","1994-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","851.5","0","0.0",",0","9",",0","6",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0.6",",0,19,","","","0",",,0,30,+","32.8",",,0,05,","18.9",",0,01,","270.7","0","254.5",",0","100.7",",,,0","0",",,,0","9.85",",0","14.32",",,,0","5.38",",,,0","","","",""
"USW00023271","1994-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","851.5","0","0.0",",0","13",",0","5",",0","1",",0","","","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,09,","","","0",",,0,31,+","43.2",",,0,03,","15.0",",0,25,","599.6","0","328.9",",0","90.1",",,,0","0",",,,0","7.72",",0","10.67",",,,0","4.78",",,,0","","","",""
"USW00023271","1995-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",X","25",",X","15",",X","4",",X","","","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","2.2",",X,02,","","","0",",,X,31,+","71.9",",,X,09,","20.0",",X,31,","804.1","0","204.5",",X","313.6",",,,X","0",",,,X","11.74",",X","14.54",",,,X","8.94",",,,X","","","",""
"USW00023271","1995-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","2.8",",0,15,","","","0",",,0,28,+","2.3",",,0,13,","23.9",",0,21,+","958.1","0","154.0",",0","4.9",",,,0","0",",,,0","12.83",",0","16.71",",,,0","8.95",",,,0","","","",""
"USW00023271","1995-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","18",",0","13",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","3.3",",0,24,","","","0",",,0,31,+","48.5",",,0,02,","23.9",",0,30,","1117.8","0","159.7",",0","199.2",",,,0","0",",,,0","13.18",",0","17.67",",,,0","8.69",",,,0","","","",""
"USW00023271","1995-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","6.4","0","6.4",",0","13",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","6.1",",0,21,+","","","0",",,0,30,+","14.5",",,0,30,","29.4",",0,24,+","1196.7","0","78.9",",0","48.3",",,,0","0",",,,0","15.92",",0","21.83",",,,0","10.00",",,,0","","","",""
"USW00023271","1995-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","54.6","0","48.2",",0","6",",0","4",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","","","","","8.3",",0,06,","","","0",",,0,31,+","7.1",",,0,05,","35.6",",0,30,","1229.8","0","33.1",",0","25.6",",,,0","0",",,,0","18.82",",0","25.79",",,,0","11.85",",,,0","","","",""
"USW00023271","1995-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","170.7","0","116.1",",0","3",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","10.6",",0,19,+","","","0",",,0,30,+","6.4",",,0,16,","42.8",",0,25,","1237.2","0","7.4",",0","13.5",",,,0","0",",,,0","21.95",",0","29.51",",,,0","14.39",",,,0","","","",""
"USW00023271","1995-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","381.0","0","210.3",",0","1",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","13.9",",0,23,+","","","0",",,0,31,+","0.3",",,0,17,","40.6",",0,31,+","0.0","0","0.0",",0","0.3",",,,0","0",",,,0","25.12",",0","33.57",",,,0","16.67",",,,0","","","",""
"USW00023271","1995-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","605.4","0","224.4",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","12.8",",0,26,","","","0",",,0,31,+","0.0",",,0,31,+","40.6",",0,01,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.57",",0","34.45",",,,0","16.69",",,,0","","","",""
"USW00023271","1995-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","768.4","0","163.0",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","12.2",",0,30,","","","0",",,0,30,+","0.0",",,0,30,+","37.8",",0,19,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.77",",0","32.20",",,,0","15.33",",,,0","","","",""
"USW00023271","1995-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","833.4","0","65.0",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","9.4",",0,25,","","","0",",,0,31,+","0.0",",,0,31,+","33.3",",0,02,","5.8","0","5.8",",0","0.0",",,,0","0",",,,0","20.24",",0","27.79",",,,0","12.70",",,,0","","","",""
"USW00023271","1995-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","834.6","0","1.2",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","7.2",",0,06,","","","0",",,0,30,+","0.0",",,0,30,+","26.1",",0,12,","64.0","0","58.2",",0","0.0",",,,0","0",",,,0","16.43",",0","22.64",",,,0","10.22",",,,0","","","",""
"USW00023271","1995-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","834.6","0","0.0",",0","13",",0","5",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","2.2",",0,24,","","","0",",,0,31,+","57.7",",,0,11,","21.1",",0,05,+","282.9","0","218.9",",0","130.7",",,,0","0",",,,0","11.27",",0","14.59",",,,0","7.96",",,,0","","","",""
"USW00023271","1996-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.3",",0,23,","","","0",",,0,31,+","16.8",",,0,16,","18.9",",0,10,","542.9","0","260.0",",0","84.0",",,,0","0",",,,0","9.95",",0","13.28",",,,0","6.61",",,,0","","","",""
"USW00023271","1996-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","15",",0","11",",0","3",",0","","","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","1.7",",0,26,","","","0",",,0,29,+","46.5",",,0,04,","23.3",",0,16,+","687.8","0","144.9",",0","154.7",",,,0","0",",,,0","13.34",",0","17.34",",,,0","9.33",",,,0","","","",""
"USW00023271","1996-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","4.8","0","4.8",",0","7",",0","3",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","4.4",",0,06,","","","0",",,0,31,+","27.4",",,0,12,","28.9",",0,17,","786.7","0","98.9",",0","58.4",",,,0","0",",,,0","15.30",",0","21.29",",,,0","9.30",",,,0","","","",""
"USW00023271","1996-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","42.3","0","37.5",",0","5",",0","3",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","","","","","5.6",",0,20,","","","0",",,0,30,+","26.9",",,0,01,","36.1",",0,30,","845.0","0","58.3",",0","49.0",",,,0","0",",,,0","17.64",",0","24.41",",,,0","10.87",",,,0","","","",""
"USW00023271","1996-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","111.4","0","69.1",",0","5",",0","2",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","10.0",",0,09,+","","","0",",,0,31,+","42.4",",,0,15,","38.3",",0,12,","849.6","0","4.6",",0","56.4",",,,0","0",",,,0","20.41",",0","27.42",",,,0","13.41",",,,0","","","",""
"USW00023271","1996-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","290.2","0","178.8",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","","","11.7",",0,17,+","","","0",",,0,30,+","0.0",",,0,30,+","40.6",",0,30,+","849.6","0","0.0",",0","0.0",",,,0","0",",,,0","24.29",",0","33.15",",,,0","15.43",",,,0","","","",""
"USW00023271","1996-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","569.4","0","279.2",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","13.9",",0,16,+","","","0",",,0,31,+","0.0",",,0,31,+","42.8",",0,31,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","27.34",",0","36.85",",,,0","17.83",",,,0","","","",""
"USW00023271","1996-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","832.0","0","262.6",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","12.8",",0,20,+","","","0",",,0,31,+","0.0",",,0,31,+","43.3",",0,13,+","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","26.80",",0","36.25",",,,0","17.35",",,,0","","","",""
"USW00023271","1996-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","967.0","0","135.0",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","11.1",",0,16,","","","0",",,0,30,+","0.0",",,0,30,+","37.2",",0,10,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.83",",0","31.52",",,,0","14.14",",,,0","","","",""
"USW00023271","1996-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1037.0","0","70.0",",0","5",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","22",",0","6",",0","","","","","6.7",",0,20,","","","0",",,0,31,+","14.5",",,0,29,","38.3",",0,08,","51.5","0","51.5",",0","19.4",",,,0","0",",,,0","18.93",",0","25.83",",,,0","12.03",",,,0","","","",""
"USW00023271","1996-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1037.3","0","0.3",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","3.3",",0,30,","","","","","13.7",",,0,17,","25.0",",0,11,+","181.2","0","129.7",",0","38.0",",,,0","","","14.02",",0","18.76",",,,0","9.28",",,,0","","","",""
"USW00023271","1996-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1037.3","0","0.0",",0","18",",0","13",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.2",",0,19,","","","0",",,0,31,+","39.1",",,0,21,","19.4",",0,31,","398.3","0","217.1",",0","148.2",",,,0","0",",,,0","11.33",",0","14.64",",,,0","8.02",",,,0","","","",""
"USW00023271","1997-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","11",",0","9",",0","3",",0","","","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","-1.7",",0,14,","","","0",",,0,31,+","54.1",",,0,22,","18.9",",0,28,","656.7","0","258.4",",0","195.1",",,,0","0",",,,0","10.00",",0","13.08",",,,0","6.92",",,,0","","","",""
"USW00023271","1997-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","4.4",",0,08,","","","0",",,0,28,+","3.8",",,0,04,","23.3",",0,25,","813.8","0","157.1",",0","6.7",",,,0","0",",,,0","12.72",",0","18.13",",,,0","7.32",",,,0","","","",""
"USW00023271","1997-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","13.2","0","13.2",",0","3",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","3.3",",0,04,","","","0",",,0,31,+","13.0",",,0,16,","30.0",",0,25,","894.5","0","80.7",",0","14.8",",,,0","0",",,,0","16.15",",0","22.95",",,,0","9.36",",,,0","","","",""
"USW00023271","1997-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","42.5","0","29.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","","","6.7",",0,01,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,18,","32.8",",0,26,","928.1","0","33.6",",0","7.1",",,,0","0",",,,0","18.19",",0","25.42",",,,0","10.95",",,,0","","","",""
"USW00023271","1997-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","207.5","0","165.0",",0","1",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","10.0",",0,04,+","","","0",",,0,31,+","8.9",",,0,23,","40.0",",0,18,","929.5","0","1.4",",0","8.9",",,,0","0",",,,0","23.61",",0","32.09",",,,0","15.13",",,,0","","","",""
"USW00023271","1997-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","368.4","0","160.9",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","12.8",",0,29,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,12,","39.4",",0,25,","929.5","0","0.0",",0","13.5",",,,0","0",",,,0","23.70",",0","31.68",",,,0","15.71",",,,0","","","",""
"USW00023271","1997-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","599.6","0","231.2",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","13.9",",0,01,","","","0",",,0,31,+","0.0",",,0,31,+","40.6",",0,08,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.79",",0","35.00",",,,0","16.58",",,,0","","","",""
"USW00023271","1997-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","816.7","0","217.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","15.0",",0,17,+","0",",,0,31,+","0",",,0,31,+","5.1",",,0,20,","42.8",",0,07,","0.0","0","0.0",",0","5.4",",,,0","0",",,,0","25.34",",0","33.58",",,,0","17.09",",,,0","","","",""
"USW00023271","1997-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1013.8","0","197.1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","13.3",",0,19,+","0",",,0,30,+","0",",,0,30,+","4.6",",,0,14,","38.3",",0,24,","0.0","0","0.0",",0","4.6",",,,0","0",",,,0","24.90",",0","33.07",",,,0","16.73",",,,0","","","",""
"USW00023271","1997-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1052.7","0","38.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","8.9",",0,25,+","0",",,0,31,+","0",",,0,31,+","11.9",",,0,09,","32.8",",0,16,","20.8","0","20.8",",0","25.6",",,,0","0",",,,0","18.92",",0","25.75",",,,0","12.08",",,,0","","","",""
"USW00023271","1997-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1063.5","0","10.8",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","6.7",",0,20,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,26,","30.0",",0,01,","137.1","0","116.3",",0","118.7",",,,0","0",",,,0","14.82",",0","19.24",",,,0","10.39",",,,0","","","",""
"USW00023271","1997-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","1063.5","0","0.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","1.1",",0,27,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,07,","16.7",",0,29,+","402.3","0","265.2",",0","67.0",",,,0","0",",,,0","9.78",",0","13.77",",,,0","5.79",",,,0","","","",""
"USW00023271","1998-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","20",",0","14",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","2.2",",0,05,","","","0",",,0,31,+","28.2",",,0,29,","20.0",",0,17,","628.1","0","225.8",",0","172.7",",,,0","0",",,,0","11.05",",0","13.91",",,,0","8.19",",,,0","","","",""
"USW00023271","1998-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","20",",0","13",",0","3",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,20,","","","0",",,0,28,+","41.1",",,0,03,","18.9",",0,27,","830.3","0","202.2",",0","239.5",",,,0","0",",,,0","11.11",",0","14.46",",,,0","7.76",",,,0","","","",""
"USW00023271","1998-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.3","0","0.3",",0","12",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","3.3",",0,07,","","","0",",,0,31,+","15.7",",,0,31,","25.6",",0,19,+","949.1","0","118.8",",0","64.7",",,,0","0",",,,0","14.51",",0","19.81",",,,0","9.21",",,,0","","","",""
"USW00023271","1998-04","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","27.3","0","27.0",",0","8",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","14",",0","2",",0","","","","","5.0",",0,14,","","","0",",,0,30,+","13.0",",,0,23,","33.9",",0,29,","1043.7","0","94.6",",0","36.7",",,,0","0",",,,0","16.08",",0","22.30",",,,0","9.86",",,,0","","","",""
"USW00023271","1998-05","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","35.6","0","8.3",",0","14",",0","7",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","7.8",",0,20,+","","","0",",,0,31,+","32.3",",,0,28,","28.3",",0,31,+","1110.1","0","66.4",",0","77.3",",,,0","0",",,,0","16.46",",0","22.09",",,,0","10.82",",,,0","","","",""
"USW00023271","1998-06","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","119.3","0","83.7",",0","3",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","11.7",",0,04,","","","0",",,0,30,+","5.1",",,0,12,","36.7",",0,15,","1111.2","0","1.1",",0","7.4",",,,0","0",",,,0","21.08",",0","27.98",",,,0","14.19",",,,0","","","",""
"USW00023271","1998-07","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","353.7","0","234.4",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","13.3",",0,09,+","","","0",",,0,31,+","0.0",",,0,31,+","43.3",",0,19,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.89",",0","35.11",",,,0","16.68",",,,0","","","",""
"USW00023271","1998-08","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","623.8","0","270.1",",0","0",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","12.2",",0,26,","","","0",",,0,31,+","0.0",",,0,31,+","43.9",",0,04,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","27.05",",0","36.34",",,,0","17.75",",,,0","","","",""
"USW00023271","1998-09","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","789.3","0","165.5",",0","3",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","13",",0","","","","","11.7",",0,30,+","","","0",",,0,30,+","5.1",",,0,08,","41.7",",0,03,","3.3","0","3.3",",0","7.6",",,,0","0",",,,0","23.74",",0","30.96",",,,0","16.52",",,,0","","","",""
"USW00023271","1998-10","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","812.4","0","23.1",",0","3",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","7.2",",0,31,","","","0",",,0,31,+","19.8",",,0,24,","31.1",",0,20,","33.6","0","30.3",",0","20.6",",,,0","0",",,,0","18.10",",0","24.93",",,,0","11.28",",,,0","","","",""
"USW00023271","1998-11","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","812.4","0","0.0",",0","14",",0","10",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","3.9",",0,09,","","","0",",,0,30,+","20.3",",,0,30,","20.6",",0,03,","201.4","0","167.8",",0","91.4",",,,0","0",",,,0","12.74",",0","17.02",",,,0","8.46",",,,0","","","",""
"USW00023271","1998-12","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","812.4","0","0.0",",0","5",",0","2",",0","0",",0","","","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","-3.3",",0,23,","","","0",",,0,31,+","8.6",",,0,03,","18.9",",0,16,","533.5","0","332.1",",0","16.5",",,,0","0",",,,0","7.62",",0","12.19",",,,0","3.05",",,,0","","","",""
"USW00023271","1999-01","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","","","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,11,+","","","0",",,0,31,+","22.1",",,0,31,","16.1",",0,21,+","850.3","0","316.8",",0","72.7",",,,0","0",",,,0","8.11",",0","11.88",",,,0","4.34",",,,0","","","",""
"USW00023271","1999-02","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","13",",0","10",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","1.1",",0,11,+","","","0",",,0,28,+","30.7",",,0,07,","20.0",",0,27,","1065.5","0","215.2",",0","115.3",",,,0","0",",,,0","10.65",",0","15.09",",,,0","6.21",",,,0","","","",""
"USW00023271","1999-03","38.5552","-121.4183","11.6","SACRAMENTO 5 ESE, CA US","0.0","0","0.0",",0","10",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","3.9",",0,11,+","","","0",",,0,31,+","18.8",",,0,08,","22.2",",0,26,","1247.8","0","182.3",",0","37.3",",,,0","0",",,,0","12.45",",0","17.66",",,,0","7.24",",,,0","","","",""
