"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES"
"USW00012883","1963-11","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1772.0","0","54.7",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","","","4.4",",0,14,","0",",,0,30,+","0",",,0,30,+","88.4",",,0,10,","28.9",",0,27,","44.1","0","41.9",",0","145.0",",,,0","","","0",",,,0","18.76",",0","23.54",",,,0","13.98",",,,0","",""
"USW00012883","1963-12","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1780.9","0","8.9",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","","","1.1",",0,25,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,23,","28.3",",0,14,","205.3","0","161.2",",0","52.9",",,,0","","","0",",,,0","13.42",",0","18.53",",,,0","8.31",",,,0","",""
"USW00012883","1964-01","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","17.0","0","17.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","","","","","","","-2.8",",0,14,","0",",,0,31,+","0",",,0,31,+","82.6",",,0,12,","28.9",",0,08,","331.5","0","126.2",",0","145.0",",,,0","","","0",",,,0","14.81",",0","19.93",",,,0","9.69",",,,0","",""
"USW00012883","1964-02","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","20.1","0","3.1",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","","","2.8",",0,12,","0",",,0,29,+","0",",,0,29,+","24.4",",,0,18,","26.7",",0,15,","458.0","0","126.5",",0","106.0",",,,0","","","0",",,,0","14.08",",0","19.16",",,,0","8.99",",,,0","",""
"USW00012883","1964-03","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","86.3","0","66.2",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","","","5.0",",0,31,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,28,","30.0",",0,03,","480.2","0","22.2",",0","84.7",",,,0","","","0",",,,0","19.75",",0","25.26",",,,0","14.24",",,,0","",""
"USW00012883","1964-04","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","228.4","0","142.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","9.4",",0,01,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,26,","31.1",",0,30,+","482.2","0","2.0",",0","31.0",",,,0","","","0",",,,0","23.00",",0","28.45",",,,0","17.55",",,,0","",""
"USW00012883","1964-05","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","422.1","0","193.7",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","","","16.7",",0,04,","0",",,0,31,+","0",",,0,31,+","54.9",",,0,01,","33.3",",0,31,","482.2","0","0.0",",0","71.9",",,,0","","","0",",,,0","24.58",",0","29.69",",,,0","19.47",",,,0","",""
"USW00012883","1964-06","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","705.3","0","283.2",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","","","","","21.1",",0,11,+","0",",,0,30,+","0",",,0,30,+","36.1",",,0,05,","36.1",",0,18,","482.2","0","0.0",",0","147.2",",,,0","","","0",",,,0","27.77",",0","33.12",",,,0","22.42",",,,0","",""
"USW00012883","1964-07","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","981.5","0","276.2",",0","17",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","","","21.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","28.4",",,0,30,","35.0",",0,28,","0.0","0","0.0",",0","143.4",",,,0","","","0",",,,0","27.24",",0","31.80",",,,0","22.68",",,,0","",""
"USW00012883","1964-08","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1275.5","0","294.0",",0","17",",0","14",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","","","20.6",",0,07,","0",",,0,31,+","0",",,0,31,+","92.5",",,0,07,","34.4",",0,31,+","0.0","0","0.0",",0","250.7",",,,0","","","0",",,,0","27.82",",0","32.59",",,,0","23.04",",,,0","",""
"USW00012883","1964-09","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1514.3","0","238.8",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","","","20.0",",0,22,","0",",,0,30,+","0",",,0,30,+","32.8",",,0,03,+","34.4",",0,01,","0.0","0","0.0",",0","139.9",",,,0","","","0",",,,0","26.29",",0","30.41",",,,0","22.17",",,,0","",""
"USW00012883","1964-10","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1628.9","0","114.6",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","","","8.3",",0,21,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,03,","32.8",",0,03,","8.4","0","8.4",",0","27.4",",,,0","","","0",",,,0","21.76",",0","26.44",",,,0","17.08",",,,0","",""
"USW00012883","1964-11","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1715.3","0","86.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","5.6",",0,30,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,25,","30.0",",0,28,","18.1","0","9.7",",0","8.7",",,,0","","","0",",,,0","20.89",",0","25.85",",,,0","15.93",",,,0","",""
"USW00012883","1964-12","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1757.0","0","41.7",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","","","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,05,","28.3",",0,04,","71.5","0","53.4",",0","52.0",",,,0","","","0",",,,0","17.96",",0","23.09",",,,0","12.83",",,,0","",""
"USW00012883","1965-01","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","18.5","0","18.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","5","","1","","-1.1",",0,17,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,14,","28.3",",0,26,","164.5","0","93.0",",0","35.8",",,,0","67.8","1,X","0",",,,0","15.93",",0","21.46",",,,0","10.39",",,,0","12972","1,X"
"USW00012883","1965-02","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","61.9","0","43.4",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","4","","4","","3.3",",0,26,","0",",,0,28,+","0",",,0,28,+","41.1",",,0,23,","30.0",",0,08,","212.3","0","47.8",",0","85.1",",,,0","67.0",",X","0",",,,0","18.18",",0","23.93",",,,0","12.43",",,,0","12666",",X"
"USW00012883","1965-03","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","149.2","0","87.3",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","12","","5","","5.6",",0,08,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,02,","31.7",",0,30,","260.4","0","48.1",",0","48.3",",,,0","58.3",",X","0",",,,0","19.60",",0","24.62",",,,0","14.58",",,,0","12996",",X"
"USW00012883","1965-04","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","302.3","0","153.1",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","","","12.2",",0,02,","0",",,0,30,+","0",",,0,30,+","59.9",",,0,25,","32.8",",0,11,","260.4","0","0.0",",0","89.3",",,,0","82.6",",X","0",",,,0","23.44",",0","29.23",",,,0","17.64",",,,0","19098",",X"
"USW00012883","1965-05","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","510.1","0","207.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","","","15.6",",0,01,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,30,","33.3",",0,29,+","260.4","0","0.0",",0","14.1",",,,0","86.3",",X","0",",,,0","25.04",",0","30.77",",,,0","19.30",",,,0","21714",",X"
"USW00012883","1965-06","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","735.0","0","224.9",",0","15",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","","","18.9",",0,03,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,08,","33.9",",0,16,","260.4","0","0.0",",0","189.6",",,,0","64.2",",X","0",",,,0","25.83",",0","30.65",",,,0","21.01",",,,0","16044",",X"
"USW00012883","1965-07","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1003.1","0","268.1",",0","24",",0","15",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","","","21.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","44.2",",,0,31,","35.0",",0,01,","0.0","0","0.0",",0","184.8",",,,0","61.7",",X","0",",,,0","26.98",",0","31.88",",,,0","22.08",",,,0","15810",",X"
"USW00012883","1965-08","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1290.7","0","287.6",",0","20",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","","","20.6",",0,11,+","0",",,0,31,+","0",",,0,31,+","51.1",",,0,07,","33.9",",0,28,+","0.0","0","0.0",",0","228.3",",,,0","69.2",",X","0",",,,0","27.61",",0","32.49",",,,0","22.73",",,,0","16902",",X"
"USW00012883","1965-09","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1546.1","0","255.4",",0","15",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","","","21.1",",0,25,","0",",,0,30,+","0",",,0,30,+","53.3",",,0,30,","34.4",",0,01,","0.0","0","0.0",",0","193.8",",,,0","59.3",",X","0",",,,0","26.85",",0","31.08",",,,0","22.61",",,,0","13224",",X"
"USW00012883","1965-10","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1689.4","0","143.3",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","","","10.0",",0,25,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,13,","33.3",",0,01,","2.2","0","2.2",",0","57.0",",,,0","68.2",",X","0",",,,0","22.88",",0","27.64",",,,0","18.13",",,,0","14604",",X"
"USW00012883","1965-11","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1762.8","0","73.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,22,","29.4",",0,11,","17.2","0","15.0",",0","14.2",",,,0","78.5",",X","0",",,,0","20.28",",0","25.21",",,,0","15.35",",,,0","15234",",X"
"USW00012883","1965-12","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1786.4","0","23.6",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","61.0",",,0,19,","27.8",",0,16,","88.5","0","71.3",",0","88.5",",,,0","69.0",",X","0",",,,0","16.80",",0","21.94",",,,0","11.65",",,,0","13368",",X"
"USW00012883","1966-01","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","15.1","0","15.1",",0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","1","","1","","","","-3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,22,","26.1",",0,02,","226.4","0","137.9",",0","142.3",",,,0","56.8",",X","0",",,,0","14.37",",0","19.14",",,,0","9.61",",,,0","11202",",X"
"USW00012883","1966-02","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","38.7","0","23.6",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","","","0.6",",0,05,","0",",,0,28,+","0",",,0,28,+","35.8",",,0,23,","28.3",",0,16,","311.1","0","84.7",",0","69.5",",,,0","73.8",",X","0",",,,0","16.15",",0","21.39",",,,0","10.91",",,,0","13884",",X"
"USW00012883","1966-03","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","68.4","0","29.7",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","3","","1","","3","","5.0",",0,08,+","0",",,0,31,+","0",",,0,31,+","38.4",",,0,05,","29.4",",0,04,","357.9","0","46.8",",0","46.1",",,,0","85.5",",X","0",",,,0","17.78",",0","23.09",",,,0","12.47",",,,0","19068",",X"
"USW00012883","1966-04","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","159.5","0","91.1",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","10.6",",0,06,+","0",",,0,30,+","0",",,0,30,+","39.6",",,0,04,","30.6",",0,14,","362.8","0","4.9",",0","46.7",",,,0","77.8",",X","0",",,,0","21.21",",0","26.69",",,,0","15.72",",,,0","18018",",X"
"USW00012883","1966-05","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","372.8","0","213.3",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","","","16.7",",0,23,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,07,","33.3",",0,21,+","362.8","0","0.0",",0","113.3",",,,0","68.5",",X","0",",,,0","25.21",",0","30.16",",,,0","20.27",",,,0","17280",",X"
"USW00012883","1966-06","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","586.6","0","213.8",",0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","","","18.3",",0,02,","0",",,0,30,+","0",",,0,30,+","50.0",",,0,08,","33.9",",0,14,","362.8","0","0.0",",0","199.2",",,,0","59.3",",X","0",",,,0","25.46",",0","29.88",",,,0","21.04",",,,0","14808",",X"
"USW00012883","1966-07","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","869.1","0","282.5",",0","16",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","","","20.6",",0,07,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,21,","33.9",",0,17,","0.0","0","0.0",",0","129.3",",,,0","56.3",",X","0",",,,0","27.45",",0","31.93",",,,0","22.96",",,,0","14388",",X"
"USW00012883","1966-08","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1155.9","0","286.8",",0","16",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","","","21.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","41.4",",,0,01,","35.0",",0,23,","0.0","0","0.0",",0","181.9",",,,0","63.2",",X","0",",,,0","27.58",",0","32.27",",,,0","22.90",",,,0","15408",",X"
"USW00012883","1966-09","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1405.7","0","249.8",",0","17",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","","","19.4",",0,24,","0",",,0,30,+","0",",,0,30,+","66.5",",,0,10,","34.4",",0,04,","0.0","0","0.0",",0","165.1",",,,0","59.2",",X","0",",,,0","26.66",",0","30.98",",,,0","22.33",",,,0","13164",",X"
"USW00012883","1966-10","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1585.0","0","179.3",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","","","10.6",",0,20,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,23,","32.2",",0,01,","1.9","0","1.9",",0","36.1",",,,0","61.9",",X","0",",,,0","24.05",",0","28.57",",,,0","19.54",",,,0","13218",",X"
"USW00012883","1966-11","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1630.9","0","45.9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","","","4.4",",0,04,+","0",",,0,30,+","0",",,0,30,+","2.5",",,0,02,","28.9",",0,12,+","49.2","0","47.3",",0","4.3",",,,0","80.9",",X","0",",,,0","18.29",",0","23.81",",,,0","12.76",",,,0","15708",",X"
"USW00012883","1966-12","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1643.5","0","12.6",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","","","","","0.0",",0,25,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,12,","26.7",",0,09,+","145.0","0","95.8",",0","21.5",",,,0","63.0",",X","0",",,,0","15.65",",0","21.04",",,,0","10.26",",,,0","12198",",X"
"USW00012883","1967-01","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","33.0","0","33.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","","","2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,15,","28.9",",0,03,","211.3","0","66.3",",0","21.7",",,,0","71.9",",X","0",",,,0","17.26",",0","22.81",",,,0","11.71",",,,0","14214",",X"
"USW00012883","1967-02","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","51.7","0","18.7",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","","","","","-2.2",",0,26,","0",",,0,28,+","0",",,0,28,+","25.9",",,0,09,","27.8",",0,20,","299.2","0","87.9",",0","94.6",",,,0","69.0",",X","0",",,,0","15.86",",0","21.43",",,,0","10.30",",,,0","13032",",X"
"USW00012883","1967-03","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","125.2","0","73.5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","7.8",",0,19,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,07,","30.6",",0,10,","313.1","0","13.9",",0","33.3",",,,0","71.7",",X","0",",,,0","20.26",",0","25.75",",,,0","14.76",",,,0","16062",",X"
"USW00012883","1967-04","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","267.6","0","142.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","13.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.7",",0,19,","313.1","0","0.0",",0","0.0",",,,0","87.4",",X","0",",,,0","23.08",",0","28.96",",,,0","17.20",",,,0","20190",",X"
"USW00012883","1967-05","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","481.6","0","214.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","","","15.6",",0,24,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,21,","35.6",",0,29,+","313.1","0","0.0",",0","51.0",",,,0","80.7",",X","0",",,,0","25.24",",0","31.27",",,,0","19.20",",,,0","20322",",X"
"USW00012883","1967-06","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","726.0","0","244.4",",0","16",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","","","19.4",",0,04,","0",",,0,30,+","0",",,0,30,+","54.9",",,0,04,","35.6",",0,01,","313.1","0","0.0",",0","145.4",",,,0","57.3",",X","0",",,,0","26.48",",0","31.56",",,,0","21.40",",,,0","14352",",X"
"USW00012883","1967-07","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1000.5","0","274.5",",0","19",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","","","20.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","50.0",",,0,27,","34.4",",0,12,+","0.0","0","0.0",",0","175.2",",,,0","52.8",",X","0",",,,0","27.19",",0","32.16",",,,0","22.21",",,,0","13500",",X"
"USW00012883","1967-08","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1258.6","0","258.1",",0","21",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","","","20.6",",0,15,+","0",",,0,31,+","0",",,0,31,+","58.7",",,0,08,","34.4",",0,27,","0.0","0","0.0",",0","264.7",",,,0","60.5",",X","0",",,,0","26.66",",0","31.27",",,,0","22.05",",,,0","14718",",X"
"USW00012883","1967-09","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1486.9","0","228.3",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","","","17.2",",0,30,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,27,","32.8",",0,24,+","0.0","0","0.0",",0","96.4",",,,0","59.8",",X","0",",,,0","25.94",",0","30.36",",,,0","21.53",",,,0","13302",",X"
"USW00012883","1967-10","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1612.7","0","125.8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","11.7",",0,20,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,10,","30.0",",0,17,","1.1","0","1.1",",0","26.5",",,,0","80.5",",X","0",",,,0","22.35",",0","27.43",",,,0","17.27",",,,0","17214",",X"
"USW00012883","1967-11","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1662.9","0","50.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","","","7.2",",0,07,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,02,","28.3",",0,26,+","28.9","0","27.8",",0","4.5",",,,0","83.9",",X","0",",,,0","19.08",",0","24.89",",,,0","13.28",",,,0","16296",",X"
"USW00012883","1967-12","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","1727.7","0","64.8",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","","","1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,11,","28.9",",0,15,","74.7","0","45.8",",0","47.6",",,,0","68.5",",X","0",",,,0","18.95",",0","24.09",",,,0","13.80",",,,0","13242",",X"
"USW00012883","1968-01","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","19.5","0","19.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","","","0.6",",0,26,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,23,","28.3",",0,02,","173.0","0","98.3",",0","7.4",",,,0","78.2",",X","0",",,,0","15.79",",0","21.11",",,,0","10.47",",,,0","15408",",X"
"USW00012883","1968-02","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","22.8","0","3.3",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","","","3.3",",0,25,+","0",",,0,29,+","0",",,0,29,+","22.4",",,0,19,","25.0",",0,02,","323.8","0","150.8",",0","53.4",",,,0","63.4",",X","0",",,,0","13.25",",0","18.73",",,,0","7.77",",,,0","12378",",X"
"USW00012883","1968-03","28.0","-82.05","45.1","LAKELAND LINDER REGIONAL AIRPORT, FL US","59.2","0","36.4",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","","","1.1",",0,01,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,12,","30.0",",0,21,+","403.7","0","79.9",",0","27.3",",,,0","76.7",",X","0",",,,0","16.93",",0","23.21",",,,0","10.65",",,,0","17166",",X"
