"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00053005","1952-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","168.1","0","96.5",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","4.4",",0,08,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,14,","33.9",",0,24,+","174.4","1,,,0","13.9","0","13.9",",0","","","","","18.4",",,,0","0",",,,0","21.00",",0","29.49",",,,0","12.51",",,,0","","","1335",",,,0","",""
"USC00053005","1952-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","239.0","0","70.9",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","8.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","9.1",",,0,27,","33.9",",0,16,","139.8","3,,,0","20.0","0","6.1",",0","","","","","24.5",",,,0","0",",,,0","20.42",",0","28.75",",,,0","12.10",",,,0","","","1522","1,,,0","",""
"USC00053005","1952-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","254.6","0","15.6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","2","","0.6",",0,24,+","0",",,0,30,+","0",",,0,30,+","0.5",",,0,13,+","33.3",",0,04,","123.6","3,,,0","86.1","0","66.1",",0","","","","","1.0",",,,0","0",",,,0","16.65",",0","26.79",",,,0","6.51",",,,0","","","6579",",,,0","",""
"USC00053005","1952-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","254.6","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","14",",0","0",",0","","","","","-8.3",",0,15,","0",",T,0,14,","25",",,0,14,","3.0",",,0,06,","26.1",",0,10,+","","","362.8","0","276.7",",0","","","","","5.0",",,,0","38",",,,0","9.41",",0","19.89",",,,0","-1.08",",,,0","","","1048","2,,,0","",""
"USC00053005","1952-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","254.6","0","0.0",",0","8",",0","5",",0","0",",0","11",",0","4",",0","5",",0","29",",0","9",",0","1",",0","0",",0","","","","","-25.6",",0,27,","102",",,0,22,","94",",,0,22,","7.9",",,0,17,","21.7",",0,04,","","","946.3","0","583.5",",0","","","","","26.2",",,,0","289",",,,0","-1.12",",0","6.59",",,,0","-8.83",",,,0","","","4961","3,,,0","",""
"USC00053005","1952-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","254.6","0","0.0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2",",0","31",",0","3",",0","0",",0","0",",0","","","","","-17.8",",0,26,+","51",",,0,01,","0",",T,0,23,+","0.0",",T,0,23,+","15.6",",0,16,","","","1555.2","0","608.9",",0","","","","","0.0",",T,,0","0",",T,,0","-1.31",",0","6.07",",,,0","-8.69",",,,0","","","3468","2,,,0","",""
"USC00053005","1953-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","3",",0","1",",0","1",",0","30",",0","1",",0","0",",0","0",",0","","","","","-23.3",",0,16,","102",",,0,15,","89",",,0,15,","4.6",",,0,15,","20.0",",0,12,","","","2039.6","0","484.4",",0","","","","","4.9",",,,0","94",",,,0","2.71",",0","11.23",",,,0","-5.82",",,,0","","","4868","2,,,0","",""
"USC00053005","1953-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","7",",0","2",",0","2",",0","27",",0","2",",0","0",",0","0",",0","","","","","-22.2",",0,21,","76",",,0,21,+","81",",,0,19,","7.1",",,0,19,","18.9",",0,03,","","","2562.0","0","522.4",",0","","","","","12.5",",,,0","155",",,,0","-0.32",",0","7.52",",,,0","-8.16",",,,0","","","5856","1,,,0","",""
"USC00053005","1953-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","3",",0","2",",0","0",",0","28",",0","0",",0","4",",0","0",",0","","","","","-11.1",",0,15,","51",",,0,02,+","48",",,0,01,","20.1",",,0,30,","22.8",",0,28,","","","2974.3","0","412.3",",0","","","","","26.7",",,,0","93",",,,0","5.03",",0","13.99",",,,0","-3.92",",,,0","","","2888","4,,,0","",""
"USC00053005","1953-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","10",",0","7",",0","0",",0","7",",0","5",",0","1",",0","19",",0","3",",0","3",",0","0",",0","","","","","-19.4",",0,12,","254",",,0,11,","343",",,0,11,","20.6",",,0,11,","27.2",",0,27,","71.6","4,,,0","3365.1","0","390.8",",0","","","","","47.7",",,,0","564",",,,0","5.31",",0","12.61",",,,0","-2.00",",,,0","","","6360",",,,0","",""
"USC00053005","1953-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.6","0","0.6",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","","","","","-3.9",",0,14,+","0",",,0,31,+","0",",T,0,12,","30.2",",,0,16,","27.2",",0,24,","136.4","1,,,0","3578.7","0","213.6",",0","","","","","47.7",",,,0","0",",T,,0","11.46",",0","18.42",",,,0","4.50",",,,0","","","2941","2,,,0","",""
"USC00053005","1953-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","65.9","0","65.3",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","8",",0","","","","","6.1",",0,25,+","0",",,0,30,+","0",",,0,30,+","46.7",",,0,07,","36.1",",0,29,","152.9","3,,,0","3602.0","0","23.3",",0","","","","","70.9",",,,0","0",",,,0","19.74",",0","28.20",",,,0","11.27",",,,0","","","1580","1,,,0","",""
"USC00053005","1953-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","175.8","0","109.9",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","10.0",",0,24,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,29,","34.4",",0,23,","166.0","2,,,0","0.0","0","0.0",",0","","","","","31.4",",,,0","0",",,,0","21.88",",0","29.69",",,,0","14.06",",,,0","","","1436",",,,0","",""
"USC00053005","1953-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","237.8","0","62.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","6.7",",0,20,+","0",",,0,31,+","0",",,0,31,+","5.8",",,0,19,","33.3",",0,26,+","159.3","2,,,0","5.5","0","5.5",",0","","","","","16.6",",,,0","0",",,,0","20.15",",0","28.65",",,,0","11.65",",,,0","","","1224","1,,,0","",""
"USC00053005","1953-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","251.1","0","13.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","0.6",",0,21,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,01,","33.3",",0,13,","167.6",",,,0","66.6","0","61.1",",0","","","","","12.1",",,,0","0",",,,0","16.74",",0","26.48",",,,0","6.99",",,,0","","","1758",",,,0","",""
"USC00053005","1953-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","251.1","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","15",",0","0",",0","","","","","-5.6",",0,26,","0",",,0,31,+","0",",T,0,23,","2.5",",,0,22,","30.0",",0,01,","99.7",",,,0","303.7","0","237.1",",0","","","","","3.0",",,,0","0",",T,,0","10.68",",0","20.20",",,,0","1.17",",,,0","","","1324",",,,0","",""
"USC00053005","1953-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","251.1","0","0.0",",0","5",",0","2",",0","0",",0","5",",0","2",",0","0",",0","25",",0","3",",0","4",",0","0",",0","","","","","-17.2",",0,20,","76",",,0,19,","76",",,0,19,","5.1",",,0,19,","21.7",",0,02,+","","","722.3","0","418.6",",0","","","","","11.4",",,,0","101",",,,0","4.38",",0","12.82",",,,0","-4.06",",,,0","","","3996",",,,0","",""
"USC00053005","1953-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","251.1","0","0.0",",0","4",",0","0",",0","0",",0","2","2,0","2","1,0","1",",0","31",",0","1",",0","0",",0","0",",0","","","","","-19.4",",0,23,","127","2,,0,03,","30","1,,0,08,","2.0",",,0,03,+","14.4",",0,31,+","","","1308.6","0","586.3",",0","","","","","5.6",",,,0","55","1,,,0","-0.58",",0","7.47",",,,0","-8.63",",,,0","","","2644","2,,,0","",""
"USC00053005","1954-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","1","2,0","0","1,0","3",",0","30",",0","2",",0","0",",0","0",",0","","","","","-19.4",",0,21,","127","2,,0,26,","13","1,,0,26,","1.0",",,0,26,+","17.2",",0,31,","","","1877.4","0","568.8",",0","","","","","2.8",",,,0","13","1,,,0","-0.02",",0","8.78",",,,0","-8.82",",,,0","","","3871","1,,,0","",""
"USC00053005","1954-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","1",",0","0",",0","0",",0","24",",0","1",",0","3",",0","0",",0","","","","","-14.4",",0,28,","25",",,0,26,","20",",,0,26,","1.5",",,0,26,","23.9",",0,08,","","","2246.8","0","369.4",",0","","","","","1.5",",,,0","20",",,,0","5.14",",0","14.97",",,,0","-4.69",",,,0","","","7049","1,,,0","",""
"USC00053005","1954-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","6",",0","3",",0","3",",0","28",",0","4",",0","0",",0","0",",0","","","","","-25.6",",0,03,","229",",,0,30,","203",",,0,30,","9.1",",,0,30,","20.6",",0,10,","","","2794.8","0","548.0",",0","","","","","22.8",",,,0","379",",,,0","0.65",",0","8.61",",,,0","-7.30",",,,0","","","5051",",,,0","",""
"USC00053005","1954-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.3","0","0.3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","15",",0","0",",0","","","","","-10.0",",0,01,","0",",,0,30,+","0",",T,0,30,+","7.4",",,0,29,","27.8",",0,23,","145.1","3,,,0","3006.7","0","211.9",",0","","","","","8.9",",,,0","0",",T,,0","11.28",",0","20.29",",,,0","2.27",",,,0","","","4746","3,,,0","",""
"USC00053005","1954-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","4.5","0","4.2",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","4",",0","1",",0","19",",0","0",",0","","","","","-3.9",",0,02,","0",",,0,31,+","13",",,0,02,","10.2",",,0,16,","31.7",",0,20,","133.6","2,,,0","3167.4","0","160.7",",0","","","","","29.1",",,,0","13",",,,0","13.29",",0","20.77",",,,0","5.80",",,,0","","","2727","1,,,0","",""
"USC00053005","1954-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","71.2","0","66.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,14,","38.9",",0,23,","197.8","2,,,0","3197.4","0","30.0",",0","","","","","22.6",",,,0","0",",,,0","19.56",",0","28.82",",,,0","10.29",",,,0","","","2630",",,,0","",""
"USC00053005","1954-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","238.5","0","167.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","9.4",",0,23,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,20,","38.9",",0,12,+","212.9","2,,,0","0.6","0","0.6",",0","","","","","24.1",",,,0","0",",,,0","23.71",",0","32.88",",,,0","14.54",",,,0","","","2036","1,,,0","",""
"USC00053005","1954-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","321.7","0","83.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","8.3",",0,23,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,06,","34.4",",0,29,+","177.2","1,,,0","4.5","0","3.9",",0","","","","","31.4",",,,0","0",",,,0","20.89",",0","29.65",",,,0","12.13",",,,0","","","1596",",,,0","",""
"USC00053005","1954-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","338.1","0","16.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","0.6",",0,21,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,27,","31.1",",0,11,+","143.1",",,,0","60.0","0","55.5",",0","","","","","25.3",",,,0","0",",,,0","17.03",",0","26.04",",,,0","8.02",",,,0","","","1595",",,,0","",""
"USC00053005","1954-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","339.7","0","1.6",",0","3",",0","2",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","15",",0","0",",0","","","","","-8.9",",0,31,","0",",,0,31,+","25",",,0,25,","5.6",",,0,11,","29.4",",0,02,","85.7","1,,,0","318.9","0","258.9",",0","","","","","8.9",",,,0","33",",,,0","10.03",",0","19.06",",,,0","1.00",",,,0","","","1875",",,,0","",""
"USC00053005","1954-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","339.7","0","0.0",",0","3",",0","3",",0","0",",0","3",",0","2",",0","0",",0","24",",0","1",",0","3",",0","0",",0","","","","","-12.8",",0,30,","127",",,0,29,","89",",,0,29,","7.1",",,0,29,","21.7",",0,07,","","","708.4","0","389.5",",0","","","","","13.4",",,,0","127",",,,0","5.35",",0","14.33",",,,0","-3.63",",,,0","","","2114",",,,0","",""
"USC00053005","1954-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","339.7","0","0.0",",0","3",",0","3",",0","0",",0","8",",0","2",",0","2",",0","30",",0","5",",0","0",",0","0",",0","","","","","-27.2",",0,28,","102",",,0,27,","71",",,0,26,","5.8",",,0,04,","18.3",",0,19,","","","1279.6","0","571.2",",0","","","","","11.9",",,,0","129",",,,0","-0.09",",0","8.15",",,,0","-8.34",",,,0","","","2276",",,,0","",""
"USC00053005","1955-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","12",",0","1",",0","7",",0","31",",0","12",",0","0",",0","0",",0","","","","","-21.1",",0,06,","102",",,0,05,","114",",,0,05,","8.6",",,0,05,","10.6",",0,14,","","","2008.5","0","728.9",",0","","","","","9.1",",,,0","127",",,,0","-5.18",",0","2.27",",,,0","-12.63",",,,0","","","5317","1,,,0","",""
"USC00053005","1955-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","8",",0","3",",0","8",",0","28",",0","10",",0","0",",0","0",",0","","","","","-28.3",",0,04,","203",",,0,03,","203",",,0,03,","7.9",",,0,03,","13.3",",0,08,","","","2651.0","0","642.5",",0","","","","","16.1",",,,0","334",",,,0","-4.61",",0","2.68",",,,0","-11.90",",,,0","","","4073",",,,0","",""
"USC00053005","1955-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","8",",0","4",",0","2",",0","27",",0","4",",0","0",",0","0",",0","","","","","-21.1",",0,21,","102",",,0,15,","178",",,0,20,","14.2",",,0,15,","20.6",",0,09,+","","","3177.5","0","526.5",",0","","","","","29.2",",,,0","476",",,,0","1.35",",0","9.16",",,,0","-6.47",",,,0","","","3546","1,,,0","",""
"USC00053005","1955-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","1",",0","1",",0","0",",0","16",",0","0",",0","12",",0","0",",0","","","","","-8.9",",0,06,","25",",,0,11,","30",",,0,11,","3.3",",,0,11,","28.3",",0,30,","148.9","5,,,0","3455.5","0","278.0",",0","","","","","5.6",",,,0","43",",,,0","9.07",",0","18.54",",,,0","-0.40",",,,0","","","7632","1,,,0","",""
"USC00053005","1955-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","3.3","0","3.3",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","0",",0","","","","","-1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,18,","29.4",",0,15,","172.1","4,,,0","3583.9","0","128.4",",0","","","","","41.6",",,,0","0",",,,0","14.30",",0","22.72",",,,0","5.88",",,,0","","","3378","1,,,0","",""
"USC00053005","1955-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","27.2","0","23.9",",0","13",",0","6",",0","0",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","19",",0","1",",0","","","","","4.4",",0,09,","0",",,0,30,+","0","1,,0,30,+","23.9",",,0,04,","33.3",",0,29,","122.7","2,,,0","3656.5","0","72.6",",0","","","","","65.5",",,,0","0","1,,,0","16.71",",0","23.97",",,,0","9.45",",,,0","","","1818",",,,0","",""
"USC00053005","1955-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","165.4","0","138.2",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","7.8",",0,01,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,27,","36.7",",0,10,","190.5","4,,,0","0.0","0","0.0",",0","","","","","31.3",",,,0","0",",,,0","22.79",",0","32.08",",,,0","13.50",",,,0","","","1596",",,,0","",""
"USC00053005","1955-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","273.2","0","107.8",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","5.6",",0,31,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,19,","34.4",",0,03,","146.8","2,,,0","1.7","0","1.7",",0","","","","","36.1",",,,0","0",",,,0","21.76",",0","29.94",",,,0","13.57",",,,0","","","1073",",,,0","",""
"USC00053005","1955-09","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","295.2","0","22.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","4",",0","","","","","0.6",",0,27,+","0",",,0,30,+","0",",,0,30,+","15.0",",,0,20,","35.0",",0,01,","128.9","3,,,0","90.3","0","88.6",",0","","","","","48.5",",,,0","0",",,,0","16.11",",0","25.09",",,,0","7.13",",,,0","","","1543",",,,0","",""
"USC00053005","1955-10","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","295.2","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","15",",0","0",",0","","","","","-6.1",",0,30,+","0",",,0,31,+","0",",T,0,28,+","3.0",",,0,22,","27.2",",0,18,+","87.4","1,,,0","327.7","0","237.4",",0","","","","","4.8",",,,0","0",",T,,0","10.68",",0","20.38",",,,0","0.97",",,,0","","","3192","2,,,0","",""
"USC00053005","1955-11","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","295.2","0","0.0",",0","6",",0","3",",0","0",",0","7",",0","4",",0","1",",0","29",",0","5",",0","1",",0","0",",0","","","","","-20.0",",0,16,","51",",,0,11,","127",",,0,11,","15.5",",,0,11,","21.7",",0,04,","","","857.1","0","529.4",",0","","","","","26.7",",,,0","236",",,,0","0.69",",0","7.58",",,,0","-6.20",",,,0","","","2336",",,,0","",""
"USC00053005","1955-12","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","295.2","0","0.0",",0","4",",0","2",",0","0",",0","18",",0","2",",0","4",",0","30",",0","7",",0","0",",0","0",",0","","","","","-24.4",",0,05,","127",",,0,04,+","102",",,0,02,","7.1",",,0,03,+","20.6",",0,23,","","","1456.9","0","599.8",",0","","","","","15.0",",,,0","178",",,,0","-1.02",",0","6.35",",,,0","-8.38",",,,0","","","3862","1,,,0","",""
"USC00053005","1956-01","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","5",",0","2",",0","1",",0","30",",0","8",",0","0",",0","0",",0","","","","","-25.6",",0,30,","229",",,0,29,","229",",,0,29,","11.2",",,0,29,","18.9",",0,08,","","","2041.5","0","584.6",",0","","","","","18.0",",,,0","313",",,,0","-0.53",",0","6.15",",,,0","-7.21",",,,0","","","1863",",,,0","",""
"USC00053005","1956-02","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","26",",0","3",",0","11",",0","29",",0","10",",0","0",",0","0",",0","","","","","-30.0",",0,02,","229",",,0,09,+","102",",,0,08,","7.1",",,0,07,","13.3",",0,29,","","","2730.9","0","689.4",",0","","","","","16.8",",,,0","255",",,,0","-5.44",",0","2.57",",,,0","-13.45",",,,0","","","5126",",,,0","",""
"USC00053005","1956-03","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0","1,0","6",",0","2",",0","0",",0","9",",0","3",",0","2","1,0","26","1,0","5",",0","5",",0","0",",0","","","","","-30.6","1,0,12,","432",",,0,14,","394",",,0,14,","7.1",",,0,14,","24.4",",0,25,","","","3183.4","0","452.5",",0","","","","","18.1",",,,0","537",",,,0","2.99","1,0","11.36",",,,0","-5.39","1,,,0","","","4268",",,,0","",""
"USC00053005","1956-04","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","6",",0","0",",0","","","","","-7.8",",0,07,","0",",T,0,02,","25",",,0,09,+","9.9",",,0,28,","24.4",",0,26,","107.2",",,,0","3520.0","0","336.6",",0","","","","","42.5",",,,0","63",",,,0","7.11",",0","14.97",",,,0","-0.74",",,,0","","","3085","3,,,0","",""
"USC00053005","1956-05","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","0.5","0","0.5",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,13,","28.3",",0,18,","131.8",",,,0","3636.3","0","116.3",",0","","","","","66.8",",,,0","0",",,,0","14.60",",0","22.00",",,,0","7.19",",,,0","","","2068","1,,,0","",""
"USC00053005","1956-06","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","81.3","0","80.8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","6.7",",0,07,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,17,","35.6",",0,13,+","196.3","1,,,0","3636.9","0","0.6",",0","","","","","7.9",",,,0","0",",,,0","21.01",",0","30.90",",,,0","11.12",",,,0","","","1835",",,,0","",""
"USC00053005","1956-07","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","169.9","0","88.6",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","10.0",",0,17,+","0",",,0,31,+","0",",,0,31,+","24.4",",,0,30,","33.3",",0,26,+","187.3","1,,,0","1.4","0","1.4",",0","","","","","56.7",",,,0","0",",,,0","21.15",",0","29.37",",,,0","12.92",",,,0","","","1693",",,,0","",""
"USC00053005","1956-08","40.5763","-105.0857","1525.2","FORT COLLINS, CO US","","","217.5","0","47.6",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","","","4.4",",0,31,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,17,","33.3",",0,14,","146.2","2,,,0","18.4","0","17.0",",0","","","","","48.5",",,,0","0",",,,0","19.32",",0","27.45",",,,0","11.20",",,,0","","","1345","1,,,0","",""
