"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013777","1923-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","433.8","0","201.7",",0","12",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","15.0",",0,01,","","","","","13.7",",,0,16,","37.2",",0,21,","0.0","0","0.0",",0","51.8",",,,0","","","24.84",",0","29.33",",,,0","20.35",",,,0","",""
"USW00013777","1923-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","604.1","0","170.3",",0","10",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","8",",0","","","","","12.8",",0,23,+","","","","","21.1",",,0,29,","35.6",",0,08,","0.5","0","0.5",",0","79.8",",,,0","","","23.81",",0","28.55",",,,0","19.07",",,,0","",""
"USW00013777","1923-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","709.6","0","105.5",",0","10",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","8.9",",0,17,","","","","","26.9",",,0,08,","30.0",",0,04,","15.2","0","14.7",",0","97.9",",,,0","","","21.36",",0","25.34",",,,0","17.38",",,,0","",""
"USW00013777","1923-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","712.7","0","3.1",",0","6",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","3.9",",0,31,","","","","","41.1",",,0,23,","27.8",",0,14,","147.6","0","132.4",",0","71.9",",,,0","","","14.16",",0","19.12",",,,0","9.20",",,,0","",""
"USW00013777","1923-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","712.7","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","1","","","","0.0",",0,29,+","0",",,0,30,+","0",",,0,30,+","23.1",",,0,12,","18.9",",0,21,","457.1","0","309.5",",0","51.8",",,,0","0",",,,0","8.02",",0","11.89",",,,0","4.14",",,,0","",""
"USW00013777","1923-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","712.7","0","0.0",",0","15",",0","9",",0","1",",0","2",",0","1",",0","0",",0","5",",0","0",",0","0",",0","0",",0","5","","","","-4.4",",0,15,","25",",,0,15,+","43",",,0,14,","27.4",",,0,05,","18.3",",0,13,","795.8","0","338.7",",0","98.6",",,,0","43",",,,0","7.41",",0","11.16",",,,0","3.65",",,,0","",""
"USW00013777","1924-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","21",",0","4",",0","0",",0","0",",0","2","","","","-13.9",",0,22,","0",",T,0,24,+","10",",,0,24,","32.3",",,0,16,","15.6",",0,11,+","1315.7","0","519.9",",0","110.1",",,,0","10",",,,0","1.56",",0","6.19",",,,0","-3.06",",,,0","",""
"USW00013777","1924-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","8",",0","5",",0","2",",0","6",",0","3",",0","0",",0","19",",0","3",",0","0",",0","0",",0","","","1","","-7.8",",0,24,","152",",,0,19,","152",",,0,19,","46.0",",,0,20,","13.3",",0,04,","1806.5","0","490.8",",0","105.2",",,,0","258",",,,0","1.41",",0","4.67",",,,0","-1.85",",,,0","",""
"USW00013777","1924-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","5",",0","4",",0","2",",0","3",",0","0",",0","7",",0","0",",0","2",",0","0",",0","2","","","","-3.3",",0,15,","76",",,0,11,","127",",,0,21,","45.7",",,0,29,","23.9",",0,30,","2184.9","0","378.4",",0","169.2",",,,0","294",",,,0","6.13",",0","10.17",",,,0","2.08",",,,0","",""
"USW00013777","1924-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.9","0","0.9",",0","9",",0","7",",0","3",",0","","","","","0",",0","3",",0","0",",0","5",",0","0",",0","","","","","-2.2",",0,02,+","","","","","48.5",",,0,06,","26.7",",0,14,","2400.4","0","215.5",",0","149.5",",,,0","","","11.18",",0","15.86",",,,0","6.50",",,,0","",""
"USW00013777","1924-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","7.5","0","6.6",",0","15",",0","11",",0","2",",0","","","","","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","7.2",",0,05,","","","","","32.5",",,0,11,","29.4",",0,06,","2489.1","0","88.7",",0","147.3",",,,0","","","15.69",",0","20.01",",,,0","11.36",",,,0","",""
"USW00013777","1924-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","121.0","0","113.5",",0","13",",0","11",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","4",",0","","","","","11.7",",0,02,","","","","","43.4",",,0,27,","35.6",",0,20,","2500.2","0","11.1",",0","140.7",",,,0","","","21.75",",0","26.20",",,,0","17.29",",,,0","",""
"USW00013777","1924-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","311.9","0","190.9",",0","5",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","15.6",",0,19,+","","","","","21.6",",,0,07,","35.0",",0,30,","0.0","0","0.0",",0","50.5",",,,0","","","24.49",",0","28.98",",,,0","20.00",",,,0","",""
"USW00013777","1924-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","500.3","0","188.4",",0","7",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","14.4",",0,19,","","","","","50.0",",,0,25,","37.8",",0,06,","0.0","0","0.0",",0","132.6",",,,0","","","24.41",",0","29.13",",,,0","19.70",",,,0","",""
"USW00013777","1924-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","541.9","0","41.6",",0","11",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","22",",0","2",",0","","","","","7.2",",0,11,","","","","","48.5",",,0,29,","34.4",",0,01,","35.3","0","35.3",",0","146.0",",,,0","","","18.54",",0","22.90",",,,0","14.19",",,,0","",""
"USW00013777","1924-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","550.2","0","8.3",",0","2",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","2.2",",0,23,","","","","","1.0",",,0,27,","28.9",",0,06,","140.5","0","105.2",",0","1.3",",,,0","","","15.21",",0","20.53",",,,0","9.88",",,,0","",""
"USW00013777","1924-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","550.2","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5",",0","0",",0","","","","","-3.3",",0,19,+","0",",T,0,30,","3",",,0,30,+","18.5",",,0,22,","24.4",",0,02,","441.7","0","301.2",",0","34.9",",,,0","6",",,,0","8.29",",0","12.59",",,,0","4.00",",,,0","",""
"USW00013777","1924-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","550.2","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","21",",0","5",",0","0",",0","0",",0","2","","","","-9.4",",0,26,","0",",T,0,31,","0",",T,0,31,+","19.1",",,0,05,","18.9",",0,19,","927.3","0","485.6",",0","58.5",",,,0","0",",T,,0","2.67",",0","6.61",",,,0","-1.27",",,,0","",""
"USW00013777","1925-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","8",",0","2",",0","27","4,0","5","2,0","0",",0","27",",0","3",",0","0",",0","0",",0","5","","","","-15.6",",0,28,","279","4,,0,03,","109","2,,0,27,","61.5",",,0,02,","12.8",",0,25,+","1478.7","0","551.4",",0","136.0",",,,0","274","2,,,0","0.55",",0","4.41",",,,0","-3.32",",,,0","",""
"USW00013777","1925-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","6",",0","0",",0","0",",0","11",",0","2",",0","0",",0","0",",0","9","","","","-7.8",",0,28,","76",",,0,01,","0",",T,0,26,+","5.6",",,0,23,","19.4",",0,23,","1840.1","0","361.4",",0","24.9",",,,0","0",",T,,0","5.43",",0","9.67",",,,0","1.18",",,,0","",""
"USW00013777","1925-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","5",",0","1",",0","5",",0","0",",0","5","","","","-11.1",",0,03,","0",",,0,31,+","5",",,0,29,","11.2",",,0,01,","22.8",",0,11,","2165.5","0","325.4",",0","50.9",",,,0","8",",,,0","7.84",",0","12.66",",,,0","3.02",",,,0","",""
"USW00013777","1925-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","16.7","0","16.7",",0","11",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","1.1",",0,21,","","","","","15.5",",,0,14,","31.1",",0,23,","2326.3","0","160.8",",0","67.6",",,,0","","","13.53",",0","18.97",",,,0","8.09",",,,0","",""
"USW00013777","1925-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","39.5","0","22.8",",0","6",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","17",",0","1",",0","","","","","4.4",",0,06,+","","","","","29.7",",,0,24,","36.7",",0,23,","2414.9","0","88.6",",0","47.3",",,,0","","","16.21",",0","22.01",",,,0","10.41",",,,0","",""
"USW00013777","1925-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","267.7","0","228.2",",0","7",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","13.3",",0,11,","","","","","13.7",",,0,25,","38.3",",0,05,","2414.9","0","0.0",",0","25.6",",,,0","","","25.94",",0","31.25",",,,0","20.63",",,,0","",""
"USW00013777","1925-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","476.8","0","209.1",",0","15",",0","11",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","15.0",",0,01,","","","","","31.8",",,0,31,","36.1",",0,07,","0.0","0","0.0",",0","141.5",",,,0","","","25.08",",0","29.86",",,,0","20.30",",,,0","",""
"USW00013777","1925-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","644.1","0","167.3",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","13.3",",0,28,+","","","","","19.6",",,0,31,","33.9",",0,10,","0.0","0","0.0",",0","61.2",",,,0","","","23.73",",0","28.65",",,,0","18.80",",,,0","",""
"USW00013777","1925-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","800.1","0","156.0",",0","6",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","4",",0","","","","","9.4",",0,26,","","","","","5.3",",,0,06,","33.3",",0,11,","15.9","0","15.9",",0","19.0",",,,0","","","23.01",",0","27.40",",,,0","18.61",",,,0","",""
"USW00013777","1925-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","803.2","0","3.1",",0","13",",0","9",",0","1",",0","","","","","0",",0","1",",0","0",",0","4",",0","0",",0","","","","","-1.1",",0,31,","","","","","29.0",",,0,24,","24.4",",0,17,","230.6","0","214.7",",0","138.0",",,,0","","","11.50",",0","15.21",",,,0","7.80",",,,0","",""
"USW00013777","1925-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","803.2","0","0.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","1","","","","-2.2",",0,29,+","0",",,0,30,+","5",",,0,25,","46.2",",,0,12,","20.6",",0,15,","556.1","0","325.5",",0","80.2",",,,0","5",",,,0","7.48",",0","11.44",",,,0","3.52",",,,0","",""
"USW00013777","1925-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","803.2","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","5",",0","0",",0","0",",0","1","","","","-10.6",",0,28,+","0",",T,0,09,","5",",,0,26,","14.5",",,0,02,","15.0",",0,08,","1033.6","0","477.5",",0","39.2",",,,0","5",",,,0","2.93",",0","6.23",",,,0","-0.36",",,,0","",""
"USW00013777","1926-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","9",",0","6",",0","1",",0","8",",0","1",",0","0",",0","21",",0","5",",0","0",",0","0",",0","4","","","","-13.3",",0,29,","76",",,0,10,+","61",",,0,09,","27.2",",,0,31,","17.8",",0,20,","1559.0","0","525.4",",0","78.9",",,,0","79",",,,0","1.39",",0","5.53",",,,0","-2.76",",,,0","",""
"USW00013777","1926-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","13",",0","9",",0","0",",0","12",",0","3",",0","0",",0","18",",0","1",",0","0",",0","0",",0","3","","","","-9.4",",0,11,","229",",,0,11,+","249",",,0,10,","23.1",",,0,03,","13.9",",0,25,","2015.5","0","456.5",",0","108.5",",,,0","362",",,,0","2.03",",0","5.70",",,,0","-1.64",",,,0","",""
"USW00013777","1926-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","18",",0","2",",0","1",",0","0",",0","","","","","-7.8",",0,05,","0",",,0,31,+","0",",T,0,26,+","18.0",",,0,31,+","24.4",",0,25,","2449.8","0","434.3",",0","55.7",",,,0","0",",T,,0","4.32",",0","8.75",",,,0","-0.11",",,,0","",""
"USW00013777","1926-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","6.1","0","6.1",",0","8",",0","3",",0","0",",0","","","","","0",",0","3",",0","0",",0","7",",0","0",",0","","","","","-1.1",",0,20,","","","","","20.1",",,0,08,","29.4",",0,22,","2678.8","0","229.0",",0","37.3",",,,0","","","10.90",",0","16.20",",,,0","5.61",",,,0","",""
"USW00013777","1926-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","36.9","0","30.8",",0","9",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","6.1",",0,05,+","","","","","33.0",",,0,15,","30.6",",0,18,","2718.2","0","39.4",",0","66.2",",,,0","","","18.06",",0","23.87",",,,0","12.24",",,,0","",""
"USW00013777","1926-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","135.5","0","98.6",",0","10",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","1",",0","","","","","9.4",",0,05,","","","","","15.0",",,0,07,","33.3",",0,30,","2738.9","0","20.7",",0","62.5",",,,0","","","20.93",",0","25.82",",,,0","16.03",",,,0","",""
"USW00013777","1926-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","349.7","0","214.2",",0","15",",0","11",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","15.6",",0,15,","","","","","35.8",",,0,15,","38.9",",0,21,","0.5","0","0.5",",0","145.9",",,,0","","","25.23",",0","29.83",",,,0","20.62",",,,0","",""
"USW00013777","1926-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","557.4","0","207.7",",0","13",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","10",",0","","","","","15.0",",0,21,","","","","","28.4",",,0,18,","36.7",",0,14,+","3.3","0","2.8",",0","141.7",",,,0","","","24.94",",0","29.20",",,,0","20.68",",,,0","",""
"USW00013777","1926-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","649.9","0","92.5",",0","13",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","10.6",",0,27,","","","","","26.9",",,0,23,","33.3",",0,25,","19.3","0","16.0",",0","106.5",",,,0","","","20.88",",0","25.10",",,,0","16.67",",,,0","",""
"USW00013777","1926-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","673.0","0","23.1",",0","10",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","2.2",",0,28,+","","","","","38.1",",,0,31,","30.6",",0,05,","163.0","0","143.7",",0","107.8",",,,0","","","14.44",",0","19.00",",,,0","9.88",",,,0","",""
"USW00013777","1926-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","673.0","0","0.0",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","3","","1","","-3.3",",0,28,","0",",,0,30,+","0",",T,0,27,+","79.0",",,0,16,","21.1",",0,15,","487.0","0","324.0",",0","164.0",",,,0","0",",T,,0","7.53",",0","11.72",",,,0","3.34",",,,0","",""
"USW00013777","1926-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","673.0","0","0.0",",0","12",",0","7",",0","0",",0","1",",0","0",",0","0",",0","22",",0","6",",0","0",",0","0",",0","1","","","","-11.7",",0,18,","25",",,0,05,","18",",,0,15,","22.1",",,0,28,","10.6",",0,14,","1028.8","0","541.8",",0","73.6",",,,0","18",",,,0","0.86",",0","4.22",",,,0","-2.50",",,,0","",""
"USW00013777","1927-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","22",",0","7",",0","0",",0","0",",0","4","","","","-13.3",",0,27,","0",",T,0,16,+","13",",,0,02,","11.9",",,0,14,","20.6",",0,22,","1558.7","0","529.9",",0","35.3",",,,0","21",",,,0","1.24",",0","5.20",",,,0","-2.72",",,,0","",""
"USW00013777","1927-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","5",",0","1",",0","3","2,0","1","1,0","0",",0","9",",0","0",",0","0",",0","0",",0","3","","2","","-2.8",",0,05,","102","2,,0,05,","122","1,,0,05,","44.7",",,0,19,","20.0",",0,17,","1914.7","0","356.0",",0","96.1",",,,0","143","1,,,0","5.62",",0","9.44",",,,0","1.79",",,,0","",""
"USW00013777","1927-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.8","0","0.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3",",0","0",",0","2","","1","","-4.4",",0,04,","0",",,0,31,+","0",",T,0,24,+","11.4",",,0,14,","26.1",",0,18,","2219.9","0","305.2",",0","37.4",",,,0","0",",T,,0","8.51",",0","12.89",",,,0","4.14",",,,0","",""
"USW00013777","1927-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","9.7","0","8.9",",0","15",",0","9",",0","1",",0","","","","","0",",0","0",",0","0",",0","6",",0","1",",0","","","","","1.1",",0,09,+","","","","","31.2",",,0,21,","32.2",",0,20,","2449.6","0","229.7",",0","139.2",",,,0","","","10.97",",0","16.00",",,,0","5.95",",,,0","",""
"USW00013777","1927-05","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","30.2","0","20.5",",0","15",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","6.7",",0,01,","","","","","11.2",",,0,10,","29.4",",0,10,","2501.8","0","52.2",",0","51.8",",,,0","","","17.31",",0","21.86",",,,0","12.76",",,,0","",""
"USW00013777","1927-06","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","116.5","0","86.3",",0","10",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","25",",0","3",",0","","","","","11.1",",0,06,+","","","","","32.3",",,0,14,","36.7",",0,29,","2516.8","0","15.0",",0","75.3",",,,0","","","20.71",",0","25.75",",,,0","15.66",",,,0","",""
"USW00013777","1927-07","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","327.7","0","211.2",",0","12",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","14.4",",0,01,","","","","","11.2",",,0,30,","35.6",",0,28,+","0.0","0","0.0",",0","35.7",",,,0","","","25.15",",0","29.90",",,,0","20.39",",,,0","",""
"USW00013777","1927-08","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","437.0","0","109.3",",0","15",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","12.8",",0,25,","","","","","18.0",",,0,14,","32.8",",0,07,","5.0","0","5.0",",0","77.3",",,,0","","","21.70",",0","26.01",",,,0","17.39",",,,0","",""
"USW00013777","1927-09","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","536.9","0","99.9",",0","2",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","8.9",",0,25,","","","","","45.0",",,0,19,","36.1",",0,15,","17.3","0","12.3",",0","49.6",",,,0","","","21.26",",0","26.37",",,,0","16.14",",,,0","",""
"USW00013777","1927-10","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","567.4","0","30.5",",0","10",",0","7",",0","4",",0","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","6.1",",0,16,","","","","","50.3",",,0,12,","31.1",",0,01,","110.4","0","93.1",",0","175.4",",,,0","","","16.31",",0","21.12",",,,0","11.50",",,,0","",""
"USW00013777","1927-11","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","567.4","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9",",0","0",",0","3","","1","","-1.7",",0,20,","0",",,0,30,+","0",",T,0,08,+","36.3",",,0,17,","23.3",",0,29,","334.9","0","224.5",",0","56.6",",,,0","0",",T,,0","10.85",",0","15.39",",,,0","6.31",",,,0","",""
"USW00013777","1927-12","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","567.4","0","0.0",",0","14",",0","7",",0","2",",0","2",",0","1",",0","0",",0","16",",0","2",",0","1",",0","0",",0","6","","","","-7.8",",0,09,","25",",,0,05,+","33",",,0,04,","35.6",",,0,02,","21.7",",0,01,","764.4","0","429.5",",0","92.0",",,,0","33",",,,0","4.48",",0","8.80",",,,0","0.15",",,,0","",""
"USW00013777","1928-01","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","5",",0","3",",0","2",",0","4",",0","1",",0","0",",0","19",",0","8",",0","0",",0","0",",0","1","","","","-12.2",",0,02,","356",",,0,28,","363",",,0,28,","26.4",",,0,28,","20.0",",0,15,","1258.2","0","493.8",",0","70.1",",,,0","363",",,,0","2.40",",0","7.14",",,,0","-2.33",",,,0","",""
"USW00013777","1928-02","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","4",",0","0",",0","0",",0","17",",0","1",",0","0",",0","0",",0","3","","","","-8.9",",0,26,","76",",,0,01,","3",",,0,01,","22.9",",,0,14,","17.2",",0,04,","1700.0","0","441.8",",0","73.6",",,,0","3",",,,0","3.10",",0","7.38",",,,0","-1.18",",,,0","",""
"USW00013777","1928-03","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","1.1","0","1.1",",0","8",",0","6",",0","1",",0","0",",0","2",",0","0",",0","10",",0","0",",0","3",",0","0",",0","2","","","","-5.0",",0,06,","0",",T,0,16,","33",",,0,18,+","33.5",",,0,09,","23.9",",0,25,","2067.3","0","367.3",",0","79.3",",,,0","84",",,,0","6.52",",0","11.05",",,,0","2.00",",,,0","",""
"USW00013777","1928-04","39.28333","-76.61667","4.3","BALTIMORE CUSTOMS HOUSE, MD US","5.9","0","4.8",",0","12",",0","7",",0","4",",0","","","","","0",",0","1",",0","0",",0","7",",0","0",",0","","","","","-0.6",",0,16,","","","","","58.4",",,0,27,","28.9",",0,19,","2290.3","0","223.0",",0","159.1",",,,0","","","11.06",",0","16.06",",,,0","6.06",",,,0","",""
