"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405956","2014-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","565.3","7","192.9",",7","6",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","11",",7","","","2","","14.4",",7,30,+","0",",,7,31,+","0",",,7,31,+","39.1",",,7,09,","34.4",",7,27,+","190.8",",,,7","0.0","7","  26.1","2,,,7,3,1","  26.7","1,,,7,3,2","0.0",",7","  37.2","2,,,7,3,1","  34.4","2,,,7,3,2","  18.3","2,,,7,3,1","  18.3","1,,,7,3,2","  21.7","2,,,7,3,1","  25.0","2,,,7,3,2","  22.3","2,,,7,3,1","  24.0","1,,,7,3,2","  32.3","2,,,7,3,1","  31.1","2,,,7,3,2","74.9",",,,7","0",",,,7","24.55",",7","30.23",",,,7","18.88",",,,7","1332",",,,7"
"USC00405956","2014-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","835.6","7","270.3",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","20",",7","","","1","","15.6",",7,14,","0",",,7,31,+","0",",,7,31,+","21.8",",,7,31,","37.2",",7,25,+","183.4","1,,,7","0.0","7","  27.8",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  37.8",",,,7,3,1","  35.0",",,,7,3,2","  21.7",",,,7,3,1","  22.2",",,,7,3,2","  28.3",",,,7,3,1","  30.0",",,,7,3,2","  24.9",",,,7,3,1","  26.4",",,,7,3,2","  34.3",",,,7,3,1","  33.1",",,,7,3,2","33.3",",,,7","0",",,,7","27.05",",7","32.87",",,,7","21.24",",,,7","1296",",,,7"
"USC00405956","2014-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","985.4","7","149.8",",7","6",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","8",",7","","","","","11.1",",7,24,","0",",,7,30,+","0",",,7,30,+","92.5",",,7,12,","35.0",",7,06,","126.7","1,,,7","4.2","7","  32.8",",,,7,3,1","  26.7",",,,7,3,2","4.2",",7","  35.6",",,,7,3,1","  32.8","1,,,7,3,2","  16.7",",,,7,3,1","  18.3",",,,7,3,2","  20.6",",,,7,3,1","  22.2","1,,,7,3,2","  20.8",",,,7,3,1","  23.1",",,,7,3,2","  29.4",",,,7,3,1","  28.0","1,,,7,3,2","129.8",",,,7","0",",,,7","23.19",",7","29.01",",,,7","17.36",",,,7","1227",",,,7"
"USC00405956","2014-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1038.8","7","53.4",",7","10",",7","8",",7","1",",7","0","1,7","0","1,7","0",",7","0",",7","0",",7","24",",7","1",",7","","","2","","4.4",",7,31,+","0","1,,7,31,+","0","1,,7,31,+","40.1",",,7,14,","32.2",",7,02,","81.3","3,,,7","69.8","7","  21.1","1,,,7,3,1","  22.8","1,,,7,3,2","65.6",",7","  29.4",",,,7,3,1","  27.8","2,,,7,3,2","   9.4","1,,,7,3,1","  12.8","1,,,7,3,2","  17.2",",,,7,3,1","  16.1","2,,,7,3,2","  15.0","1,,,7,3,1","  17.5","1,,,7,3,2","  22.0",",,,7,3,1","  21.5","2,,,7,3,2","111.9",",,,7","0","1,,,7","17.94",",7","24.55",",,,7","11.33",",,,7","1290","1,,,7"
"USC00405956","2014-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1038.8","7","0.0",",7","9",",7","5",",7","1",",7","0","1,7","0","1,7","0",",7","16",",7","0",",7","3",",7","0",",7","","","","","-7.8",",7,19,","0","1,T,7,17,+","5","1,,7,17,","29.2",",,7,06,","23.9",",7,05,","","","409.7","7","  13.3",",,,7,3,1","  15.6",",,,7,3,2","339.9",",7","  18.9",",,,7,3,1","  16.7",",,,7,3,2","  -0.6",",,,7,3,1","   1.7",",,,7,3,2","   1.1",",,,7,3,1","   4.4",",,,7,3,2","   4.7",",,,7,3,1","   7.5",",,,7,3,2","  10.3",",,,7,3,1","  10.7",",,,7,3,2","68.5",",,,7","8","1,,,7","7.00",",7","13.22",",,,7","0.78",",,,7","",""
"USC00405956","2014-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1039.1","7","0.3",",7","11",",7","7",",7","1",",7","0",",7","0",",7","0",",7","8",",7","0",",7","1",",7","0",",7","","","","","-2.8",",7,31,","0",",,7,31,+","0",",T,7,18,","28.2",",,7,06,","21.7",",7,01,","","","758.3","7","  11.1","1,,,7,3,1","  12.8",",,,7,3,2","348.6",",7","  15.0",",,,7,3,1","  15.6","1,,,7,3,2","   1.1","1,,,7,3,1","   4.4",",,,7,3,2","   5.0",",,,7,3,1","   6.1","1,,,7,3,2","   5.2","1,,,7,3,1","   7.9",",,,7,3,2","   9.4",",,,7,3,1","  10.4","1,,,7,3,2","65.3",",,,7","0",",T,,7","7.10",",7","11.13",",,,7","3.07",",,,7","",""
"USC00405956","2015-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","7","0.0",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","22",",7","3",",7","0",",7","0",",7","","","","","-13.9",",7,09,+","0",",,7,31,+","0",",T,7,24,+","13.7",",,7,04,","17.8",",7,30,+","","","1213.1","7","   7.2","1,,,7,3,1","  10.0","2,,,7,3,2","454.8",",7","  12.2",",,,7,3,1","  11.7","2,,,7,3,2","  -2.8","1,,,7,3,1","   0.0","2,,,7,3,2","  -1.7",",,,7,3,1","   3.3","2,,,7,3,2","   1.1","1,,,7,3,1","   3.9","2,,,7,3,2","   5.6",",,,7,3,1","   6.4","2,,,7,3,2","34.1",",,,7","0",",T,,7","3.66",",7","9.39",",,,7","-2.06",",,,7","",""
"USC00405956","2015-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","7","0.0",",7","10",",7","6",",7","1",",7","3",",7","1",",7","0",",7","24",",7","5",",7","0",",7","0",",7","","","","","-12.2",",7,20,","25",",,7,26,+","25",",,7,17,","45.5",",,7,22,","18.3",",7,15,","","","1692.0","7","   7.2",",,,7,3,1","   8.9","1,,,7,3,2","478.9",",7","  10.6",",,,7,3,1","  10.0","1,,,7,3,2","  -3.3",",,,7,3,1","   0.6","1,,,7,3,2","   0.0",",,,7,3,1","   1.1","1,,,7,3,2","   0.8",",,,7,3,1","   3.2","1,,,7,3,2","   5.4",",,,7,3,1","   6.0","1,,,7,3,2","120.5",",,,7","48",",,,7","1.23",",7","7.08",",,,7","-4.61",",,,7","",""
"USC00405956","2015-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1.4","7","1.4",",7","17",",7","11",",7","2",",7","3",",7","1",",7","0",",7","9",",7","1",",7","8",",7","0",",7","1","","1","","-12.2",",7,07,+","102",",,7,05,","94",",,7,05,","50.8",",,7,05,","26.1",",7,25,","","","1952.5","7","  12.8",",,,7,3,1","  15.6",",,,7,3,2","260.5",",7","  22.8",",,,7,3,1","  20.0",",,,7,3,2","  -1.1",",,,7,3,1","  -0.6",",,,7,3,2","   1.1",",,,7,3,1","   1.1",",,,7,3,2","   6.0",",,,7,3,1","   8.2",",,,7,3,2","  13.2",",,,7,3,1","  12.8",",,,7,3,2","168.5",",,,7","104",",,,7","9.97",",7","16.05",",,,7","3.89",",,,7","",""
"USC00405956","2015-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","37.1","7","35.7",",7","11",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","2","","2.8",",7,05,","0",",,7,30,+","0",",,7,30,+","29.7",",,7,25,","30.0",",7,09,","120.0","1,,,7","2017.6","7","  22.2",",,,7,3,1","  18.9",",,,7,3,2","65.1",",7","  28.3",",,,7,3,1","  25.6","1,,,7,3,2","   7.8",",,,7,3,1","  10.0",",,,7,3,2","  15.6",",,,7,3,1","  15.6","1,,,7,3,2","  13.7",",,,7,3,1","  15.6",",,,7,3,2","  22.5",",,,7,3,1","  20.7","1,,,7,3,2","91.3",",,,7","0",",,,7","17.35",",7","23.40",",,,7","11.30",",,,7","2007",",,,7"
"USC00405956","2015-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","153.1","7","116.0",",7","12",",7","8",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","0",",7","","","4","","6.7",",7,22,","","","","","28.2",",,7,10,","31.1",",7,11,+","143.2","3,,,7","2034.0","7","  26.7","1,,,7,3,1","  23.9","1,,,7,3,2","16.4",",7","  32.8","1,,,7,3,1","  29.4","2,,,7,3,2","   9.4","1,,,7,3,1","  14.4","1,,,7,3,2","  18.3","1,,,7,3,1","  23.9","2,,,7,3,2","  18.3","1,,,7,3,1","  20.2","1,,,7,3,2","  28.4","1,,,7,3,1","  26.1","2,,,7,3,2","133.1",",,,7","","","21.55",",7","27.49",",,,7","15.60",",,,7","1382",",,,7"
"USC00405956","2015-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","394.6","7","241.5",",7","9",",7","7",",7","1",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","30",",7","21",",7","","","2","","13.9",",7,03,","0","1,,7,30,+","0",",,7,30,+","26.4",",,7,30,","36.1",",7,25,","185.9",",,,7","2034.0","7","  27.2",",,,7,3,1","  28.9",",,,7,3,2","0.0",",7","  40.0",",,,7,3,1","  37.2",",,,7,3,2","  16.1",",,,7,3,1","  15.6",",,,7,3,2","  21.1",",,,7,3,1","  23.9",",,,7,3,2","  23.4",",,,7,3,1","  24.8",",,,7,3,2","  34.2",",,,7,3,1","  32.0",",,,7,3,2","81.7",",,,7","0",",,,7","26.38",",7","31.83",",,,7","20.94",",,,7","1337",",,,7"
"USC00405956","2015-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","704.7","7","310.1",",7","7",",7","7",",7","2",",7","","","","","0",",7","0",",7","0",",7","31",",7","21",",7","","","1","","19.4",",7,31,","","","","","45.7",",,7,04,","37.2",",7,30,","194.6","4,,,7","0.0","7","  28.9",",,,7,3,1","  30.0",",,,7,3,2","0.0",",7","  41.7",",,,7,3,1","  37.8",",,,7,3,2","  21.1",",,,7,3,1","  22.2",",,,7,3,2","  25.6",",,,7,3,1","  25.6",",,,7,3,2","  25.7",",,,7,3,1","  27.3",",,,7,3,2","  36.0",",,,7,3,1","  33.7",",,,7,3,2","122.7",",,,7","","","28.34",",7","33.40",",,,7","23.28",",,,7","1368","1,,,7"
"USC00405956","2015-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","931.9","7","227.2",",7","10",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","","","1","","13.9",",7,27,+","0",",,7,31,+","0",",,7,31,+","51.1",",,7,06,","36.7",",7,05,+","158.0","4,,,7","0.0","7","  27.8",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  38.9",",,,7,3,1","  36.1",",,,7,3,2","  19.4",",,,7,3,1","  22.2",",,,7,3,2","  30.0",",,,7,3,1","  28.3",",,,7,3,2","  23.8",",,,7,3,1","  25.4",",,,7,3,2","  34.5",",,,7,3,1","  31.9",",,,7,3,2","108.5",",,,7","0",",,,7","25.66",",7","31.83",",,,7","19.50",",,,7","1144",",,,7"
"USC00405956","2015-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1101.4","7","169.5",",7","8",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","11",",7","","","1","","9.4",",7,14,+","0",",,7,30,+","0",",,7,30,+","29.7",",,7,10,","35.6",",7,06,","149.5","2,,,7","2.8","7","  26.1",",,,7,3,1","  26.7",",,,7,3,2","2.8",",7","  35.6",",,,7,3,1","  33.3",",,,7,3,2","  16.1",",,,7,3,1","  21.1",",,,7,3,2","  24.4",",,,7,3,1","  24.4",",,,7,3,2","  22.1",",,,7,3,1","  23.6",",,,7,3,2","  31.7",",,,7,3,1","  29.2",",,,7,3,2","40.5",",,,7","0",",,,7","23.89",",7","30.50",",,,7","17.28",",,,7","993",",,,7"
"USC00405956","2015-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1130.9","7","29.5",",7","7",",7","3",",7","0",",7","0","1,7","0","1,7","0",",7","0",",7","0",",7","22",",7","1",",7","","","","","3.3",",7,20,+","0","1,,7,31,+","0","1,,7,31,+","17.0",",,7,27,","32.8",",7,16,","94.8","2,,,7","68.6","7","  20.6","2,,,7,3,1","  21.1",",,,7,3,2","65.8",",7","  28.9","1,,,7,3,1","  26.7","2,,,7,3,2","  10.6","2,,,7,3,1","  13.3",",,,7,3,2","  17.2","1,,,7,3,1","  16.1","2,,,7,3,2","  15.2","2,,,7,3,1","  17.4",",,,7,3,2","  23.1","1,,,7,3,1","  21.4","2,,,7,3,2","51.1",",,,7","0","1,,,7","17.16",",7","23.99",",,,7","10.33",",,,7","1386",",,,7"
"USC00405956","2015-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1138.9","7","8.0",",7","10",",7","8",",7","3",",7","0",",7","0",",7","0",",7","3",",7","0",",7","8",",7","0",",7","","","","","-2.8",",7,23,","0",",,7,30,+","0",",,7,30,+","88.4",",,7,18,","27.2",",7,06,","","","231.5","7","  17.2","1,,,7,3,1","  18.3","2,,,7,3,2","162.9",",7","  22.2",",,,7,3,1","  21.1","4,,,7,3,2","   1.1","1,,,7,3,1","   5.6","2,,,7,3,2","   7.2",",,,7,3,1","   7.8","4,,,7,3,2","  10.0","1,,,7,3,1","  12.0","2,,,7,3,2","  15.4",",,,7,3,1","  15.2","4,,,7,3,2","270.2",",,,7","0",",,,7","13.17",",7","18.64",",,,7","7.71",",,,7","",""
"USC00405956","2015-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1147.6","7","8.7",",7","12",",7","9",",7","2",",7","0",",7","0",",7","0",",7","7",",7","0",",7","10",",7","0",",7","","","1","","-2.2",",7,18,+","0",",,7,31,+","0",",,7,31,+","32.8",",,7,28,","26.7",",7,27,","","","464.2","7","  15.6","1,,,7,3,1","  15.6","3,,,7,3,2","232.7",",7","  19.4","1,,,7,3,1","  18.9","3,,,7,3,2","   1.7","1,,,7,3,1","   4.4","3,,,7,3,2","   7.2","1,,,7,3,1","   6.7","3,,,7,3,2","   7.2","1,,,7,3,1","   9.6","3,,,7,3,2","  12.5","1,,,7,3,1","  12.6","3,,,7,3,2","152.1",",,,7","0",",,,7","11.11",",7","16.82",",,,7","5.39",",,,7","",""
"USC00405956","2016-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","7","0.0",",7","9",",7","5",",7","0",",7","1",",7","0",",7","0",",7","26",",7","2",",7","0",",7","0",",7","","","","","-8.3",",7,11,","25",",,7,22,","18",",,7,22,","22.6",",,7,10,","19.4",",7,31,","","","928.6","7","   7.2","1,,,7,3,1","   8.3",",,,7,3,2","464.4",",7","  12.2",",,,7,3,1","  11.1","1,,,7,3,2","  -1.7","1,,,7,3,1","  -1.7",",,,7,3,2","   0.0",",,,7,3,1","   3.3","1,,,7,3,2","   1.5","1,,,7,3,1","   3.9",",,,7,3,2","   6.1",",,,7,3,1","   6.6","1,,,7,3,2","68.6",",,,7","23",",,,7","3.35",",7","8.89",",,,7","-2.19",",,,7","",""
"USC00405956","2016-02","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","7","0.0",",7","9",",7","7",",7","3",",7","0",",7","0",",7","0",",7","15",",7","0",",7","3",",7","0",",7","1","","","","-5.0",",7,11,+","0",",,7,29,+","0",",T,7,09,","48.0",",,7,03,","22.8",",7,03,","","","1242.3","7","  12.8","1,,,7,3,1","  11.7",",,,7,3,2","313.7",",7","  16.1",",,,7,3,1","  15.0","2,,,7,3,2","  -3.3","1,,,7,3,1","   2.8",",,,7,3,2","   5.6",",,,7,3,1","   5.0","2,,,7,3,2","   4.3","1,,,7,3,1","   6.5",",,,7,3,2","  10.7",",,,7,3,1","   9.9","2,,,7,3,2","136.4",",,,7","0",",T,,7","7.52",",7","13.07",",,,7","1.97",",,,7","",""
"USC00405956","2016-03","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","3.9","7","3.9",",7","12",",7","9",",7","6",",7","0",",7","0",",7","0",",7","4",",7","0",",7","17",",7","0",",7","2","","6","","-1.1",",7,03,","0",",,7,31,+","0",",T,7,21,","102.6",",,7,10,","28.3",",7,16,","","","1402.0","7","  15.6",",,,7,3,1","  15.6",",,,7,3,2","159.7",",7","  23.9",",,,7,3,1","  20.0","1,,,7,3,2","   3.9",",,,7,3,1","   2.2",",,,7,3,2","  11.7",",,,7,3,1","   7.8","1,,,7,3,2","   9.7",",,,7,3,1","  11.1",",,,7,3,2","  17.9",",,,7,3,1","  16.2","1,,,7,3,2","408.5",",,,7","0",",T,,7","13.30",",7","19.72",",,,7","6.89",",,,7","",""
"USC00405956","2016-04","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","29.8","7","25.9",",7","12",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","2","","4.4",",7,04,+","0",",,7,30,+","0",",,7,30,+","41.4",",,7,21,","30.6",",7,29,","139.8","2,,,7","1469.9","7","  21.7","1,,,7,3,1","  21.1",",,,7,3,2","67.9",",7","  32.2","2,,,7,3,1","  27.2","2,,,7,3,2","   8.9","1,,,7,3,1","  10.6",",,,7,3,2","  15.6","2,,,7,3,1","  16.1","2,,,7,3,2","  14.4","1,,,7,3,1","  15.1",",,,7,3,2","  22.6","2,,,7,3,1","  21.1","2,,,7,3,2","154.6",",,,7","0",",,,7","16.93",",7","23.31",",,,7","10.56",",,,7","1541","1,,,7"
"USC00405956","2016-05","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","114.8","7","85.0",",7","14",",7","11",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","","","3","","7.8",",7,06,","0",",,7,31,+","0",",,7,31,+","30.7",",,7,26,","32.8",",7,27,","146.4","2,,,7","1494.4","7","  23.9",",,,7,3,1","  22.2",",,,7,3,2","24.5",",7","  33.9",",,,7,3,1","  32.2",",,,7,3,2","  13.3",",,,7,3,1","  16.1",",,,7,3,2","  19.4",",,,7,3,1","  20.0",",,,7,3,2","  18.0",",,,7,3,1","  19.3",",,,7,3,2","  27.2",",,,7,3,1","  25.2",",,,7,3,2","129.7",",,,7","0",",,,7","20.28",",7","26.33",",,,7","14.24",",,,7","1336",",,,7"
"USC00405956","2016-06","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","369.2","7","254.4",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","18",",7","","","2","","15.0",",7,09,+","0",",,7,30,+","0",",,7,30,+","25.1",",,7,16,","36.1",",7,17,","196.1","1,,,7","1494.4","7","  32.8",",,,7,3,1","  28.9","1,,,7,3,2","0.0",",7","  38.9",",,,7,3,1","  35.6","1,,,7,3,2","  20.6",",,,7,3,1","  20.0","1,,,7,3,2","  30.6",",,,7,3,1","  27.2","1,,,7,3,2","  25.0",",,,7,3,1","  25.1","1,,,7,3,2","  35.0",",,,7,3,1","  32.5","1,,,7,3,2","105.8",",,,7","0",",,,7","26.81",",7","32.70",",,,7","20.92",",,,7","1143",",,,7"
"USC00405956","2016-07","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","680.2","7","311.0",",7","10",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","","","20.0",",7,01,","0",",,7,31,+","0",",,7,31,+","45.7",",,7,28,","37.2",",7,23,","180.0","2,,,7","0.0","7","  31.1",",,,7,3,1","  31.1",",,,7,3,2","0.0",",7","  39.4",",,,7,3,1","  37.2",",,,7,3,2","  23.9",",,,7,3,1","  22.2",",,,7,3,2","  28.3",",,,7,3,1","  30.6",",,,7,3,2","  27.1",",,,7,3,1","  26.7",",,,7,3,2","  33.6",",,,7,3,1","  33.5",",,,7,3,2","127.5",",,,7","0",",,,7","28.36",",7","33.46",",,,7","23.27",",,,7","1307",",,,7"
"USC00405956","2016-08","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","973.0","7","292.8",",7","9",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","21",",7","","","","","18.3",",7,22,","0",",,7,31,+","0",",,7,31,+","43.9",",,7,16,","36.7",",7,04,","146.6","4,,,7","0.0","7","  29.4",",,,7,3,1","  30.0",",,,7,3,2","0.0",",7","  39.4",",,,7,3,1","  36.1",",,,7,3,2","  22.2",",,,7,3,1","  23.9",",,,7,3,2","  26.1",",,,7,3,1","  27.8",",,,7,3,2","  26.6",",,,7,3,1","  26.7",",,,7,3,2","  32.1",",,,7,3,1","  32.2",",,,7,3,2","119.9",",,,7","0",",,,7","27.78",",7","32.60",",,,7","22.95",",,,7","961",",,,7"
"USC00405956","2016-09","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1187.5","7","214.5",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","20",",7","","","","","10.6",",7,29,","0",",,7,30,+","0",",,7,30,+","7.6",",,7,17,","37.2",",7,26,","142.2","2,,,7","1.4","7","  27.2","1,,,7,3,1","  26.7",",,,7,3,2","1.4",",7","  36.7","1,,,7,3,1","  32.8",",,,7,3,2","  20.0","1,,,7,3,1","  21.1",",,,7,3,2","  25.0","1,,,7,3,1","  25.0",",,,7,3,2","  24.5","1,,,7,3,1","  24.4",",,,7,3,2","  30.2","1,,,7,3,1","  29.8",",,,7,3,2","14.3",",,,7","0",",,,7","25.44",",7","32.22",",,,7","18.65",",,,7","1004",",,,7"
"USC00405956","2016-10","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1268.4","7","80.9",",7","5",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","3",",7","","","","","4.4",",7,23,","0",",,7,31,+","0",",,7,31,+","32.3",",,7,15,","32.8",",7,08,","114.8","2,,,7","19.6","7","  21.7",",,,7,3,1","  22.8",",,,7,3,2","18.2",",7","  31.1",",,,7,3,1","  29.4",",,,7,3,2","  11.7",",,,7,3,1","  13.9",",,,7,3,2","  20.0",",,,7,3,1","  18.3",",,,7,3,2","  18.1",",,,7,3,1","  19.3",",,,7,3,2","  24.9",",,,7,3,1","  22.9",",,,7,3,2","41.7",",,,7","0",",,,7","20.36",",7","27.48",",,,7","13.23",",,,7","1065",",,,7"
"USC00405956","2016-11","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1286.7","7","18.3",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","13",",7","0",",7","1","","","","-1.7",",7,21,+","0",",,7,30,+","0",",,7,30,+","37.3",",,7,29,","31.1",",7,01,","","","188.6","7","  17.2",",,,7,3,1","  17.8",",,,7,3,2","169.0",",7","  24.4",",,,7,3,1","  21.1",",,,7,3,2","   3.9",",,,7,3,1","   6.7",",,,7,3,2","   9.4",",,,7,3,1","  10.0",",,,7,3,2","  10.2",",,,7,3,1","  12.2",",,,7,3,2","  16.4",",,,7,3,1","  15.0",",,,7,3,2","80.1",",,,7","0",",,,7","13.31",",7","20.57",",,,7","6.05",",,,7","",""
"USC00405956","2016-12","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1286.7","7","0.0",",7","14",",7","8",",7","3",",7","0",",7","0",",7","0",",7","17",",7","2",",7","2",",7","0",",7","","","","","-9.4",",7,21,+","0",",T,7,19,+","0",",T,7,29,+","44.2",",,7,24,","25.0",",7,27,","","","578.6","7","  11.7","1,,,7,3,1","  14.4","4,,,7,3,2","390.0",",7","  17.2","1,,,7,3,1","  16.1","4,,,7,3,2","   0.0","1,,,7,3,1","   2.8","4,,,7,3,2","   2.8","1,,,7,3,1","   4.4","4,,,7,3,2","   4.0","1,,,7,3,1","   7.5","4,,,7,3,2","   8.7","1,,,7,3,1","  10.5","4,,,7,3,2","175.3",",,,7","0",",T,,7","5.75",",7","11.14",",,,7","0.37",",,,7","",""
"USC00405956","2017-01","35.1298","-89.8037","94.5","MEMPHIS WEATHER FORECAST OFFICE, TN US","1.1","7","1.1",",7","12",",7","7",",7","1",",7","0",",7","0",",7","0",",7","12",",7","3",",7","4",",7","0",",7","","","","","-11.7",",7,09,+","0",",T,7,09,+","18",",,7,07,","27.2",",,7,11,","23.9",",7,13,","","","902.1","7","  10.6",",,,7,3,1","  13.9","2,,,7,3,2","323.5",",7","  14.4",",,,7,3,1","  15.6","1,,,7,3,2","  -6.7",",,,7,3,1","   0.0","2,,,7,3,2","  -3.3",",,,7,3,1","   3.3","1,,,7,3,2","   4.4",",,,7,3,1","   8.3","2,,,7,3,2","   8.8",",,,7,3,1","  10.8","1,,,7,3,2","104.0",",,,7","26",",,,7","7.93",",7","12.61",",,,7","3.26",",,,7","",""
