"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","2002-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","1","3,0","1",",0","","","","","","","","","","","","","","","","","76","3,,0,27,","76",",,0,27,","19.8",",,0,13,","","","","","84.8",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","2002-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","5",",0","1",",0","17","1,0","5",",0","","","","","","","","","","","","","","","","","178","1,,0,06,","165",",,0,06,","30.5",",,0,12,","","","","","83.1",",,,0","443",",,,0","","","","","","","","","",""
"USC00362013","2003-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","5",",0","0",",0","15",",0","5",",0","","","","","","","","","","","","","","","","","152",",,0,04,","119",",,0,07,","19.1",",,0,02,","","","","","50.6",",,,0","439",",,,0","","","","","","","","","",""
"USC00362013","2003-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","22","3,0","5",",0","","","","","","","","","","","","","","","","","457","3,,0,18,","345",",,0,17,","21.1",",,0,23,","","","","","72.4",",,,0","706",",,,0","","","","","","","","","",""
"USC00362013","2003-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","1",",0","2","2,0","1",",0","","","","","","","","","","","","","","","","","127","2,,0,07,","114",",,0,07,","25.4",",,0,21,","","","","","61.9",",,,0","114",",,,0","","","","","","","","","",""
"USC00362013","2003-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","102",",,0,07,","102",",,0,07,","21.3",",,0,12,","","","","","75.3",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","2003-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","16",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","15.0",",,0,17,","","","","","76.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","51.6",",,0,21,","","","","","155.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,22,","","","","","104.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,30,","","","","","145.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","55.4",",,0,23,","","","","","161.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,03,","0",",T,0,03,","37.6",",,0,15,","","","","","120.1",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2003-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","43.4",",,0,20,","","","","","105.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2003-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","6","1,0","1","1,0","","","2","1,0","","","","","","","","","","","","","","","","","","","170","1,,0,06,","26.9","1,,0,11,","","","","","99.8","1,,,0","337","1,,,0","","","","","","","","","",""
"USC00362013","2004-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","0",",0","15","3,0","6","1,0","","","","","","","","","","","","","","","","","279","3,,0,28,","165","1,,0,28,","23.6",",,0,05,","","","","","63.2",",,,0","468","1,,,0","","","","","","","","","",""
"USC00362013","2004-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","24",",0","2",",0","","","","","","","","","","","","","","","","","254",",,0,06,","30",",,0,06,+","17.5",",,0,07,","","","","","44.7",",,,0","68",",,,0","","","","","","","","","",""
"USC00362013","2004-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","4",",0","3",",0","","","","","","","","","","","","","","","","","178",",,0,19,+","147",",,0,19,","12.7",",,0,17,","","","","","59.9",",,,0","350",",,,0","","","","","","","","","",""
"USC00362013","2004-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","23.1",",,0,13,","","","","","104.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","11",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","46.5",",,0,22,","","","","","203.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","14.2",",,0,23,","","","","","75.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,13,","","","","","112.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.3",",,0,13,","","","","","123.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","135.1",",,0,18,","","","","","211.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,30,","","","","","95.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,30,+","0",",,0,30,+","13.0",",,0,25,","","","","","71.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2004-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,20,+","0",",T,0,20,+","27.7",",,0,24,","","","","","87.7",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2005-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11","1,0","9","1,0","1","1,0","13","5,0","5",",0","","","","","","","","","","","","","","","","","127","5,,0,23,","135",",,0,23,","25.4","1,,0,06,","","","","","114.7","1,,,0","353",",,,0","","","","","","","","","",""
"USC00362013","2005-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","6","2,0","2",",0","","","","","","","","","","","","","","","","","127","2,,0,25,","127",",,0,25,","11.9",",,0,10,","","","","","44.9",",,,0","185",",,,0","","","","","","","","","",""
"USC00362013","2005-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","1",",0","6","2,0","2",",0","","","","","","","","","","","","","","","","","178","2,,0,01,","180",",,0,01,","49.5",",,0,29,","","","","","105.8",",,,0","223",",,,0","","","","","","","","","",""
"USC00362013","2005-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","57.4",",,0,03,","","","","","107.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","1","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,15,","","","","","43.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7","1,0","3","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","16.8","1,,0,04,","","","","","42.8","1,,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9","3,0","8","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.5","3,,0,05,","","","","","85.6","3,,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.2",",,0,31,","","","","","64.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","7.9",",,0,26,","","","","","20.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,08,","","","","","154.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2005-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","20",",0","3",",0","","","","","","","","","","","","","","","","","127",",,0,10,+","127",",,0,09,","24.4",",,0,16,","","","","","65.1",",,,0","203",",,,0","","","","","","","","","",""
"USC00362013","2006-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,02,+","0",",T,0,02,+","10.9",",,0,14,","","","","","20.9",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","2006-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","76",",,0,05,","64",",,0,05,","32.3",",,0,23,","","","","","105.1",",,,0","74",",,,0","","","","","","","","","",""
"USC00362013","2006-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.5",",,0,12,","","","","","56.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","16",",0","10",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","107.4",",,0,27,","","","","","278.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10","1,0","8","1,0","0","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","24.1","1,,0,21,","","","","","81.7","1,,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","39.1",",,0,28,","","","","","119.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,29,","","","","","93.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.7",",,0,28,","","","","","93.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","53.3",",,0,17,","","","","","112.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2006-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,23,","","","","","73.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","25",",,0,31,","20",",,0,31,","23.1",",,0,06,","","","","","76.9",",,,0","43",",,,0","","","","","","","","","",""
"USC00362013","2007-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","1",",0","25","1,0","4",",0","","","","","","","","","","","","","","","","","229","1,,0,19,+","165",",,0,15,","33.5",",,0,14,","","","","","53.0",",,,0","351",",,,0","","","","","","","","","",""
"USC00362013","2007-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","1",",0","12",",0","1",",0","","","","","","","","","","","","","","","","","178",",,0,17,","178",",,0,17,","28.7",",,0,17,","","","","","86.9",",,,0","216",",,,0","","","","","","","","","",""
"USC00362013","2007-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,09,","3",",,0,09,","20.1",",,0,16,","","","","","87.6",",,,0","3",",,,0","","","","","","","","","",""
"USC00362013","2007-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,11,","","","","","53.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.1",",,0,28,","","","","","82.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,18,","","","","","43.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","41.7",",,0,21,","","","","","96.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,28,","","","","","43.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,20,","","","","","113.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11","1,0","9","1,0","1","1,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","34.3","1,,0,15,","","","","","102.0","1,,,0","0",",,,0","","","","","","","","","",""
"USC00362013","2007-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","12",",0","5",",0","","","","","","","","","","","","","","","","","76",",,0,31,","76",",,0,31,","20.6",",,0,24,","","","","","107.9",",,,0","207",",,,0","","","","","","","","","",""
"USC00362013","2008-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","1","3,0","0",",0","","","","","","","","","","","","","","","","","25","3,,0,18,","3",",,0,18,","22.9",",,0,11,","","","","","54.1",",,,0","3",",,,0","","","","","","","","","",""
"USC00362013","2008-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","","","","","","","15","3,0","","","","","","","","","","","","","","","","","","","102","3,,0,13,","","","","","","","","","","","","","","","","","","","","","",""
"USC00362013","2008-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,01,","43",",,0,01,","67.3",",,0,05,","","","","","139.6",",,,0","43",",,,0","","","","","","","","","",""
