"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","2000-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.4",",X","318.6","0","200.2",",0","8",",0","7",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","14","","1","","6","","11.7",",0,14,","","","0",",,0,31,+","39.4",",,0,01,","34.4",",0,24,","836.6","0","","","0.0",",0","","","","","","","","","","","125.8",",,,0","0",",,,0","24.79",",0","30.21",",,,0","19.37",",,,0","","","","","130",",X","340",",X","","","","","16.5",",X","19.2",",X","",""
"USW00013959","2000-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.5",",X","571.6","0","253.0",",0","12",",0","10",",0","5",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","12","","","","9","","13.9",",0,07,","","","0",",,0,30,+","53.8",",,0,04,","34.4",",0,28,+","836.6","0","","","0.0",",0","","","","","","","","","","","193.1",",,,0","0",",,,0","26.77",",0","31.27",",,,0","22.27",",,,0","","","","","170",",X","190",",X","","","","","12.5",",X","15.6",",X","",""
"USW00013959","2000-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","931.9","0","360.3",",0","1",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","1","","18.9",",0,25,+","","","0",",,0,31,+","20.8",",,0,29,","41.1",",0,15,","0.0","0","","","0.0",",0","","","","","","","","","","","20.8",",,,0","0",",,,0","29.95",",0","36.67",",,,0","23.24",",,,0","","","","","40","2,X","30",",X","","","","","9.8","2,X","12.5",",X","",""
"USW00013959","2000-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","1321.8","0","389.9",",0","1",",0","0",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","1","","19.4",",0,14,","","","0",",,0,31,+","1.3",",,0,21,","42.2",",0,31,","0.0","0","","","0.0",",0","","","","","","","","","","","1.3",",,,0","0",",,,0","30.91",",0","37.87",",,,0","23.95",",,,0","","","","","160",",X","150",",X","","","","","14.8",",X","17.9",",X","",""
"USW00013959","2000-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.6",",X","1574.1","0","252.3",",0","5",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","19",",0","1","","","","2","","6.7",",0,26,","","","0",",,0,30,+","24.9",",,0,24,","43.9",",0,04,","8.3","0","","","8.3",",0","","","","","","","","","","","28.3",",,,0","0",",,,0","26.47",",0","34.15",",,,0","18.78",",,,0","","","","","20",",X","40",",X","","","","","38.9",",X","77.8",",X","",""
"USW00013959","2000-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.3",",X","1704.2","0","130.1",",0","9",",0","7",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","13","","","","6","","5.6",",0,09,","","","0",",,0,31,+","26.2",",,0,16,","33.9",",0,05,+","34.1","0","","","25.8",",0","","","","","","","","","","","116.2",",,,0","0",",,,0","21.70",",0","26.31",",,,0","17.08",",,,0","","","","","290",",X","280",",X","","","","","21.5",",X","26.8",",X","",""
"USW00013959","2000-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.6",",X","1714.5","0","10.3",",0","17",",0","9",",0","2",",0","","","0",",0","0",",0","2",",0","0",",0","4",",0","0",",0","16","","2","","4","","-1.1",",0,21,+","","","0",",,0,30,+","75.9",",,0,03,","28.3",",0,01,","253.0","0","","","218.9",",0","","","","","","","","","","","197.4",",,,0","0",",,,0","11.38",",0","16.21",",,,0","6.55",",,,0","","","","","320",",X","320",",X","","","","","12.5",",X","14.8",",X","",""
"USW00013959","2000-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.3",",X","1714.5","0","0.0",",0","8",",0","4",",0","1",",0","","","0",",0","0",",0","16",",0","1",",0","1",",0","0",",0","16","","1","","1","","-6.7",",0,22,","","","10",",,0,27,","35.6",",,0,25,","21.7",",0,10,","653.4","0","","","400.4",",0","","","","","","","","","","","67.5",",,,0","15",",,,0","5.42",",0","10.54",",,,0","0.29",",,,0","","","","","320",",X","200",",X","","","","","15.6",",X","19.2",",X","",""
"USW00013959","2001-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.8",",X","0.0","0","0.0",",0","10",",0","8",",0","0",",0","","","0",",0","0",",0","14",",0","1",",0","2",",0","0",",0","20","","1","","4","","-3.9",",0,20,","","","0",",T,0,18,+","24.1",",,0,10,","21.1",",0,26,+","996.0","0","","","342.6",",0","","","","","","","","","","","73.7",",,,0","0",",T,,0","7.28",",0","12.75",",,,0","1.81",",,,0","","","","","310",",X","310",",X","","","","","12.5",",X","14.8",",X","",""
"USW00013959","2001-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.7",",X","4.7","0","4.7",",0","13",",0","6",",0","0",",0","","","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","15","","3","","2","","-3.3",",0,10,","","","0",",,0,28,+","20.8",",,0,15,","25.0",",0,20,","1187.1","0","","","191.1",",0","","","","","","","","","","","64.5",",,,0","0",",,,0","11.68",",0","17.42",",,,0","5.93",",,,0","","","","","330",",X","310",",X","","","","","14.3",",X","17.4",",X","",""
"USW00013959","2001-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.8",",X","5.8","0","1.1",",0","12",",0","8",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","16","","1","","5","","2.2",",0,20,+","","","0",",,0,31,+","34.8",",,0,08,","25.0",",0,22,","1394.1","0","","","207.0",",0","","","","","","","","","","","113.1",",,,0","0",",,,0","11.69",",0","16.63",",,,0","6.75",",,,0","","","","","300",",X","300",",X","","","","","14.8",",X","18.3",",X","",""
"USW00013959","2001-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.1",",X","91.7","0","85.9",",0","4",",0","2",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","10","","2","","1","","6.7",",0,25,","","","0",",,0,30,+","11.7",",,0,23,","30.0",",0,15,+","1408.3","0","","","14.2",",0","","","","","","","","","","","16.8",",,,0","0",",,,0","20.72",",0","26.35",",,,0","15.10",",,,0","0","3,W","","","180",",X","180",",X","","","","","16.1",",X","19.7",",X","",""
"USW00013959","2001-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.6",",X","273.8","0","182.1",",0","6",",0","5",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","12","","","","5","","8.3",",0,22,","","","0",",,0,31,+","42.2",",,0,04,","32.8",",0,31,+","1408.3","0","","","0.0",",0","","","","","","","","","","","89.9",",,,0","0",",,,0","24.21",",0","29.92",",,,0","18.50",",,,0","0","4,W","","","50",",X","50",",X","","","","","14.8",",X","17.4",",X","",""
"USW00013959","2001-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.3",",X","542.9","0","269.1",",0","5",",0","4",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","7","","","","3","","16.7",",0,23,","","","0",",,0,30,+","31.5",",,0,14,","36.1",",0,27,+","1408.3","0","","","0.0",",0","","","","","","","","","","","44.8",",,,0","0",",,,0","27.30",",0","33.37",",,,0","21.23",",,,0","","","","","330",",X","330",",X","","","","","13.0",",X","17.0",",X","",""
"USW00013959","2001-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.7",",X","940.7","0","397.8",",0","1",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","1","","","","","","20.6",",0,03,","","","0",",,0,31,+","6.1",",,0,01,","39.4",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","6.1",",,,0","0",",,,0","31.17",",0","37.25",",,,0","25.08",",,,0","","","","","160",",X","140",",X","","","","","11.2",",X","13.9",",X","",""
"USW00013959","2001-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","1310.9","0","370.2",",0","9",",0","5",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","6","","","","4","","21.1",",0,28,","","","0",",,0,31,+","51.3",",,0,28,","41.1",",0,05,","0.0","0","","","0.0",",0","","","","","","","","","","","123.2",",,,0","0",",,,0","30.28",",0","35.99",",,,0","24.56",",,,0","","","","","110",",X","110",",X","","","","","13.0",",X","16.1",",X","",""
"USW00013959","2001-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.2",",X","1501.5","0","190.6",",0","5",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","10","","3","","5","","8.9",",0,27,+","","","0",",,0,30,+","14.2",",,0,09,","34.4",",0,19,+","2.2","0","","","2.2",",0","","","","","","","","","","","56.4",",,,0","0",",,,0","24.61",",0","30.39",",,,0","18.83",",,,0","","","","","360",",X","350",",X","","","","","13.0",",X","16.1",",X","",""
"USW00013959","2001-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.3",",X","1555.2","0","53.7",",0","7",",0","5",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","9","","2","","5","","3.9",",0,17,","","","0",",,0,31,+","21.8",",,0,13,","31.7",",0,23,","41.1","0","","","38.9",",0","","","","","","","","","","","73.5",",,,0","0",",,,0","18.81",",0","25.70",",,,0","11.92",",,,0","0","4,","","","160",",X","170",",X","","","","","15.6",",X","19.2",",X","",""
"USW00013959","2001-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.0",",X","1580.5","0","25.3",",0","11",",0","8",",0","2",",0","","","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","13","","3","","5","","-1.7",",0,28,","","","0",",T,0,29,+","53.8",",,0,15,","28.9",",0,02,+","140.2","0","","","99.1",",0","","","","","","","","","","","143.1",",,,0","0",",T,,0","15.87",",0","21.13",",,,0","10.62",",,,0","","","","","120",",X","120",",X","","","","","21.0",",X","24.6",",X","",""
"USW00013959","2001-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.9",",X","1590.1","0","9.6",",0","11",",0","5",",0","2",",0","","","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","16","","","","4","","-3.3",",0,30,","","","0",",T,0,31,+","41.4",",,0,15,","24.4",",0,06,+","391.6","0","","","251.4",",0","","","","","","","","","","","102.6",",,,0","0",",T,,0","10.53",",0","15.96",",,,0","5.10",",,,0","","","","","340",",X","40",",X","","","","","12.5",",X","14.3",",X","",""
"USW00013959","2002-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.6",",X","5.3","0","5.3",",0","6",",0","2",",0","0",",0","","","0",",0","0",",0","15",",0","0",",0","9",",0","0",",0","11","","2","","3","","-8.3",",0,03,","","","0",",T,0,02,+","18.0",",,0,31,","26.7",",0,29,","675.3","0","","","283.7",",0","","","","","","","","","","","24.4",",,,0","0",",T,,0","9.35",",0","16.69",",,,0","2.01",",,,0","0",",W","","","320",",X","310",",X","","","","","13.0",",X","15.6",",X","",""
"USW00013959","2002-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.4",",X","6.2","0","0.9",",0","3",",0","2",",0","1",",0","","","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","3","","","","1","","-7.8",",0,27,","","","0",",T,0,05,","37.3",",,0,05,","25.6",",0,19,","948.8","0","","","273.5",",0","","","","","","","","","","","42.7",",,,0","0",",T,,0","8.60",",0","15.63",",,,0","1.56",",,,0","0",",W","","","350",",X","360",",X","","","","","14.8",",X","17.9",",X","",""
"USW00013959","2002-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.7",",X","20.9","0","14.7",",0","9",",0","4",",0","0",",0","","","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","12","","","","2","","-6.7",",0,03,","","","0",",T,0,02,","23.6",",,0,19,","30.0",",0,14,","1106.5","0","","","157.7",",0","","","","","","","","","","","54.5",",,,0","0",",T,,0","13.72",",0","19.93",",,,0","7.51",",,,0","","","","","10",",X","10",",X","","","","","18.3",",X","23.2",",X","",""
"USW00013959","2002-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.0",",X","137.1","0","116.2",",0","5",",0","3",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","8","","1","","3","","7.8",",0,01,","","","0",",,0,30,+","17.3",",,0,07,","33.9",",0,29,","1129.6","0","","","23.1",",0","","","","","","","","","","","32.8",",,,0","0",",,,0","21.44",",0","26.32",",,,0","16.56",",,,0","","","","","290",",X","280",",X","","","","","13.4",",X","16.5",",X","",""
"USW00013959","2002-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.2",",X","303.3","0","166.2",",0","6",",0","6",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","9","","1","","9","","8.3",",0,19,","","","0",",,0,31,+","50.3",",,0,29,","34.4",",0,01,","1132.7","0","","","3.1",",0","","","","","","","","","","","82.5",",,,0","0",",,,0","23.59",",0","29.99",",,,0","17.20",",,,0","","","","","150",",X","270",",X","","","","","13.4",",X","19.2",",X","",""
"USW00013959","2002-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.6",",X","561.2","0","257.9",",0","6",",0","4",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","9","","","","4","","16.7",",0,15,","","","0",",,0,30,+","29.7",",,0,30,","35.0",",0,12,","1132.7","0","","","0.0",",0","","","","","","","","","","","70.4",",,,0","0",",,,0","26.93",",0","32.64",",,,0","21.22",",,,0","","","","","120",",X","110",",X","","","","","16.5",",X","21.0",",X","",""
"USW00013959","2002-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.8",",X","884.5","0","323.3",",0","8",",0","5",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","10","","","","2","","21.7",",0,15,+","","","0",",,0,31,+","29.0",",,0,16,","37.8",",0,25,","0.0","0","","","0.0",",0","","","","","","","","","","","60.8",",,,0","0",",,,0","28.76",",0","34.05",",,,0","23.47",",,,0","","","","","200",",X","200",",X","","","","","10.7",",X","13.9",",X","",""
"USW00013959","2002-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.0",",X","1232.6","0","348.1",",0","1",",0","1",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","3","","","","1","","18.9",",0,30,","","","0",",,0,31,+","25.1",",,0,10,","38.9",",0,07,","0.0","0","","","0.0",",0","","","","","","","","","","","25.1",",,,0","0",",,,0","29.56",",0","35.94",",,,0","23.19",",,,0","0","3,W","","","180",",X","180",",X","","","","","13.9",",X","15.6",",X","",""
"USW00013959","2002-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.5",",X","1474.3","0","241.7",",0","4",",0","3",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","9","","","","3","","12.8",",0,24,","","","0",",,0,30,+","37.1",",,0,19,","37.2",",0,06,+","0.0","0","","","0.0",",0","","","","","","","","","","","76.5",",,,0","0",",,,0","26.39",",0","33.01",",,,0","19.76",",,,0","0",",W","","","120",",X","120",",X","","","","","14.3",",X","16.5",",X","",""
"USW00013959","2002-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.4",",X","1547.1","0","72.8",",0","16",",0","9",",0","4",",0","","","0",",0","0",",0","0",",0","0",",0","19",",0","6",",0","20","","2","","8","","6.7",",0,16,","","","0",",,0,31,+","66.5",",,0,09,","35.0",",0,06,","46.4","0","","","46.4",",0","","","","","","","","","","","228.8",",,,0","0",",,,0","19.18",",0","23.41",",,,0","14.96",",,,0","0","2,W","","","300",",X","290",",X","","","","","13.4",",X","14.8",",X","",""
"USW00013959","2002-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","1554.5","0","7.4",",0","6",",0","4",",0","0",",0","","","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","5","","","","1","","-2.2",",0,28,","","","0",",,0,30,+","16.5",",,0,04,","29.4",",0,10,","214.0","0","","","167.6",",0","","","","","","","","","","","34.3",",,,0","0",",,,0","13.00",",0","19.59",",,,0","6.40",",,,0","0",",W","","","220",",X","220",",X","","","","","12.5",",X","14.8",",X","",""
"USW00013959","2002-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.2",",X","1554.5","0","0.0",",0","8",",0","6",",0","5",",0","","","0",",0","0",",0","7",",0","0",",0","6",",0","0",",0","12","","2","","3","","-2.2",",0,25,","","","0",",,0,31,+","68.6",",,0,23,","24.4",",0,18,","479.0","0","","","265.0",",0","","","","","","","","","","","193.8",",,,0","0",",,,0","9.79",",0","15.33",",,,0","4.25",",,,0","0","2,W","","","320",",X","210",",X","","","","","13.0",",X","16.5",",X","",""
"USW00013959","2003-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.2",",X","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","0",",0","0",",0","8",",0","0",",0","5",",0","0",",0","10","","2","","","","-6.7",",0,24,","","","0",",T,0,12,","13.2",",,0,12,","26.1",",0,21,","796.2","0","","","317.2",",0","","","","","","","","","","","14.6",",,,0","0",",T,,0","8.10",",0","13.81",",,,0","2.40",",,,0","0","2,W","","","320",",X","320",",X","","","","","13.9",",X","16.5",",X","",""
"USW00013959","2003-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.9",",X","0.6","0","0.6",",0","10",",0","6",",0","1",",0","","","0","1,0","0",",0","7",",0","1",",0","6",",0","0",",0","18","","2","","3","","-5.6",",0,25,","","","13","1,,0,24,","25.4",",,0,20,","22.8",",0,02,","1067.7","0","","","271.5",",0","","","","","","","","","","","65.0",",,,0","13","1,,,0","8.66",",0","13.59",",,,0","3.72",",,,0","","","","","190",",X","250",",X","","","","","13.9",",X","17.0",",X","",""
"USW00013959","2003-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.3",",X","7.6","0","7.0",",0","6",",0","3",",0","0",",0","","","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","16","","5","","4","","-1.7",",0,30,","","","0",",,0,31,+","18.0",",,0,03,","26.1",",0,31,+","1203.9","0","","","136.2",",0","","","","","","","","","","","34.3",",,,0","0",",,,0","14.16",",0","20.10",",,,0","8.23",",,,0","0","2,W","","","240",",X","230",",X","","","","","13.4",",X","17.0",",X","",""
"USW00013959","2003-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","5.2",",X","83.7","0","76.1",",0","3",",0","2",",0","0",",0","","","0",",0","0",",0","1",",0","0",",0","27",",0","2",",0","5","","","","6","","0.0",",0,09,","","","0",",,0,30,+","19.3",",,0,30,","33.3",",0,24,","1232.2","0","","","28.3",",0","","","","","","","","","","","23.9",",,,0","0",",,,0","19.93",",0","26.94",",,,0","12.91",",,,0","0",",W","","","320",",X","320",",X","","","","","15.6",",X","18.3",",X","",""
"USW00013959","2003-05","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","279.5","0","195.8",",0","7",",0","3",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","16","","","","9","","11.7",",0,28,","","","0",",,0,31,+","40.4",",,0,01,","37.2",",0,31,+","1232.2","0","","","0.0",",0","","","","","","","","","","","70.5",",,,0","0",",,,0","24.65",",0","30.32",",,,0","18.98",",,,0","0",",W","","","240",",X","280",",X","","","","","16.1",",X","25.9",",X","",""
"USW00013959","2003-06","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.4",",X","523.2","0","243.7",",0","9",",0","8",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","14","","","","10","","15.0",",0,07,","","","0",",,0,30,+","31.0",",,0,05,","35.6",",0,25,+","1232.2","0","","","0.0",",0","","","","","","","","","","","116.3",",,,0","0",",,,0","26.46",",0","32.29",",,,0","20.62",",,,0","","","","","150",",X","150",",X","","","","","19.2",",X","23.2",",X","",""
"USW00013959","2003-07","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.7",",X","865.3","0","342.1",",0","6",",0","6",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","4","","","","5","","20.6",",0,15,+","","","0",",,0,31,+","42.4",",,0,31,","38.3",",0,21,","0.0","0","","","0.0",",0","","","","","","","","","","","69.7",",,,0","0",",,,0","29.37",",0","35.58",",,,0","23.16",",,,0","0","1,W","","","310",",X","310",",X","","","","","14.8",",X","18.3",",X","",""
"USW00013959","2003-08","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.4",",X","1210.2","0","344.9",",0","7",",0","4",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","10","","","","8","","17.8",",0,13,","","","0",",,0,31,+","37.1",",,0,13,","40.6",",0,07,","0.0","0","","","0.0",",0","","","","","","","","","","","63.3",",,,0","0",",,,0","29.46",",0","35.80",",,,0","23.12",",,,0","0","1,W","","","20",",X","40",",X","","","","","16.5",",X","20.1",",X","",""
"USW00013959","2003-09","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.1",",X","1387.5","0","177.3",",0","6",",0","4",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","12","","2","","3","","13.3",",0,30,+","","","0",",,0,30,+","68.1",",,0,11,","35.6",",0,11,","0.0","0","","","0.0",",0","","","","","","","","","","","107.5",",,,0","0",",,,0","24.24",",0","30.46",",,,0","18.02",",,,0","0","3,W","","","20",",X","30",",X","","","","","13.4",",X","17.9",",X","",""
"USW00013959","2003-10","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","3.4",",X","1471.3","0","83.8",",0","6",",0","2",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","8","","1","","2","","6.1",",0,27,","","","0",",,0,31,+","85.3",",,0,09,","33.3",",0,22,","10.8","0","","","10.8",",0","","","","","","","","","","","98.5",",,,0","0",",,,0","20.69",",0","27.43",",,,0","13.95",",,,0","0","1,W","","","200",",X","20",",X","","","","","11.6",",X","15.6",",X","",""
"USW00013959","2003-11","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.9",",X","1511.4","0","40.1",",0","9",",0","2",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","14","","2","","1","","-2.2",",0,24,","","","0",",,0,30,+","21.3",",,0,17,","28.9",",0,01,","122.1","0","","","111.3",",0","","","","","","","","","","","34.8",",,,0","0",",,,0","15.96",",0","21.38",",,,0","10.54",",,,0","0",",W","","","200",",X","190",",X","","","","","17.0",",X","19.7",",X","",""
"USW00013959","2003-12","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.9",",X","1512.8","0","1.4",",0","3",",0","1",",0","0",",0","","","0",",0","0",",0","12",",0","0",",0","7",",0","0",",0","7","","1","","1","","-4.4",",0,11,","","","0",",,0,31,+","11.4",",,0,12,","24.4",",0,22,+","369.0","0","","","246.9",",0","","","","","","","","","","","12.5",",,,0","0",",,,0","10.41",",0","17.61",",,,0","3.21",",,,0","0","3,W","","","300",",X","310",",X","","","","","16.5",",X","20.6",",X","",""
"USW00013959","2004-01","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.1",",X","5.4","0","5.4",",0","9",",0","4",",0","1",",0","","","0",",0","0",",0","11",",0","0",",0","8",",0","0",",0","18","","1","","","","-5.0",",0,27,","","","0",",,0,31,+","81.5",",,0,16,","25.0",",0,03,","630.1","0","","","261.1",",0","","","","","","","","","","","103.2",",,,0","0",",,,0","10.08",",0","15.70",",,,0","4.46",",,,0","0",",W","","","350",",X","350",",X","","","","","16.1",",X","18.3",",X","",""
"USW00013959","2004-02","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.4",",X","5.4","0","0.0",",0","11",",0","8",",0","2",",0","","","1",",0","0",",0","10",",0","0",",0","3",",0","0",",0","18","","","","3","","-3.3",",0,03,","","","58",",,0,14,","49.8",",,0,24,","22.2",",0,19,","918.1","0","","","288.0",",0","","","","","","","","","","","132.7",",,,0","58",",,,0","8.40",",0","13.48",",,,0","3.32",",,,0","0","2,W","","","180",",X","310",",X","","","","","14.8",",X","17.4",",X","",""
"USW00013959","2004-03","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.5",",X","34.6","0","29.2",",0","8",",0","6",",0","0",",0","0","1,X","0",",X","0",",0","0",",0","0",",0","26",",0","0",",0","13","","1","","2","","2.8",",0,10,","0","1,,0,31,+","0",",,X,31,+","16.5",",,0,02,","28.3",",0,18,","982.7","0","","","64.6",",0","","","","","","","","","","","58.4",",,,0","0",",,,X","17.19",",0","23.10",",,,0","11.28",",,,0","","","","","290",",X","230",",X","","","","","23.7",",X","51.0",",X","",""
"USW00013959","2004-04","31.61889","-97.22833","152.4","WACO REGIONAL AIRPORT, TX US","4.8",",X","94.4","0","59.8",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","12","","","","7","","3.3",",0,14,","0",",,0,30,+","0",",,0,30,+","128.8",",,0,24,","30.0",",0,22,+","1013.8","0","","","31.1",",0","","","","","","","","","","","215.1",",,,0","0",",,,0","19.29",",0","24.47",",,,0","14.11",",,,0","","","","","180",",X","260",",X","","","","","13.0",",X","51.0",",X","",""
