"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00235050","2008-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","21.1","0","16.1",",0","13","3,0","9","3,0","0","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","2.8",",0,04,","0",",,0,31,+","0",",,0,31,+","24.4","3,,0,25,","29.4",",0,26,","","","3201.8","0","99.3",",0","121.0",",a,,0","0",",,,0","15.65",",0","21.78",",,,0","9.52",",,,0","","","","","",""
"USC00235050","2008-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","138.5","0","117.4",",0","16",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","12.8",",0,17,+","0",",,0,30,+","0",",,0,30,+","104.9",",,0,25,","31.7",",0,26,","","","3204.0","0","2.2",",0","307.8",",,,0","0",",,,0","22.17",",0","27.70",",,,0","16.65",",,,0","","","","","",""
"USC00235050","2008-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","309.3","0","170.8",",0","14",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","11.7",",0,05,","0",",,0,31,+","0",",,0,31,+","188.2",",,0,25,","35.0",",0,21,","","","0.0","0","0.0",",0","465.8",",,,0","0",",,,0","23.84",",0","29.17",",,,0","18.51",",,,0","","","","","",""
"USC00235050","2008-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","437.4","0","128.1","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","3",",0","","","","","13.3","1,0,30,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,29,","35.0",",0,05,","","","0.0","0","0.0",",0","49.5",",,,0","0",",,,0","22.59","1,0","28.51",",,,0","16.67","1,,,0","","","","","",""
"USC00235050","2008-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","489.4","0","52.0",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","","","","","8.9",",0,30,+","0",",,0,30,+","0",",,0,30,+","81.8",",,0,15,","32.2",",0,02,","","","33.6","0","33.6",",0","242.9",",,,0","0",",,,0","18.95",",0","24.42",",,,0","13.47",",,,0","","","","","",""
"USC00235050","2008-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","498.0","0","8.6",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","","","","","-4.4",",0,29,+","0",",,0,31,+","0",",,0,31,+","29.0",",,0,22,","27.2",",0,06,","","","232.2","0","198.6",",0","92.3",",,,0","0",",,,0","12.20",",0","18.41",",,,0","5.99",",,,0","","","","","",""
"USC00235050","2008-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","498.0","0","0.0","1,0","","","","","","","","","","","0",",0","17",",0","0","1,0","6","1,0","0","1,0","","","","","-11.7",",0,22,","","","","","","","25.0","1,0,04,","","","603.7","0","371.5","1,0","","","","","5.33","1,0","10.90","1,,,0","-0.25",",,,0","","","","","",""
"USC00235050","2008-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","498.0","0","0.0",",0","11",",0","7",",0","1",",0","5",",0","1",",0","3",",0","28",",0","10",",0","0",",0","0",",0","","","","","-19.4",",0,23,+","76",",,0,18,+","51",",,0,17,","32.0",",,0,29,","17.8",",0,27,","","","1266.2","0","662.5",",0","103.1",",,,0","77",",,,0","-3.04",",0","2.82",",,,0","-8.89",",,,0","","","","","",""
"USC00235050","2009-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","1","3,0","0","3,0","0","3,0","3","3,0","0","4,0","2",",0","31",",0","14",",0","0",",0","0",",0","","","","","-21.7",",0,16,","25","3,,0,28,+","5","4,,0,28,","0.5","3,,0,28,","15.0",",0,23,+","","","1992.3","0","726.1",",0","0.5","3,,,0","5","4,,,0","-5.09",",0","0.59",",,,0","-10.77",",,,0","","","","","",""
"USC00235050","2009-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","24",",0","6",",0","0",",0","0",",0","","","","","-16.1",",0,05,+","0",",,0,28,+","0",",T,0,14,","19.1",",,0,11,","20.6",",0,11,+","","","2480.0","0","487.7",",0","34.1",",,,0","0",",T,,0","0.92",",0","7.44",",,,0","-5.61",",,,0","","","","","",""
"USC00235050","2009-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","","","","","","","0","2,0","0","2,0","0",",0","16",",0","4",",0","6",",0","0",",0","","","","","-10.6",",0,13,","0","2,,0,31,+","0","2,,0,31,+","","","25.6",",0,24,","","","2857.5","0","377.5",",0","37.7","2,a,,0","0","2,,,0","6.16",",0","12.58",",,,0","-0.27",",,,0","","","","","",""
"USC00235050","2009-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","10.0","0","10.0",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","6",",0","0",",0","","","","","-2.2",",0,08,+","0",",,0,30,+","0",",,0,30,+","39.6",",,0,10,","28.3",",0,25,","","","3119.5","0","262.0",",0","145.9",",,,0","0",",,,0","9.93",",0","15.75",",,,0","4.12",",,,0","","","","","",""
"USC00235050","2009-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","33.7","0","23.7",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","3.9",",0,17,","0",",,0,31,+","0",",,0,31,+","55.4",",,0,18,","30.6",",0,24,","","","3192.5","0","73.0",",0","110.4",",,,0","0",",,,0","16.74",",0","22.84",",,,0","10.65",",,,0","","","","","",""
"USC00235050","2009-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","170.9","0","137.2",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","10.6",",0,05,","0",",,0,30,+","0",",,0,30,+","59.7",",,0,16,","35.6",",0,24,","","","3197.2","0","4.7",",0","183.9",",,,0","0",",,,0","22.75",",0","28.28",",,,0","17.22",",,,0","","","","","",""
"USC00235050","2009-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","287.4","0","116.5",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","12.2",",0,17,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,22,","31.7",",0,25,","","","0.6","0","0.6",",0","76.1",",,,0","0",",,,0","22.07",",0","27.69",",,,0","16.45",",,,0","","","","","",""
"USC00235050","2009-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","400.2","0","112.8","2,0","11","2,0","7","2,0","3","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","3","2,0","","","","","10.0","2,0,31,","0",",,0,31,+","0",",,0,31,+","42.2","2,,0,20,","34.4","2,0,10,","","","6.7","0","6.1","2,0","241.1",",a,,0","0",",,,0","22.01","2,0","27.59","2,,,0","16.43","2,,,0","","","","","",""
"USC00235050","2009-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","440.9","0","40.7",",0","6","3,0","2","3,0","1","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","6.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","25.9","3,,0,25,","28.9",",0,28,+","","","27.2","0","20.5",",0","57.9",",a,,0","0",",,,0","19.01",",0","24.83",",,,0","13.18",",,,0","","","","","",""
"USC00235050","2009-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","440.9","0","0.0","1,0","16",",0","12",",0","3",",0","0",",0","0","1,0","0",",0","4",",0","0","1,0","4","1,0","0","1,0","","","","","-0.6",",0,19,+","0",",,0,31,+","0","1,,0,31,+","51.1",",,0,30,","22.8","1,0,01,","","","300.3","0","273.1","1,0","208.6",",,,0","0","1,,,0","9.31","1,0","13.98","1,,,0","4.64",",,,0","","","","","",""
"USC00235050","2009-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","441.4","0","0.5",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","4",",0","0",",0","","","","","-2.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","36.3",",,0,17,","23.3",",0,09,+","","","590.5","0","290.2",",0","83.1",",,,0","0",",,,0","8.68",",0","13.85",",,,0","3.50",",,,0","","","","","",""
"USC00235050","2009-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","441.4","0","0.0",",0","10",",0","4",",0","0",",0","6","1,0","2",",0","0",",0","27",",0","11",",0","0",",0","0",",0","","","","","-16.1",",0,11,+","51","1,,0,31,+","41",",,0,08,","21.6",",,0,28,","14.4",",0,02,","","","1218.9","0","628.4",",0","52.8",",,,0","102",",,,0","-1.94",",0","2.47",",,,0","-6.35",",,,0","","","","","",""
"USC00235050","2010-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","5","5,0","1","5,0","0","5,0","","","0","2,0","8",",0","30",",0","20",",0","0",",0","0",",0","","","","","-26.7",",0,10,","","","0","2,T,0,26,+","9.1","5,,0,20,","7.8",",0,24,","","","1990.3","0","771.4",",0","38.7",",a,,0","89","2,a,,0","-6.55",",0","-2.59",",,,0","-10.51",",,,0","","","","","",""
"USC00235050","2010-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","","","","","","","","","","","3",",0","28",",0","11",",0","0",",0","0",",0","","","","","-18.9",",0,10,+","","","","","","","5.6",",0,01,","","","2644.7","0","654.4",",0","62.0",",a,,0","463",",a,,0","-5.04",",0","0.30",",,,0","-10.38",",,,0","","","","","",""
"USC00235050","2010-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","0.0","0","0.0",",0","9",",0","7",",0","0",",0","7","4,0","1",",0","0",",0","11",",0","0",",0","1",",0","0",",0","","","","","-9.4",",0,01,","229","4,,0,01,","25",",,0,21,","14.5",",,0,27,","23.9",",0,31,","","","3031.0","0","386.3",",0","54.9",",,,0","25",",,,0","5.87",",0","10.78",",,,0","0.97",",,,0","","","","","",""
"USC00235050","2010-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","21.4","0","21.4",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,25,","29.4",",0,02,","","","3136.6","0","105.6",",0","133.4",",,,0","0",",,,0","15.53",",0","21.53",",,,0","9.52",",,,0","","","","","",""
"USC00235050","2010-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","75.2","0","53.8",",0","16",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","3.3",",0,09,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,11,","31.7",",0,26,+","","","3225.2","0","88.6",",0","161.1",",,,0","0",",,,0","17.21",",0","22.02",",,,0","12.40",",,,0","","","","","",""
"USC00235050","2010-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","244.7","0","169.5",",0","14",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","15.0",",0,17,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,02,","33.3",",0,24,+","","","3225.2","0","0.0",",0","237.5",",,,0","0",",,,0","23.98",",0","29.24",",,,0","18.72",",,,0","","","","","",""
"USC00235050","2010-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","461.6","0","216.9",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","14.4",",0,03,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,20,","35.0",",0,18,","","","0.0","0","0.0",",0","194.0",",,,0","0",",,,0","25.33",",0","30.13",",,,0","20.53",",,,0","","","","","",""
"USC00235050","2010-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","691.9","0","230.3",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","15.0",",0,26,","0",",,0,31,+","0",",,0,31,+","50.0",",,0,21,","36.7",",0,13,","","","0.0","0","0.0",",0","56.4",",,,0","0",",,,0","25.76",",0","31.19",",,,0","20.33",",,,0","","","","","",""
"USC00235050","2010-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","758.5","0","66.6",",0","12",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","8.3",",0,28,+","0",",,0,30,+","0",",,0,30,+","37.3",",,0,19,","31.7",",0,21,","","","21.7","0","21.7",",0","223.4",",,,0","0",",,,0","19.83",",0","24.96",",,,0","14.69",",,,0","","","","","",""
"USC00235050","2010-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","766.6","0","8.1",",0","4",",0","2",",0","0",",0","0","3,0","0","3,0","0",",0","2",",0","0",",0","16",",0","0",",0","","","","","-1.7",",0,29,","0","3,,0,31,+","0","3,,0,31,+","11.4",",,0,25,","28.9",",0,10,","","","145.2","0","123.5",",0","16.0",",,,0","0","3,,,0","14.61",",0","21.32",",,,0","7.90",",,,0","","","","","",""
"USC00235050","2010-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","766.6","0","0.0",",0","4","5,0","3","5,0","0","5,0","0","2,0","0","2,0","0",",0","14",",0","1",",0","6",",0","0",",0","","","","","-5.6",",0,27,","0","2,,0,30,+","0","2,,0,30,+","10.2","5,,0,30,","23.9",",0,10,","","","481.0","0","335.8",",0","40.5","2,a,,0","0","2,,,0","7.14",",0","12.68",",,,0","1.60",",,,0","","","","","",""
"USC00235050","2010-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","","","766.6","0","0.0",",0","","","","","","","","","","","0",",0","30",",0","17",",0","0",",0","0",",0","","","","","-16.7",",0,14,+","","","","","","","17.2",",0,31,","","","1129.2","0","648.2",",0","14.0","1,a,,0","59","5,a,,","-2.58",",0","1.38",",,,0","-6.53",",,,0","","","","","",""
"USC00235050","2011-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.7","4,7","0.0","7","0.0",",K","","","","","","","","","","","2",",K","31",",K","20",",K","0",",K","0",",K","","","","","-17.8",",K,21,+","","","","","","","15.0",",K,01,","","","1877.2","7","748.0",",K","","","","","-5.80",",K","-1.03",",,,K","-10.56",",,,K","","","","","14.3","4,7"
"USC00235050","2011-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.0",",7","0.0","7","0.0",",7","","","","","","","","","","","6",",7","20",",7","11",",7","1",",7","0",",7","","","","","-21.7",",7,03,","","","","","","","21.7",",7,18,","","","2447.9","7","570.7",",7","23.5","5,a,,7","","","-2.05",",7","2.56",",,,7","-6.66",",,,7","","","","","16.5",",7"
"USC00235050","2011-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.2","2,7","0.3","7","0.3",",7","","","","","","","","","","","0",",7","18",",7","0",",7","4",",7","0",",7","","","","","-3.9",",7,03,+","","","","","","","25.6",",7,22,+","","","2843.4","7","395.5",",7","37.8",",a,,7","","","5.59",",7","10.53",",,,7","0.65",",,,7","","","","","18.3","3,7"
"USC00235050","2011-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.2",",7","4.4","7","4.1",",7","","","","","","","","","","","0",",7","1",",7","0",",7","7",",7","0",",7","","","","","0.0",",7,05,","","","","","","","30.0",",7,10,","","","3042.8","7","199.4",",7","172.4",",a,,7","","","11.83",",7","17.17",",,,7","6.48",",,,7","","","","","19.2",",7"
"USC00235050","2011-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.5","1,7","54.5","7","50.1",",7","9","3,7","7","3,7","1","3,7","","","","","0",",7","0",",7","0",",7","16",",7","1",",7","","","","","2.2",",7,05,+","","","","","30.2","3,,7,25,","33.3",",7,11,","","","3150.3","7","107.5",",7","135.4",",a,,7","","","16.48",",7","21.82",",,,7","11.15",",,,7","","","","","",""
"USC00235050","2011-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.7",",7","195.9","7","141.4",",7","18",",7","9",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","5",",7","","","","","13.9",",7,25,+","","","","","33.0",",,7,27,","33.9",",7,07,+","155.1",",,,7","3151.2","7","0.9",",7","96.6",",,,7","","","23.02",",7","28.03",",,,7","18.00",",,,7","","","","","28.2","3,7"
"USC00235050","2011-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","1.8",",7","495.3","7","299.4",",7","7",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","19",",7","","","","","18.9",",7,08,","","","","","31.5",",,7,31,","38.3",",7,24,","197.1",",,,7","0.0","7","0.0",",7","52.7",",,,7","","","27.99",",7","32.96",",,,7","23.02",",,,7","","","","","16.1","3,7"
"USC00235050","2011-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","1.6",",7","701.7","7","206.4",",7","9",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","8",",7","","","","","16.7",",7,12,","","","","","21.6",",,7,05,","37.8",",7,03,","155.9",",,,7","0.0","7","0.0",",7","63.6",",,,7","","","24.99",",7","30.38",",,,7","19.60",",,,7","","","","","14.8","3,7"
"USC00235050","2011-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","1.6",",7","762.2","7","60.5",",7","7",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","21",",7","4",",7","","","","","5.6",",7,16,+","","","","","5.8",",,7,17,","37.2",",7,02,","130.1","5,,,7","63.1","7","63.1",",7","16.9",",,,7","","","18.25",",7","24.21",",,,7","12.28",",,,7","","","","","15.6",",7"
"USC00235050","2011-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","1.5",",7","780.0","7","17.8",",7","8",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","18",",7","0",",7","","","","","1.1",",7,30,+","","","","","14.2",",,7,18,","28.9",",7,09,+","","","212.2","7","149.1",",7","44.5",",,,7","","","14.10",",7","21.04",",,,7","7.15",",,,7","","","","","18.3",",7"
"USC00235050","2011-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.6",",7","780.0","7","0.0",",7","8","3,7","6","3,7","3","3,7","","","","","0",",7","9",",7","0",",7","3",",7","0",",7","","","","","-6.7",",7,30,","","","","","51.8","3,,7,08,","25.0",",7,02,","","","531.1","7","318.9",",7","138.3","3,,,7","","","7.70",",7","12.60",",,,7","2.80",",,,7","","","","","17.0",",7"
"USC00235050","2011-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.8",",7","780.0","7","0.0",",7","9","3,7","4","3,7","0","3,7","","","","","0",",7","23",",7","2",",7","0",",7","0",",7","","","","","-10.0",",7,11,+","","","","","24.9","3,,7,20,","15.0",",7,15,","","","1037.7","7","506.6",",7","75.9",",a,,7","","","1.99",",7","6.51",",,,7","-2.53",",,,7","","","","","20.6",",7"
"USC00235050","2012-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.2",",7","0.0","7","0.0",",7","4","3,7","1","3,7","0","3,7","","","","","0",",7","27",",7","7",",7","0",",7","0",",7","","","","","-12.2",",7,20,+","","","","","3.0","3,,7,17,","19.4",",7,17,","","","1588.7","7","551.0",",7","16.8",",a,,7","","","0.56",",7","6.00",",,,7","-4.88",",,,7","","","","","19.2",",7"
"USC00235050","2012-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.5",",7","0.0","7","0.0",",7","8","3,7","3","3,7","1","3,7","","","","","0",",7","20",",7","2",",7","0",",7","0",",7","","","","","-12.2",",7,13,+","","","","","25.9","3,,7,29,","17.8",",7,01,","","","2034.3","7","445.6",",7","65.2",",a,,7","","","2.97",",7","7.86",",,,7","-1.92",",,,7","270",",7","","","22.8",",7"
"USC00235050","2012-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.0",",7","17.8","7","17.8",",7","","","","","","","","","","","0",",7","6",",7","0",",7","15",",7","0",",7","","","","","-6.1",",7,04,","","","","","","","27.2",",7,17,","","","2201.6","7","167.3",",7","124.0",",a,,7","","","13.51",",7","19.04",",,,7","7.98",",,,7","270",",7","","","24.1",",7"
"USC00235050","2012-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.0",",7","35.4","7","17.6",",7","","","","","","","","","","","0",",7","0",",7","0",",7","12",",7","0",",7","","","","","1.7",",7,12,+","","","","","","","31.1",",7,03,","","","2364.7","7","163.1",",7","142.1",",a,,7","","","13.48",",7","19.67",",,,7","7.30",",,,7","","","","","17.0",",7"
"USC00235050","2012-05","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.0",",7","119.8","7","84.4",",7","","","","","","","","","","","0",",7","0",",7","0",",7","27",",7","1",",7","","","","","8.3",",7,09,","","","","","","","32.2",",7,29,","","","2385.9","7","21.2",",7","56.7",",a,,7","","","20.37",",7","25.98",",,,7","14.76",",,,7","","","","","20.1","1,7"
"USC00235050","2012-06","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.1",",7","291.3","7","171.5",",7","7",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","28",",7","10",",7","","","","","10.0",",7,02,+","","","","","17.8",",,7,17,","38.9",",7,29,","206.7",",,,7","2395.9","7","10.0",",7","48.4",",,,7","","","23.72",",7","29.74",",,,7","17.69",",,,7","","","","","18.3",",7"
"USC00235050","2012-07","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.2",",7","621.5","7","330.2",",7","8",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","26",",7","","","","","18.9",",7,14,","","","","","12.4",",,7,26,","40.6",",7,08,","244.0",",,,7","0.0","7","0.0",",7","43.5",",,,7","","","28.99",",7","35.43",",,,7","22.55",",,,7","","","","","32.2",",7"
"USC00235050","2012-08","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","1.7",",7","817.6","7","196.1",",7","5",",7","3",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","15",",7","","","","","12.2",",7,20,","","","","","10.2",",,7,09,","38.9",",7,08,+","185.6",",,,7","0.0","7","0.0",",7","23.6",",,,7","","","24.66",",7","31.44",",,,7","17.88",",,,7","","","","","12.1",",7"
"USC00235050","2012-09","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","1.5",",7","879.5","7","61.9",",7","9",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","25",",7","3",",7","","","","","3.9",",7,23,","","","","","90.9",",,7,01,","33.9",",7,05,","","","44.2","7","44.2",",7","131.6",",,,7","","","18.92",",7","25.06",",,,7","12.79",",,,7","","","","","13.4",",7"
"USC00235050","2012-10","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.2",",7","891.5","7","12.0",",7","10",",7","7",",7","2",",7","","","","","0",",7","3",",7","0",",7","12",",7","0",",7","","","","","0.0",",7,29,+","","","","","39.6",",,7,22,","27.8",",7,25,","","","245.1","7","200.9",",7","122.2",",,,7","","","12.24",",7","17.55",",,,7","6.93",",,,7","","","","","18.8",",7"
"USC00235050","2012-11","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.3",",7","893.2","7","1.7",",7","6","4,7","3","4,7","0","4,7","","","","","0",",7","10",",7","0",",7","1",",7","0",",7","","","","","-8.3",",7,28,+","","","","","11.4","4,,7,05,","23.9",",7,11,","","","588.7","7","343.6",",7","47.4",",a,,7","","","6.94",",7","12.65",",,,7","1.22",",,,7","300",",7","","","16.5",",7"
"USC00235050","2012-12","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.7",",7","893.2","7","0.0",",7","","","","","","","","","","","0",",7","17",",7","7",",7","1",",7","0",",7","","","","","-8.9",",7,26,","","","","","","","22.2",",7,04,","","","1078.7","7","490.0",",7","40.8",",a,,7","","","2.53",",7","6.66",",,,7","-1.61",",,,7","","","","","21.9",",7"
"USC00235050","2013-01","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.7",",7","0.0","7","0.0",",7","","","","","","","","","","","0",",7","25",",7","10",",7","1",",7","0",",7","","","","","-13.9",",7,02,","","","","","","","22.2",",7,29,","","","1682.4","7","603.7",",7","60.0",",a,,7","","","-1.14",",7","4.10",",,,7","-6.38",",,,7","","","","","17.4",",7"
"USC00235050","2013-02","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.4","2,7","0.0","7","0.0",",7","","","","","","","","","","","0",",7","27",",7","10",",7","0",",7","0",",7","","","","","-16.1",",7,02,+","","","","","","","15.0",",7,11,","","","2230.7","7","548.3",",7","114.6",",a,,7","","","-1.25",",7","3.47",",,,7","-5.97",",,,7","","","","","20.6","2,7"
"USC00235050","2013-03","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","2.9",",7","0.0","7","0.0",",7","","","","","","","","","","","0",",7","26",",7","3",",7","1",",7","0",",7","","","","","-9.4",",7,03,","","","","","","","23.9",",7,16,","","","2755.5","7","524.8",",7","65.0","2,a,,7","","","1.40",",7","5.56",",,,7","-2.75",",,,7","","","","","21.9",",7"
"USC00235050","2013-04","39.7505","-92.5065","249.9","LONG BRANCH RESERVOIR, MO US","3.1",",7","1.9","7","1.9",",7","11","4,7","8","4,7","3","4,7","","","","","0",",7","8",",7","0",",7","6",",7","0",",7","","","","","-2.2",",7,03,+","","","","","104.6","4,,7,18,","28.9",",7,30,","","","3023.9","7","268.4",",7","210.8","1,a,,7","","","9.45",",7","14.70",",,,7","4.20",",,,7","","","","","29.5",",7"
