"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","1934-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","741.6","0","325.6",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","22.8",",0,12,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,13,","36.7",",0,21,+","0.0","0","0.0",",0","59.7",",,,0","0",",,,0","28.84",",0","32.58",",,,0","25.09",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1934-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1037.6","0","296.0",",0","16",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","17.8",",0,31,","0",",,0,31,+","0",",,0,31,+","46.2",",,0,27,","35.6",",0,04,","0.0","0","0.0",",0","179.2",",,,0","0",",,,0","27.88",",0","31.41",",,,0","24.35",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1934-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1257.6","0","220.0",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","17.2",",0,01,","0",",,0,30,+","0",",,0,30,+","46.7",",,0,09,","32.8",",0,17,","0.0","0","0.0",",0","102.5",",,,0","0",",,,0","25.67",",0","29.01",",,,0","22.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1934-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1336.7","0","79.1",",0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","9.4",",0,29,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,06,","30.6",",0,06,","15.0","0","15.0",",0","145.6",",,,0","0",",,,0","20.40",",0","24.45",",,,0","16.35",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1934-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1352.5","0","15.8",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","1.7",",0,15,","0",",,0,30,+","0",",,0,30,+","35.3",",,0,28,","27.2",",0,04,","119.0","0","104.0",",0","67.2",",,,0","0",",,,0","15.39",",0","19.79",",,,0","10.99",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1934-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1352.5","0","0.0",",0","11",",0","3",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","4",",0","0",",0","","","","","-5.0",",0,12,","0",",,0,31,+","0",",T,0,11,","28.2",",,0,03,","22.2",",0,26,","373.2","0","254.2",",0","55.0",",,,0","0",",T,,0","10.13",",0","14.53",",,,0","5.74",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.9","0","0.9",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","","","","","-6.1",",0,28,","0",",,0,31,+","0",",T,0,25,+","24.4",",,0,20,","23.3",",0,13,","608.8","0","235.6",",0","57.6",",,,0","0",",T,,0","10.76",",0","15.12",",,,0","6.40",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.9","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","","","","","-3.3",",0,01,","0",",,0,28,+","0",",,0,28,+","18.5",",,0,13,","22.8",",0,10,","822.5","0","213.7",",0","49.1",",,,0","0",",,,0","10.70",",0","15.40",",,,0","6.00",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","45.3","0","44.4",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","","","","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,12,","33.3",",0,21,","895.2","0","72.7",",0","26.0",",,,0","0",",,,0","17.42",",0","22.02",",,,0","12.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","111.0","0","65.7",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","7.8",",0,14,+","0",",,0,30,+","0",",,0,30,+","13.2",",,0,04,","31.1",",0,20,","937.5","0","42.3",",0","28.5",",,,0","0",",,,0","19.11",",0","23.33",",,,0","14.90",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","260.0","0","149.0",",0","10",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,08,+","35.0",",0,14,","939.5","0","2.0",",0","180.2",",,,0","0",",,,0","23.08",",0","27.01",",,,0","19.14",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","513.0","0","253.0",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","20.6",",0,10,+","0",",,0,30,+","0",",,0,30,+","34.3",",,0,03,","33.9",",0,22,","939.5","0","0.0",",0","87.8",",,,0","0",",,,0","26.77",",0","30.26",",,,0","23.27",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","759.3","0","246.3",",0","16",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","18.9",",0,08,","0",",,0,31,+","0",",,0,31,+","113.5",",,0,14,","32.8",",0,05,","0.0","0","0.0",",0","451.6",",,,0","0",",,,0","26.28",",0","29.40",",,,0","23.15",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1037.7","0","278.4",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","21.1",",0,26,+","0",",,0,31,+","0",",,0,31,+","154.4",",,0,18,","36.7",",0,04,+","0.0","0","0.0",",0","242.1",",,,0","0",",,,0","27.31",",0","30.72",",,,0","23.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1221.2","0","183.5",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","16.7",",0,30,","0",",,0,30,+","0",",,0,30,+","47.8",",,0,05,","32.2",",0,07,","0.0","0","0.0",",0","140.5",",,,0","0",",,,0","24.45",",0","27.80",",,,0","21.10",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1302.9","0","81.7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","7.2",",0,07,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,29,","29.4",",0,04,","22.1","0","22.1",",0","3.6",",,,0","0",",,,0","20.25",",0","24.45",",,,0","16.06",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1334.9","0","32.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","","","0.0",",0,24,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,07,","26.7",",0,05,","132.3","0","110.2",",0","37.6",",,,0","0",",,,0","15.73",",0","19.48",",,,0","11.98",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1935-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1334.9","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","1",",0","0",",0","","","","","-5.6",",0,27,","0",",,0,31,+","0",",T,0,23,","19.8",",,0,13,","21.1",",0,09,","483.4","0","351.1",",0","69.1",",,,0","0",",T,,0","7.01",",0","11.15",",,,0","2.87",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","1",",0","0",",0","","","","","-5.0",",0,31,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,30,","21.1",",0,19,","791.4","0","308.0",",0","64.5",",,,0","0",",,,0","8.40",",0","12.69",",,,0","4.11",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","14",",0","5",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3",",0","0",",0","","","","","-4.4",",0,01,","0",",,0,29,+","0",",,0,29,+","34.5",",,0,06,","23.9",",0,26,+","1059.7","0","268.3",",0","87.6",",,,0","0",",,,0","9.08",",0","13.24",",,,0","4.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","13.9","0","13.9",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","3.9",",0,17,","0",",,0,31,+","0",",,0,31,+","80.3",",,0,10,","28.3",",0,31,","1161.4","0","101.7",",0","140.1",",,,0","0",",,,0","15.50",",0","19.89",",,,0","11.11",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","48.2","0","34.3",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","3.9",",0,04,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,01,","32.8",",0,16,","1203.4","0","42.0",",0","56.0",",,,0","0",",,,0","18.08",",0","22.24",",,,0","13.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","186.7","0","138.5",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","16.7",",0,23,+","0",",,0,31,+","0",",,0,31,+","38.9",",,0,14,","33.9",",0,09,","1203.4","0","0.0",",0","45.6",",,,0","0",",,,0","22.80",",0","26.66",",,,0","18.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","415.8","0","229.1",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","17.2",",0,25,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,23,","37.2",",0,28,","1203.4","0","0.0",",0","78.4",",,,0","0",",,,0","25.97",",0","29.59",",,,0","22.35",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","724.7","0","308.9",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","18.3",",0,31,","0",",,0,31,+","0",",,0,31,+","64.3",",,0,21,","38.3",",0,27,","0.0","0","0.0",",0","87.0",",,,0","0",",,,0","28.30",",0","32.57",",,,0","24.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1011.1","0","286.4",",0","13",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","20.0",",0,01,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,25,","35.6",",0,26,","0.0","0","0.0",",0","161.9",",,,0","0",",,,0","27.57",",0","31.20",",,,0","23.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1241.0","0","229.9",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","16.1",",0,26,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,30,","33.3",",0,03,","0.0","0","0.0",",0","62.7",",,,0","0",",,,0","26.00",",0","29.44",",,,0","22.55",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1351.1","0","110.1",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","8.9",",0,28,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,16,","30.6",",0,01,","17.4","0","17.4",",0","141.0",",,,0","0",",,,0","21.32",",0","25.13",",,,0","17.51",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1362.8","0","11.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","7",",0","0",",0","","","","","-1.1",",0,28,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,12,","26.7",",0,04,","159.7","0","142.3",",0","21.1",",,,0","0",",,,0","13.98",",0","18.15",",,,0","9.81",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1936-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1363.4","0","0.6",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,01,","22.8",",0,31,","379.5","0","219.8",",0","75.9",",,,0","0",",,,0","11.26",",0","14.84",",,,0","7.68",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","32.0","0","32.0",",0","14",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","6.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","36.1",",,0,27,","27.8",",0,23,","467.5","0","88.0",",0","99.5",",,,0","0",",,,0","16.52",",0","19.86",",,,0","13.19",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","32.8","0","0.8",",0","10",",0","10",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","3",",0","0",",0","","","","","0.0",",0,26,","0",",,0,28,+","0",",,0,28,+","28.4",",,0,28,","22.2",",0,09,+","685.2","0","217.7",",0","118.8",",,,0","0",",,,0","10.59",",0","14.63",",,,0","6.55",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","39.4","0","6.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","","","-0.6",",0,01,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,20,","26.1",",0,19,","830.3","0","145.1",",0","46.6",",,,0","0",",,,0","13.87",",0","18.81",",,,0","8.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","75.5","0","36.1",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","7.2",",0,12,+","0",",,0,30,+","0",",,0,30,+","56.9",",,0,29,","29.4",",0,22,","874.3","0","44.0",",0","166.4",",,,0","0",",,,0","18.07",",0","22.61",",,,0","13.53",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","211.1","0","135.6",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","12.8",",0,01,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,19,","32.2",",0,29,+","878.5","0","4.2",",0","40.6",",,,0","0",",,,0","22.57",",0","26.56",",,,0","18.58",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","474.3","0","263.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","20.0",",0,30,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,20,","36.7",",0,28,","878.5","0","0.0",",0","79.0",",,,0","0",",,,0","27.11",",0","31.24",",,,0","22.98",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","749.5","0","275.2",",0","14",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","19.4",",0,22,","0",",,0,31,+","0",",,0,31,+","90.2",",,0,27,","35.6",",0,18,+","0.0","0","0.0",",0","244.6",",,,0","0",",,,0","27.21",",0","31.06",",,,0","23.36",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1025.5","0","276.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","21.1",",0,01,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,07,","33.9",",0,07,","0.0","0","0.0",",0","103.9",",,,0","0",",,,0","27.24",",0","30.55",",,,0","23.93",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1200.5","0","175.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","15.0",",0,28,","0",",,0,30,+","0",",,0,30,+","57.2",",,0,08,","31.7",",0,07,","0.0","0","0.0",",0","110.4",",,,0","0",",,,0","24.17",",0","27.72",",,,0","20.61",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1263.5","0","63.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","3.3",",0,24,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,09,","31.1",",0,07,","60.2","0","60.2",",0","68.0",",,,0","0",",,,0","18.42",",0","22.50",",,,0","14.35",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1264.9","0","1.4",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","","","","","-3.3",",0,21,","0",",,0,30,+","0",",,0,30,+","44.7",",,0,12,","23.9",",0,09,+","224.4","0","164.2",",0","123.5",",,,0","0",",,,0","12.91",",0","17.12",",,,0","8.69",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1937-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1264.9","0","0.0",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","","","-7.8",",0,07,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,23,","20.0",",0,18,+","509.4","0","285.0",",0","37.6",",,,0","0",",,,0","9.14",",0","13.39",",,,0","4.89",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1938-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2",",0","0",",0","","","","","-5.0",",0,28,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,02,","23.9",",0,22,","762.3","0","252.9",",0","28.5",",,,0","0",",,,0","10.18",",0","14.11",",,,0","6.25",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1938-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1.4","0","1.4",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","1.1",",0,26,","0",",,0,28,+","0",",,0,28,+","6.9",",,0,18,","26.1",",0,14,","914.5","0","152.2",",0","19.4",",,,0","0",",,,0","12.95",",0","16.96",",,,0","8.93",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1938-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","35.5","0","34.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,16,","28.3",",0,26,","979.2","0","64.7",",0","8.4",",,,0","0",",,,0","17.35",",0","21.59",",,,0","13.10",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1938-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","94.8","0","59.3",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","5.0",",0,10,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,22,","30.6",",0,30,","1016.8","0","37.6",",0","67.4",",,,0","0",",,,0","19.06",",0","23.51",",,,0","14.60",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1938-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","286.6","0","191.8",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","15.0",",0,16,","0",",,0,31,+","0",",,0,31,+","54.1",",,0,26,","37.2",",0,21,","1016.8","0","0.0",",0","100.1",",,,0","0",",,,0","24.52",",0","28.85",",,,0","20.18",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1938-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","","","10",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,22,","","","","","","","78.9",",,,0","0",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013782","1938-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","","","13",",0","9",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,25,","","","","","","","152.2",",,,0","0",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013782","1938-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","309.4",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","22.2",",0,05,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,05,","37.2",",0,24,","","","0.0",",0","91.5",",,,0","0",",,,0","28.31",",0","32.03",",,,0","24.60",",,,0","","","","","","","","","","","","","","","",""
