"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USC00425654","2009-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","3.6",",,0,25,","","","","","","","","","","","","","6.7",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","7",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","3.6",",,0,18,","","","","","","","","","","","","","10.5",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.8",",,0,05,","","","","","","","","","","","","","4.6",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","","","","","0.0",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","1","","","","0",",,0,30,+","0",",,0,30,+","3.8",",,0,10,","","","","","","","","","","","","","5.4",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","2",",0","1",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","","","76",",,0,28,","64",",,0,28,","8.4",",,0,21,","","","","","","","","","","","","","9.7",",,,0","","","64",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","1",",0","1",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","","","51",",,0,13,","38",",,0,13,","12.7",",,0,13,","","","","","","","","","","","","","12.7",",,,0","","","38",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2009-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",0","4",",0","0",",0","15",",0","4",",0","","","","","","","","","","","1","","","","","","","","127",",,0,31,","97",",,0,31,","13.7",",,0,08,","","","","","","","","","","","","","39.7",",,,0","","","369",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-01","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",0","5",",0","0",",0","21","1,0","5",",0","","","","","","","","","","","","","","","","","","","203","1,,0,29,+","191",",,0,28,","11.7",",,0,28,","","","","","","","","","","","","","37.8",",,,0","","","409",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-02","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",0","5",",0","1",",0","17",",0","3",",0","","","","","","","","","","","","","","","","","","","178",",,0,25,+","137",",,0,20,","35.8",",,0,20,","","","","","","","","","","","","","53.9",",,,0","","","213",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-03","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4","4,0","3","4,0","0","4,0","2","3,0","2","3,0","","","","","","","","","","","","","","","","","","","178","3,,0,14,","178","3,,0,14,","8.9","4,,0,10,","","","","","","","","","","","","","32.8",",a,,0","","","203","3,,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-04","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","7",",0","5",",0","0",",0","1",",0","2",",0","","","","","","","","","","","","","","","","","","","102",",,0,01,","112",",,0,01,","14.2",",,0,01,","","","","","","","","","","","","","42.7",",,,0","","","163",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",T,0,02,","0",",T,0,02,","4.8",",,0,02,","","","","","","","","","","","","","12.9",",,,0","","","0",",T,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,13,","","","","","","","","","","","","","13.5",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","4","","","","0",",,0,31,+","0",",,0,31,+","9.4",",,0,28,","","","","","","","","","","","","","24.9",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","1","","","","0",",,0,31,+","0",",,0,31,+","9.4",",,0,19,","","","","","","","","","","","","","15.1",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","3.0",",,0,23,","","","","","","","","","","","","","3.0",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.2",",,0,05,","","","","","","","","","","","","","51.5",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",0","3",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","152",",,0,29,","150",",,0,29,","11.2",",,0,09,","","","","","","","","","","","","","27.8",",,,0","","","183",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2010-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","8",",0","5",",0","1",",0","11","2,0","3","1,0","","","","","","","","","","","","","","","","","","","356","2,,0,22,+","356","1,,0,21,","40.4",",,0,21,","","","","","","","","","","","","","65.1",",,,0","","","560","1,,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-01","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","1",",7","1",",7","0",",7","31",",7","1",",7","","","","","","","","","","","","","","","","","","","152",",,7,01,","46",",,7,31,","4.1",",,7,31,","","","","","","","","","","","","","4.1",",,,7","","","46",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-02","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",7","2",",7","0",",7","5",",7","2",",7","","","","","","","","","","","","","","","","","","","178",",,7,27,","178",",,7,27,","12.7",",,7,27,","","","","","","","","","","","","","20.5",",,,7","","","216",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-03","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",7","2",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",T,7,07,","8.9",",,7,07,","","","","","","","","","","","","","16.6",",,,7","","","0",",T,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-04","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","8",",7","4",",7","0",",7","2",",7","2",",7","","","","","","","","","","","","","","","","","","","51",",,7,03,","51",",,7,03,","7.1",",,7,03,","","","","","","","","","","","","","23.5",",,,7","","","76",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","6","1,7","5","1,7","0","1,7","0","1,7","0","1,7","","","","","","","","","","","","","","","","","","","0","1,,7,31,+","0","1,,7,31,+","17.8","1,,7,19,","","","","","","","","","","","","","60.2","1,,,7","","","0","1,,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","1",",7","1",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","7.6",",,7,19,","","","","","","","","","","","","","7.6",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","5",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","16.3",",,7,08,","","","","","","","","","","","","","33.5",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","5",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","5.1",",,7,29,","","","","","","","","","","","","","20.8",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","3",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","12.7",",,7,16,","","","","","","","","","","","","","31.8",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","4",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","16.0",",,7,06,","","","","","","","","","","","","","34.5",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","2",",7","2",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",T,7,05,+","6.3",",,7,05,+","","","","","","","","","","","","","12.6",",,,7","","","0",",T,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2011-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","4",",7","0",",7","4",",7","3",",7","","","","","","","","","","","","","","","","","","","152",",,7,22,","152",",,7,22,","4.6",",,7,05,","","","","","","","","","","","","","17.3",",,,7","","","279",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-01","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",7","1",",7","0",",7","1",",7","1",",7","","","","","","","","","","","","","","","","","","","25",",,7,07,","25",",,7,07,","2.5",",,7,25,","","","","","","","","","","","","","7.1",",,,7","","","25",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-02","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","7",",7","7",",7","0",",7","1",",7","1",",7","","","","","","","","","","","","","","","","","","","127",",,7,19,","127",",,7,19,","10.2",",,7,19,","","","","","","","","","","","","","35.3",",,,7","","","140",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-03","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",7","4",",7","0",",7","2",",7","2",",7","","","","","","","","","","","","","","","","","","","305",",,7,07,","305",",,7,07,","14.0",",,7,07,","","","","","","","","","","","","","29.8",",,,7","","","330",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-04","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","2",",7","0",",7","1","1,7","1",",7","","","","","","","","","","","","","","","","","","","25","1,,7,14,","25",",,7,14,","5.8",",,7,14,","","","","","","","","","","","","","12.6",",,,7","","","25",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","0",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","0.0",",,7,31,+","","","","","","","","","","","","","0.0",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","0",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","0.0",",,7,30,+","","","","","","","","","","","","","0.0",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","10",",7","2",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","12.7",",,7,23,","","","","","","","","","","","","","26.6",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","9",",7","3",",7","0",",7","0","1,7","0",",7","","","","","","","","","","","","","","","","","","","0","1,,7,31,+","0",",,7,31,+","6.9",",,7,13,","","","","","","","","","","","","","22.7",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",7","2",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","5.6",",,7,10,","","","","","","","","","","","","","10.4",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",7","1",",7","1",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","25.9",",,7,12,","","","","","","","","","","","","","28.7",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",7","2",",7","0",",7","3",",7","1",",7","","","","","","","","","","","","","","","","","","","127",",,7,10,","127",",,7,10,","11.4",",,7,10,","","","","","","","","","","","","","15.0",",,,7","","","127",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2012-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","8","2,7","3","2,7","0","2,7","7","4,7","2","2,7","","","","","","","","","","","","","","","","","","","152","4,,7,18,","152","2,,7,18,","5.3","2,,7,15,","","","","","","","","","","","","","18.2","2,,,7","","","203","2,,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-01","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","4",",7","0",",7","16",",7","2",",7","","","","","","","","","","","","","","","","","","","127",",,7,13,+","127",",,7,11,","8.6",",,7,26,","","","","","","","","","","","","","23.6",",,,7","","","178",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-02","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","3",",7","3",",7","0",",7","0","4,7","0","2,7","","","","","","","","","","","","","","","","","","","0","4,,7,28,+","5","2,,7,10,","6.9",",,7,10,","","","","","","","","","","","","","15.8",",,,7","","","5","2,,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-03","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","2",",7","2",",7","1",",7","3",",7","1",",7","","","","","","","","","","","","","","","","","","","305",",,7,09,","305",",,7,09,","29.5",",,7,09,","","","","","","","","","","","","","35.9",",,,7","","","305",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-04","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","6",",7","3",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","6.4",",,7,03,","","","","","","","","","","","","","19.4",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","3",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","6.4",",,7,08,+","","","","","","","","","","","","","19.4",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","0",",7","0",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","0.0",",,7,30,+","","","","","","","","","","","","","0.0",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","7",",7","3",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","10.2",",,7,05,","","","","","","","","","","","","","24.3",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",7","3",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","9.7",",,7,31,","","","","","","","","","","","","","17.1",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",7","1",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,30,+","0",",,7,30,+","6.4",",,7,11,","","","","","","","","","","","","","9.5",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","2",",7","1",",7","0",",7","0",",7","0",",7","","","","","","","","","","","","","","","","","","","0",",,7,31,+","0",",,7,31,+","4.8",",,7,10,","","","","","","","","","","","","","5.1",",,,7","","","0",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",7","1",",7","0",",7","2",",7","1",",7","","","","","","","","","","","","","","","","","","","25",",,7,23,+","25",",,7,22,","4.1",",,7,22,","","","","","","","","","","","","","6.7",",,,7","","","38",",,,7","","","","","","","","","","","","","","","","","",""
"USC00425654","2013-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","2",",7","2",",7","0",",7","22",",7","2",",7","","","","","","","","","","","","","","","","","","","229",",,7,07,+","178",",,7,03,","17.0",",,7,03,","","","","","","","","","","","","","20.0",",,,7","","","280",",,,7","","","","","","","","","","","","","","","","","",""
