"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013722","1964-04","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","29.2","0","26.7",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","14","","","","6","","-1.7",",0,01,","0",",,0,30,+","0",",,0,30,+","35.3",",,0,08,","30.6",",0,20,+","2067.2","0","","","","","","","","","117.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1",",,,0","","","0",",,,0","15.32",",0","21.71",",,,0","8.92",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-05","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","113.6","0","84.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","12","","","","5","","6.7",",0,16,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,03,","33.9",",0,20,","2099.2","0","","","","","","","","","32.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4",",,,0","","","0",",,,0","20.03",",0","26.83",",,,0","13.23",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-06","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","290.2","0","176.6",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","20","","","","7","","12.8",",0,08,","0",",,0,30,+","0",",,0,30,+","37.8",",,0,21,","37.2",",0,21,+","2099.5","0","","","","","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4",",,,0","","","0",",,,0","24.21",",0","30.60",",,,0","17.82",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-07","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","486.3","0","196.1",",0","17",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","17","","","","12","","13.3",",0,06,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,13,","32.8",",0,03,","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.3",",,,0","","","0",",,,0","24.66",",0","29.75",",,,0","19.57",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-08","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","656.6","0","170.3",",0","14",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","21","","","","9","","10.6",",0,15,","0",",,0,31,+","0",",,0,31,+","74.9",",,0,31,","33.9",",0,03,","0.8","0","","","","","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.3",",,,0","","","0",",,,0","23.80",",0","28.94",",,,0","18.66",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-09","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","742.9","0","86.3",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","21","","","","2","","7.2",",0,26,+","0",",,0,30,+","0",",,0,30,+","59.9",",,0,13,","32.2",",0,05,","15.3","0","","","","","","","","","14.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.3",",,,0","","","0",",,,0","20.73",",0","27.05",",,,0","14.40",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-10","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","746.6","0","3.7",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","16","","","","1","","-1.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","41.7",",,0,04,","27.2",",0,18,","187.9","0","","","","","","","","","172.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.4",",,,0","","","0",",,,0","12.88",",0","19.71",",,,0","6.06",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-11","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","748.0","0","1.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","12","","","","1","","-7.2",",0,23,","0",",,0,30,+","10",",,0,30,","15.2",",,0,08,","26.1",",0,16,","394.6","0","","","","","","","","","206.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0",",,,0","","","10",",,,0","11.49",",0","19.11",",,,0","3.87",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1964-12","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","748.0","0","0.0",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","18",",0","0",",0","3",",0","0",",0","21","","","","2","","-11.7",",0,19,","0",",T,0,01,","0",",,0,31,+","43.2",",,0,26,","22.2",",0,24,","769.0","0","","","","","","","","","374.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.0",",,,0","","","0",",,,0","6.26",",0","12.15",",,,0","0.36",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013722","1965-01","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","7",",0","3",",0","0",",0","23",",0","3",",0","2",",0","0",",0","4","","1","","2","","-13.3",",0,19,","152",",,0,17,","97",",,0,30,","10.2",",,0,30,","22.8",",0,23,","1192.2","0","","","","","","","","","423.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4",",,,0","60.7",",X","247",",,,0","4.68",",0","11.61",",,,0","-2.25",",,,0","11226",",X","250",",X","","","","","","","13.0",",X","","","","","",""
"USW00013722","1965-02","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","0.0","0","0.0",",0","9",",0","4",",0","1",",0","1",",0","1",",0","0",",0","19",",0","0",",0","5",",0","0",",0","13","","3","","","","-12.8",",0,01,","76",",,0,01,","86",",,0,14,","27.7",",,0,07,","26.1",",0,11,","1537.1","0","","","","","","","","","344.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0",",,,0","59.3",",X","86",",,,0","6.02",",0","12.82",",,,0","-0.79",",,,0","10896",",X","240",",X","","","","","","","14.3",",X","","","","","",""
"USW00013722","1965-03","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","0.0","0","0.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","2",",0","0",",0","16","","5","","2","","-8.3",",0,21,","0",",,0,31,+","0",",T,0,20,+","33.8",",,0,17,","21.7",",0,29,","1888.2","0","","","","","","","","","351.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.7",",,,0","53.7",",X","0",",T,,0","7.01",",0","13.28",",,,0","0.73",",,,0","11952",",X","320",",X","","","","","","","13.0",",X","","","","","",""
"USW00013722","1965-04","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","18.6","0","18.6",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","16","","5","","6","","-2.2",",0,03,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,27,","31.7",",0,23,","2019.6","0","","","","","","","","","131.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5",",,,0","57.7",",X","0",",,,0","14.57",",0","21.55",",,,0","7.59",",,,0","13608",",X","360",",X","","","","","","","13.4",",X","","","","","",""
"USW00013722","1965-05","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","137.4","0","118.8",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","14","","3","","7","","9.4",",0,01,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,27,","32.2",",0,26,+","2019.9","0","","","","","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0",",,,0","71.8",",X","0",",,,0","22.15",",0","28.90",",,,0","15.41",",,,0","18774",",X","270",",X","","","","","","","11.6",",X","","","","","",""
"USW00013722","1965-06","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","260.1","0","122.7",",0","10",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","20","","2","","5","","8.9",",0,05,","0",",,0,30,+","0",",,0,30,+","58.2",",,0,12,","33.3",",0,30,+","2028.9","0","","","","","","","","","9.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.3",",,,0","53.6",",X","0",",,,0","22.12",",0","27.64",",,,0","16.61",",,,0","14046",",X","20",",X","","","","","","","8.0",",X","","","","","",""
"USW00013722","1965-07","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","453.4","0","193.3",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","22","","10","","17","","12.8",",0,02,","0",",,0,31,+","0",",,0,31,+","49.8",",,0,04,","32.8",",0,25,+","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.9",",,,0","48.4",",X","0",",,,0","24.57",",0","29.84",",,,0","19.29",",,,0","12936",",X","240",",X","","","","","","","8.9",",X","","","","","",""
"USW00013722","1965-08","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","666.2","0","212.8",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","17","","1","","12","","7.8",",0,30,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,04,","34.4",",0,27,","3.1","0","","","","","","","","","3.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3",",,,0","63.2",",X","0",",,,0","25.10",",0","30.84",",,,0","19.36",",,,0","15858",",X","180",",X","","","","","","","10.7",",X","","","","","",""
"USW00013722","1965-09","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","798.5","0","132.3",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","18","","1","","5","","10.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","24.4",",,0,11,","33.3",",0,11,","7.0","0","","","","","","","","","3.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3",",,,0","71.9",",X","0",",,,0","22.62",",0","28.45",",,,0","16.78",",,,0","15930",",X","10",",X","","","","","","","10.3",",X","","","","","",""
"USW00013722","1965-10","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","811.3","0","12.8",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21",",0","0",",0","12","","3","","1","","-4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","40.4",",,0,07,","27.8",",0,16,","126.9","0","","","","","","","","","119.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0",",,,0","79.5",",X","0",",,,0","14.88",",0","22.09",",,,0","7.66",",,,0","16632",",X","120",",X","","","","","","","9.8",",X","","","","","",""
"USW00013722","1965-11","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","811.3","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","10","","4","","1","","-5.6",",0,30,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,22,","24.4",",0,08,+","362.3","0","","","","","","","","","235.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3",",,,0","63.2",",X","0",",,,0","10.49",",0","17.35",",,,0","3.63",",,,0","11742",",X","310",",X","","","","","","","11.6",",X","","","","","",""
"USW00013722","1965-12","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","811.3","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","6","","2","","","","-7.2",",0,27,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,25,","20.6",",0,13,+","727.2","0","","","","","","","","","364.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4",",,,0","59.5",",X","0",",,,0","6.56",",0","13.63",",,,0","-0.50",",,,0","10830",",X","340",",X","","","","","","","10.7",",X","","","","","",""
"USW00013722","1966-01","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","0.0","0","0.0",",0","14",",0","6",",0","2",",0","4","2,0","3","1,0","0",",0","24",",0","3",",0","2",",0","0",",0","10","","1","","","","-16.1",",0,31,","254","2,,0,27,","193","1,,0,26,","39.1",",,0,22,","23.3",",0,01,","1230.3","0","","","","","","","","","503.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.7",",,,0","54.2",",X","301","1,,,0","2.10",",0","7.01",",,,0","-2.80",",,,0","10176",",X","310",",X","","","","","","","13.4",",X","","","","","",""
"USW00013722","1966-02","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","0.0","0","0.0",",0","8",",0","6",",0","2",",0","7",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","8","","1","","","","-9.4",",0,06,","178",",,0,01,","0",",T,0,24,+","40.1",",,0,24,","20.0",",0,13,+","1583.2","0","","","","","","","","","352.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.0",",,,0","48.6",",X","0",",T,,0","5.73",",0","10.64",",,,0","0.81",",,,0","8856",",X","220",",X","","","","","","","17.9",",X","","","","","",""
"USW00013722","1966-03","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","1.9","0","1.9",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","5","","","","2","","-6.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,04,","28.9",",0,22,","1848.9","0","","","","","","","","","265.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0",",,,0","80.6",",X","0",",,,0","9.82",",0","16.98",",,,0","2.67",",,,0","18018",",X","320",",X","","","","","","","12.5",",X","","","","","",""
"USW00013722","1966-04","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","18.0","0","16.1",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","15","","4","","4","","0.0",",0,17,+","0",",,0,30,+","0",",,0,30,+","26.4",",,0,28,","30.0",",0,24,","1998.5","0","","","","","","","","","149.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2",",,,0","48.0",",X","0",",,,0","13.88",",0","20.49",",,,0","7.28",",,,0","11232",",X","250",",X","","","","","","","13.0",",X","","","","","",""
"USW00013722","1966-05","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","84.7","0","66.7",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","19","","3","","4","","0.6",",0,11,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,21,","31.7",",0,29,","2039.6","0","","","","","","","","","41.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.7",",,,0","51.8",",X","0",",,,0","19.16",",0","25.26",",,,0","13.06",",,,0","13530",",X","320",",X","","","","","","","11.2",",X","","","","","",""
"USW00013722","1966-06","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","231.3","0","146.6",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","16","","2","","5","","6.1",",0,02,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,18,","34.4",",0,25,","2046.6","0","","","","","","","","","7.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.6",",,,0","67.2",",X","0",",,,0","22.99",",0","29.57",",,,0","16.40",",,,0","17604",",X","340",",X","","","","","","","13.0",",X","","","","","",""
"USW00013722","1966-07","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","473.3","0","242.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","14","","4","","6","","13.3",",0,23,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,30,","36.1",",0,14,+","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2",",,,0","65.2",",X","0",",,,0","26.14",",0","32.42",",,,0","19.86",",,,0","17340",",X","330",",X","","","","","","","10.7",",X","","","","","",""
"USW00013722","1966-08","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","691.3","0","218.0",",0","14",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","22","","2","","8","","14.4",",0,27,+","0",",,0,31,+","0",",,0,31,+","33.3",",,0,04,","33.9",",0,23,+","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.2",",,,0","45.0",",X","0",",,,0","25.37",",0","30.59",",,,0","20.14",",,,0","11244",",X","210",",X","","","","","","","8.9",",X","","","","","",""
"USW00013722","1966-09","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","797.7","0","106.4",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","13","","1","","3","","6.1",",0,17,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,19,","33.3",",0,03,+","7.0","0","","","","","","","","","7.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9",",,,0","60.0",",X","0",",,,0","21.65",",0","27.93",",,,0","15.37",",,,0","13428",",X","320",",X","","","","","","","10.3",",X","","","","","",""
"USW00013722","1966-10","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","810.5","0","12.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","13","","1","","","","1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,19,","28.9",",0,10,","130.1","0","","","","","","","","","123.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0",",,,0","61.5",",X","0",",,,0","14.77",",0","21.82",",,,0","7.73",",,,0","12948",",X","340",",X","","","","","","","17.9",",X","","","","","",""
"USW00013722","1966-11","35.8923","-78.7819","126.8","RALEIGH AIRPORT, NC US","","","813.3","0","2.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","10",",0","0",",0","7","","4","","1","","-3.9",",0,04,","0",",,0,30,+","0",",T,0,29,","19.3",",,0,02,","26.1",",0,10,","370.0","0","","","","","","","","","239.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4",",,,0","62.3",",X","0",",T,,0","10.43",",0","17.37",",,,0","3.49",",,,0","11550",",X","240",",X","","","","","","","12.5",",X","","","","","",""
