"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013968","1942-11","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","923.3","6","5.7",",6","8",",6","4",",6","0",",6","0",",6","0",",6","0",",6","6",",6","0",",6","9",",6","0",",6","","","","","","","-4.4",",6,30,","0",",,6,30,+","0",",,6,30,+","24.4",",,6,04,","26.1",",6,20,","346.6","6","","","225.4",",6","","","","","","","","","","","41.3",",,,6","","","0",",,,6","11.01",",6","16.83",",,,6","5.19",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1942-12","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","923.3","6","0.0",",6","9",",6","5",",6","0",",6","0","3,6","1","2,6","0",",6","17",",6","1",",6","0",",6","0",",6","","","","","","","-5.6",",6,02,","0","3,T,6,27,+","61","2,,6,07,","19.3",",,6,26,","20.0",",6,17,","771.7","6","","","425.1",",6","","","","","","","","","","","43.5",",,,6","","","66","2,,,6","4.62",",6","9.01",",,,6","0.23",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","6","0.0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","2",",6","23",",6","4",",6","2",",6","0",",6","","","","","","","-20.6",",6,19,","0",",T,6,18,+","0",",T,6,18,+","0.0",",T,6,28,+","25.6",",6,24,","1269.5","6","","","497.8",",6","","","","","","","","","","","0.0",",T,,6","","","0",",T,,6","2.28",",6","8.78",",,,6","-4.23",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","6","0.0","1,6","2",",6","1",",6","0",",6","0",",6","0",",6","0",",6","12",",6","0","1,6","6","1,6","0","1,6","","","","","","","-8.9",",6,16,","0",",,6,28,+","0",",,6,28,+","17.5",",,6,02,","22.8","1,6,20,+","1561.3","6","","","291.8","1,6","","","","","","","","","","","17.8",",,,6","","","0",",,,6","7.39","1,6","14.41","1,,,6","0.37",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","3.4","6","3.4",",6","11",",6","6",",6","1",",6","1",",6","1",",6","0",",6","16",",6","3",",6","6",",6","0",",6","","","","","","","-16.1",",6,03,","51",",,6,02,","61",",,6,02,","27.4",",,6,25,","27.2",",6,15,","1930.4","6","","","369.1",",6","","","","","","","","","","","53.2",",,,6","","","71",",,,6","6.53",",6","13.01",",,,6","0.05",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","37.3","6","33.9",",6","6",",6","2",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","24",",6","1",",6","","","","","","","2.2",",6,20,","0",",,6,30,+","0",",T,6,14,","17.0",",,6,11,","32.2",",6,04,","1996.8","6","","","66.4",",6","","","","","","","","","","","24.7",",,,6","","","0",",T,,6","17.25",",6","23.81",",,,6","10.68",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","107.1","6","69.8",",6","13",",6","11",",6","8",",6","","","","","0",",6","0",",6","0",",6","23",",6","2",",6","","","","","","","7.8",",6,01,","","","","","156.2",",,6,09,","34.4",",6,02,","2033.7","6","","","36.9",",6","","","","","","","","","","","457.3",",,,6","","","","","19.39",",6","24.35",",,,6","14.43",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","338.1","6","231.0",",6","9",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","","","13.9",",6,30,","","","0",",,6,30,+","32.0",",,6,16,","34.4",",6,27,+","2033.7","6","","","0.0",",6","","","","","","","","","","","115.3",",,,6","","","0",",,,6","26.03",",6","31.11",",,,6","20.96",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","674.5","6","336.4",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","27",",6","","","","","","","16.1",",6,01,","","","0",",,6,31,+","6.6",",,6,27,","40.6",",6,23,+","0.0","6","","","0.0",",6","","","","","","","","","","","6.6",",,,6","","","0",",,,6","29.18",",6","35.52",",,,6","22.85",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-08","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1034.2","6","359.7",",6","4",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","","","","","12.2",",6,18,","","","","","31.8",",,6,05,","40.0",",6,15,+","0.0","6","","","0.0",",6","","","","","","","","","","","46.8",",,,6","","","","","29.94",",6","36.75",",,,6","23.12",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-09","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1127.0","6","92.8",",6","10",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","7",",6","","","","","","","9.4",",6,24,+","","","0",",,6,30,+","70.6",",,6,29,","33.9",",6,12,","3.6","6","","","3.6",",6","","","","","","","","","","","172.6",",,,6","","","0",",,,6","21.31",",6","27.90",",,,6","14.71",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-10","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1135.2","6","8.2",",6","8",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","","","0.6",",6,27,","","","0",",,6,31,+","36.3",",,6,12,","27.8",",6,10,","114.3","6","","","110.7",",6","","","","","","","","","","","119.9",",,,6","","","0",",,,6","15.03",",6","21.19",",,,6","8.86",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-11","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1135.2","6","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","10",",6","0",",6","6",",6","0",",6","","","","","","","-2.8",",6,30,","","","0",",T,6,07,","0.5",",,6,26,","24.4",",6,18,","389.0","6","","","274.7",",6","","","","","","","","","","","0.5",",,,6","","","0",",T,,6","9.18",",6","16.20",",,,6","2.15",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1943-12","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1135.2","6","0.0",",6","8",",6","5",",6","2",",6","2",",6","1",",6","0",",6","21",",6","5",",6","0",",6","0",",6","","","","","","","-15.6",",6,15,","25",",,6,28,+","25",",,6,27,","41.1",",,6,27,","15.6",",6,04,+","890.4","6","","","501.4",",6","","","","","","","","","","","99.5",",,,6","","","25",",,,6","2.16",",6","6.74",",,,6","-2.42",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","","0.0",",6","6",",6","3",",6","0",",6","6",",6","2",",6","1",",6","19",",6","4",",6","0",",6","0",",6","","","","","","","-17.8",",6,09,","203",",,6,08,","203",",,6,07,","18.5",",,6,07,","20.0",",6,26,","1345.6","","","","455.2",",6","","","","","","","","","","","36.6",",,,6","","","228",",,,6","3.65",",6","9.04",",,,6","-1.74",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","2.3","","2.3",",6","12",",6","6",",6","1",",6","2","2,6","1",",6","0",",6","12",",6","3",",6","2",",6","0",",6","","","","","","","-9.4",",6,12,","76","2,,6,13,","152",",,6,13,","33.5",",,6,08,","25.6",",6,25,","1697.1","","","","351.5",",6","","","","","","","","","","","84.0",",,,6","","","160",",,,6","6.29",",6","11.41",",,,6","1.17",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","2.3","","0.0",",6","8",",6","4",",6","1",",6","","","0",",6","0",",6","10",",6","0",",6","4",",6","0",",6","","","","","","","-4.4",",6,29,+","","","0",",T,6,28,+","67.1",",,6,15,","23.3",",6,31,","2000.2","","","","303.1",",6","","","","","","","","","","","95.8",",,,6","","","0",",T,,6","8.55",",6","14.61",",,,6","2.50",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","11.8","","9.5",",6","7",",6","5",",6","0",",6","0",",6","0",",6","0",",6","1",",6","0",",6","14",",6","0",",6","","","","","","","0.0",",6,03,","0",",,6,30,+","0",",,6,30,+","25.1",",,6,29,","28.9",",6,21,","2139.6","","","","139.4",",6","","","","","","","","","","","66.5",",,,6","","","0",",,,6","14.00",",6","19.57",",,,6","8.44",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","117.2","","105.4",",6","11",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","","","2.2",",6,06,","","","","","53.3",",,6,01,","31.1",",6,31,+","2173.5","","","","33.9",",6","","","","","","","","","","","139.9",",,,6","","","","","20.64",",6","25.99",",,,6","15.29",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","345.0","","227.8",",6","9",",6","6",",6","4",",6","","","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","","","","","13.9",",6,07,+","","","","","42.2",",,6,08,","35.6",",6,25,","2173.5","","","","0.0",",6","","","","","","","","","","","159.9",",,,6","","","","","25.93",",6","31.20",",,,6","20.65",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","619.3","","274.3",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","","","","","15.6",",6,22,+","","","","","14.5",",,6,11,","38.9",",6,26,","0.0","","","","0.0",",6","","","","","","","","","","","48.1",",,,6","","","","","27.18",",6","33.41",",,,6","20.95",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-08","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","909.5","","290.2",",6","9",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","22",",6","","","","","","","15.0",",6,31,+","","","0",",,6,31,+","46.2",",,6,06,","38.9",",6,13,+","0.0","","","","0.0",",6","","","","","","","","","","","125.4",",,,6","","","0",",,,6","27.69",",6","33.85",",,,6","21.54",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-09","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1033.0","","123.5",",6","4",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","10",",6","","","","","","","11.1",",6,25,","","","0",",,6,30,+","39.1",",,6,04,","35.0",",6,04,","5.2","","","","5.2",",6","","","","","","","","","","","100.6",",,,6","","","0",",,,6","22.28",",6","28.56",",,,6","15.99",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1944-10","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1062.1","","29.1",",6","7",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","1",",6","","","","","","","3.9",",6,12,","","","0",",,6,31,+","35.6",",,6,04,","32.2",",6,01,","47.0","","","","41.8",",6","","","","","","","","","","","68.8",",,,6","","","0",",,,6","17.92",",6","24.77",",,,6","11.07",",,,6","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","4",",0","2",",0","0",",0","27",",0","12",",0","0",",0","0",",0","7","","","","","","-16.1",",0,28,","102",",,0,01,","94",",,0,01,","5.1",",,0,24,","17.8",",0,08,","","","","","580.5",",0","","","","","","","","","","","9.7",",,,0","","","145",",,,0","-0.39",",0","4.82",",,,0","-5.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","10",",0","4",",0","0",",0","4",",0","2",",0","0",",0","19",",0","4",",0","2",",0","0",",0","17","","","","","","-10.0",",0,09,+","51",",,0,05,","38",",,0,05,","15.0",",,0,05,","23.9",",0,17,","","","","","441.6",",0","","","","","","","","","","","40.5",",,,0","","","63",",,,0","3.11",",0","7.80",",,,0","-1.59",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","3.1","0","3.1",",0","9",",0","8",",0","1",",0","4",",0","2",",0","2",",0","12",",0","3",",0","9",",0","0",",0","7","","","","4","","-19.4",",0,12,","127",",,0,11,+","157",",,0,10,","27.4",",,0,22,","27.2",",0,20,","","","","","349.4",",0","","","","","","","","","","","93.9",",,,0","","","246",",,,0","7.16",",0","12.94",",,,0","1.38",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","59.1","0","56.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","4","","","","5","","2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,25,","31.7",",0,30,+","","","","","43.6",",0","","","","","","","","","","","35.5",",,,0","","","0",",,,0","18.75",",0","25.66",",,,0","11.84",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","143.5","0","84.4",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","9","","","","10","","6.1",",0,07,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,10,","32.2",",0,21,","","","","","16.6",",0","","","","","","","","","","","74.8",",,,0","","","0",",,,0","20.52",",0","26.40",",,,0","14.64",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-06","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","347.3","0","203.8",",0","7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","17",",0","2","","","","10","","12.8",",0,03,","0",",,0,30,+","0",",,0,30,+","111.0",",,0,21,","35.6",",0,18,+","","","","","0.0",",0","","","","","","","","","","","283.7",",,,0","","","0",",,,0","25.13",",0","31.38",",,,0","18.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-07","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","609.8","0","262.5",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","6","","","","14","","17.8",",0,31,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,15,","36.7",",0,27,","0.0","0","","","0.0",",0","","","","","","","","","","","91.9",",,,0","","","0",",,,0","26.80",",0","32.07",",,,0","21.53",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-08","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","842.1","0","232.3",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","5","","","","10","","13.3",",0,05,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,14,","35.6",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","137.9",",,,0","","","0",",,,0","25.83",",0","31.37",",,,0","20.29",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-09","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","995.8","0","153.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","6","","","","1","","8.3",",0,27,+","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,08,","35.6",",0,22,+","5.0","0","","","5.0",",0","","","","","","","","","","","0.0",",T,,0","","","0",",,,0","23.29",",0","30.67",",,,0","15.91",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-10","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1012.8","0","17.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","5","","","","3","","-1.7",",0,18,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,16,","31.1",",0,15,","87.5","0","","","82.5",",0","","","","","","","","","","","16.8",",,,0","","","0",",,,0","16.22",",0","24.55",",,,0","7.89",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-11","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1014.5","0","1.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","4","","","","2","","-5.6",",0,23,","0",",,0,30,+","0",",T,0,19,+","10.2",",,0,27,","28.9",",0,04,","362.1","0","","","274.6",",0","","","","","","","","","","","25.5",",,,0","","","0",",T,,0","9.24",",0","15.59",",,,0","2.88",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1948-12","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","1015.4","0","0.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","2",",0","0",",0","6","","","","1","","-8.9",",0,30,","0",",,0,31,+","0",",T,0,26,+","14.5",",,0,14,","26.7",",0,13,","750.2","0","","","388.1",",0","","","","","","","","","","","34.4",",,,0","","","0",",T,,0","5.84",",0","11.95",",,,0","-0.27",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1949-01","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","16",",0","11",",0","2",",0","16",",0","5",",0","2",",0","25",",0","14",",0","1",",0","0",",0","15","","","","2","","-21.1",",0,30,","178",",,0,31,","69",",,0,25,+","41.1",",,0,25,","21.1",",0,08,","1318.0","0","","","567.8",",0","","","","","","","","","","","168.9",",,,0","","","275",",,,0","0.02",",0","5.15",",,,0","-5.12",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1949-02","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","8",",0","1",",0","0",",0","17",",0","1",",0","0",",0","0",",0","17","","","","2","","-13.3",",0,01,","152",",,0,01,","41",",,0,14,","18.8",",,0,12,","19.4",",0,19,+","1714.4","0","","","396.4",",0","","","","","","","","","","","62.4",",,,0","","","61",",,,0","4.18",",0","9.54",",,,0","-1.19",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1949-03","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","0.3","0","0.3",",0","9",",0","4",",0","0",",0","1",",0","1",",0","0",",0","11",",0","0",",0","7",",0","0",",0","11","","","","2","","-4.4",",0,15,","25",",,0,01,","33",",,0,01,","13.2",",,0,21,","25.0",",0,24,","1994.2","0","","","279.8",",0","","","","","","","","","","","38.2",",,,0","","","33",",,,0","9.32",",0","15.30",",,,0","3.34",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1949-04","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","25.5","0","25.2",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","9","","","","3","","1.1",",0,02,","0",",T,0,02,","0",",T,0,02,","44.5",",,0,30,","31.7",",0,24,","2110.0","0","","","115.8",",0","","","","","","","","","","","97.4",",,,0","","","0",",T,,0","15.32",",0","21.17",",,,0","9.46",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013968","1949-05","36.1994","-95.8872","198.1","TULSA INTERNATIONAL AIRPORT, OK US","","","127.6","0","102.1",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","8","","","","14","","10.0",",0,11,","0",",,0,31,+","0",",T,0,21,","99.3",",,0,19,","33.9",",0,31,","2113.3","0","","","3.3",",0","","","","","","","","","","","211.9",",,,0","","","0",",T,,0","21.52",",0","27.08",",,,0","15.95",",,,0","","","","","","","","","","","","","","","","","","","","","",""
