"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094850","1999-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.4","0","25.1",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11",",0","0",",0","","","","","","","-1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,19,","31.7",",0,03,","252.0","0","163.2",",0","78.4",",,,0","","","0",",,,0","13.73",",0","19.30",",,,0","8.15",",,,0","16554",",X","","","","","","","","","","","",""
"USW00094850","1999-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.4","0","0.0",",0","16",",0","10",",0","0",",0","2",",0","2",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","-6.1",",0,04,","25",",,0,23,+","51",",,0,22,","15.7",",,0,22,","20.6",",0,09,","651.2","0","399.2",",0","88.2",",,,0","","","89",",,,0","5.45",",0","10.22",",,,0","0.69",",,,0","11842",",X","","","","","","","","","","","",""
"USW00094850","1999-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.4","0","0.0",",0","9",",0","3",",0","1",",0","2",",0","2",",0","0",",0","22",",0","3",",0","1",",0","0",",0","","","","","","","-9.4",",0,30,","127",",,0,30,","132",",,0,29,","41.9",",,0,23,","22.8",",0,09,","1114.9","0","463.7",",0","57.8",",,,0","","","190",",,,0","2.88",",0","7.40",",,,0","-1.65",",,,0","11973",",X","","","","","","","","","","","",""
"USW00094850","1999-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.4","0","0.0",",0","14",",0","7",",0","0",",0","25",",0","11",",0","6",",0","30",",0","16",",0","0",",0","0",",0","","","","","","","-22.8",",0,21,","381",",,0,31,+","193",",,0,15,","13.7",",,0,15,","6.7",",0,03,","1877.4","0","762.5",",0","39.1",",,,0","","","765",",,,0","-6.26",",0","-2.05",",,,0","-10.47",",,,0","6075",",X","","","","","","","","","","","",""
"USW00094850","2000-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","17",",0","7",",0","1",",0","31",",0","15",",0","12",",0","31",",0","28",",0","0",",0","0",",0","","","","","","","-29.4",",0,22,","711",",,0,27,","244",",,0,02,","25.4",",,0,02,","2.2",",0,09,","2775.6","0","898.2",",0","59.6",",,,0","","","1130",",,,0","-10.64",",0","-5.52",",,,0","-15.77",",,,0","5706",",X","","","","","","","","","","","",""
"USW00094850","2000-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","14",",0","4",",0","0",",0","29",",0","6",",0","10",",0","25",",0","18",",0","0",",0","0",",0","","","","","","","-29.4",",0,17,","1016",",,0,16,","262",",,0,15,","12.2",",,0,15,","13.3",",0,26,","3498.9","0","723.3",",0","32.3",",,,0","","","783",",,,0","-6.61",",0","-0.27",",,,0","-12.94",",,,0","8113",",X","","","","","","","","","","","",""
"USW00094850","2000-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","15",",0","10",",0","0",",0","27",",0","5",",0","1",",0","25",",0","9",",0","1",",0","0",",0","","","","","","","-18.3",",0,16,","254",",,0,16,","208",",,0,09,","23.9",",,0,09,","21.7",",0,08,","4053.2","0","554.3",",0","84.9",",,,0","","","696",",,,0","0.45",",0","6.37",",,,0","-5.47",",,,0","14787",",X","","","","","","","","","","","",""
"USW00094850","2000-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","6",",0","2",",0","0",",0","29",",0","7",",0","0",",0","0",",0","","","","","","","-9.4",",0,12,+","51",",,0,06,","66",",,0,05,","6.9",",,0,15,","20.6",",0,30,","4540.2","0","487.0",",0","28.4",",,,0","","","224",",,,0","2.10",",0","7.16",",,,0","-2.96",",,,0","13899","1,X","","","","","","","","","","","",""
"USW00094850","2000-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","7.8","0","7.8",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","","","","","","","-1.1",",0,02,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,22,","31.1",",0,05,","4739.1","0","198.9",",0","31.1",",,,0","","","0",",,,0","12.17",",0","18.44",",,,0","5.90",",,,0","21440",",X","","","","","","","","","","","",""
"USW00094850","2000-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","10.9","0","3.1","1,0","18",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","","","","","","","2.2",",0,03,","0",",,0,30,+","0",",T,0,18,+","25.4",",,0,20,","27.8","1,0,08,","4845.2","0","106.1","1,0","92.3",",,,0","","","0",",T,,0","14.70","1,0","20.61","1,,,0","8.78",",,,0","22177",",X","","","","","","","","","","","",""
"USW00094850","2000-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","40.9","0","30.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","","","2.2",",0,19,","0",",,0,31,+","0",",T,0,01,","15.5",",,0,27,","29.4",",0,16,+","68.3","0","68.3",",0","53.3",",,,0","","","0",",T,,0","17.10",",0","23.30",",,,0","10.90",",,,0","24527",",X","","","","","","","","","","","",""
"USW00094850","2000-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","59.2","0","18.3",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","","","","","","","2.8",",0,20,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,01,","32.2",",0,31,","131.5","0","63.2",",0","88.9",",,,0","","","0",",,,0","16.88",",0","23.28",",,,0","10.48",",,,0","","","","","","","","","","","","","",""
"USW00094850","2000-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","62.0","0","2.8",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","","","","","","","-3.9",",0,28,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,11,","30.0",",0,18,","311.1","0","179.6",",0","48.5",",,,0","","","0",",,,0","12.44",",0","18.31",",,,0","6.56",",,,0","13258",",X","","","","","","","","","","","",""
"USW00094850","2000-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","62.6","0","0.6",",0","10",",0","7",",0","1",",0","4",",0","3",",0","0",",0","11",",0","0",",0","2",",0","0",",0","","","","","","","-2.8",",0,29,+","229",",,0,08,","249",",,0,07,","27.4",",,0,07,","23.9",",0,01,","616.5","0","305.4",",0","71.1",",,,0","","","307",",,,0","8.50",",0","14.06",",,,0","2.94",",,,0","10609","1,X","","","","","","","","","","","",""
"USW00094850","2000-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","62.6","0","0.0",",0","18",",0","9",",0","2",",0","18",",0","9",",0","0",",0","25",",0","11",",0","0",",0","0",",0","","","","","","","-16.1",",0,23,","381",",,0,22,","432",",,0,20,","32.8",",,0,13,","18.9",",0,01,","1177.4","0","560.9",",0","93.3",",,,0","","","967",",,,0","-0.37",",0","2.75",",,,0","-3.48",",,,0","7846",",X","","","","","","","","","","","",""
"USW00094850","2000-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","62.6","0","0.0",",0","28",",0","9",",0","0",",0","31",",0","20",",0","10",",0","31",",0","29",",0","0",",0","0",",0","","","","","","","-25.6",",0,10,","787",",,0,24,","348",",,0,18,","10.9",",,0,24,","0.6",",0,03,+","2088.6","0","911.2",",0","76.9",",,,0","","","2272",",,,0","-11.06",",0","-7.45",",,,0","-14.67",",,,0","8332",",X","","","","","","","","","","","",""
"USW00094850","2001-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","17",",0","10",",0","0",",0","31",",0","14",",0","4",",0","31",",0","24",",0","0",",0","0",",0","","","","","","","-18.9",",0,21,","787",",,0,08,","175",",,0,07,","12.4",",,0,07,","6.1",",0,29,","2851.3","0","762.7",",0","71.1",",,,0","","","1129",",,,0","-6.27",",0","-2.46",",,,0","-10.08",",,,0","8825",",X","","","","","","","","","","","",""
"USW00094850","2001-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","17",",0","4",",0","0",",0","28",",0","13",",0","9",",0","28",",0","27",",0","0",",0","0",",0","","","","","","","-27.8",",0,22,","864",",,0,23,+","264",",,0,09,","14.7",",,0,09,","1.7",",0,25,","3666.8","0","815.5",",0","50.8",",,,0","","","1053",",,,0","-10.79",",0","-5.87",",,,0","-15.71",",,,0","9038",",X","","","","","","","","","","","",""
"USW00094850","2001-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","13",",0","5",",0","0",",0","31",",0","10",",0","1",",0","31",",0","15",",0","0",",0","0",",0","","","","","","","-19.4",",0,07,","1118",",,0,05,","401",",,0,05,","13.7",",,0,05,","10.0",",0,22,","4377.7","0","710.9",",0","43.7",",,,0","","","1022",",,,0","-4.60",",0","0.89",",,,0","-10.09",",,,0","13046",",X","","","","","","","","","","","",""
"USW00094850","2001-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","2.8","0","2.8",",0","16",",0","8",",0","0",",0","15",",0","1",",0","0",",0","21",",0","1",",0","3",",0","0",",0","","","","","","","-7.2",",0,04,","660",",,0,02,+","38",",,0,01,","16.3",",,0,23,","28.9",",0,30,","4767.2","0","389.5",",0","81.1",",,,0","","","57",",,,0","5.44",",0","11.04",",,,0","-0.16",",,,0","16707",",X","","","","","","","","","","","",""
"USW00094850","2001-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","3.1","0","0.3",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","","","","","","","-0.6",",0,05,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,10,","26.1",",0,20,+","4970.0","0","202.8",",0","60.1",",,,0","","","0",",,,0","11.80",",0","17.65",",,,0","5.95",",,,0","20120",",X","","","","","","","","","","","",""
"USW00094850","2001-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","51.3","0","48.2",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","","","1.7",",0,05,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,11,","33.3",",0,26,","5079.1","0","109.1",",0","106.7",",,,0","","","0",",,,0","16.31",",0","22.13",",,,0","10.48",",,,0","22581",",X","","","","","","","","","","","",""
"USW00094850","2001-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","109.4","0","58.1",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","","","3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,19,","30.6",",0,31,+","54.3","0","54.3",",0","77.0",",,,0","","","0",",,,0","18.45",",0","24.21",",,,0","12.70",",,,0","24303",",X","","","","","","","","","","","",""
"USW00094850","2001-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","167.2","0","57.8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","","","","","4.4",",0,31,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,16,","35.6",",0,06,","92.0","0","37.7",",0","31.9",",,,0","","","0",",,,0","18.98",",0","24.95",",,,0","13.02",",,,0","23148",",X","","","","","","","","","","","",""
"USW00094850","2001-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.0","0","10.8",",0","15",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","","","1.1",",0,14,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,19,","28.3",",0,06,","262.7","0","170.7",",0","99.9",",,,0","","","0",",,,0","13.00",",0","17.65",",,,0","8.36",",,,0","15160",",X","","","","","","","","","","","",""
"USW00094850","2001-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.0","0","0.0",",0","18",",0","9",",0","0",",0","5",",0","4",",0","0",",0","16",",0","0",",0","3",",0","0",",0","","","","","","","-4.4",",0,30,+","127",",,0,27,","114",",,0,26,","14.5",",,0,06,","23.9",",0,02,","638.9","0","376.2",",0","81.3",",,,0","","","348",",,,0","6.20",",0","11.25",",,,0","1.14",",,,0","13192",",X","","","","","","","","","","","",""
"USW00094850","2001-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.0","0","0.0",",0","11",",0","8",",0","1",",0","6",",0","5",",0","0",",0","18",",0","5",",0","0",",0","0",",0","","","","","","","-5.0",",0,29,+","457",",,0,29,+","488",",,0,27,","54.9",",,0,27,","18.9",",0,06,","1058.0","0","419.1",",0","124.1",",,,0","","","999",",,,0","4.36",",0","8.58",",,,0","0.15",",,,0","8176",",X","","","","","","","","","","","",""
"USW00094850","2001-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","178.0","0","0.0",",0","14",",0","5",",0","0",",0","31",",0","7",",0","0",",0","29",",0","14",",0","0",",0","0",",0","","","","","","","-14.4",",0,26,","508",",,0,01,","330",",,0,24,","10.2",",,0,29,","11.1",",0,05,","1731.6","0","673.6",",0","42.4",",,,0","","","950",",,,0","-3.40",",0","-0.01",",,,0","-6.78",",,,0","10638",",X","","","","","","","","","","","",""
"USW00094850","2002-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","17",",0","4",",0","0",",0","31",",0","12",",0","0",",0","30",",0","22",",0","0",",0","0",",0","","","","","","","-17.2",",0,19,+","406",",,0,30,","178",",,0,29,","5.3",",,0,31,","6.7",",0,09,","2485.0","0","753.4",",0","27.5",",,,0","","","895",",,,0","-5.97",",0","-2.18",",,,0","-9.76",",,,0","9926",",X","","","","","","","","","","","",""
"USW00094850","2002-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","18",",0","9",",0","1",",0","28",",0","15",",0","5",",0","28",",0","20",",0","0",",0","0",",0","","","","","","","-21.1",",0,13,","1016",",,0,27,","493",",,0,26,","37.6",",,0,20,","7.8",",0,06,","3158.0","0","673.0",",0","136.0",",,,0","","","2333",",,,0","-5.70",",0","-1.14",",,,0","-10.27",",,,0","9878",",X","","","","","","","","","","","",""
"USW00094850","2002-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","19",",0","12",",0","1",",0","31",",0","13",",0","9",",0","31",",0","19",",0","0",",0","0",",0","","","","","","","-24.4",",0,04,+","1041",",,0,25,","325",",,0,15,","33.0",",,0,15,","8.3",",0,29,","3971.5","0","813.5",",0","145.2",",,,0","","","2111",",,,0","-7.91",",0","-1.90",",,,0","-13.92",",,,0","13220",",X","","","","","","","","","","","",""
"USW00094850","2002-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","3.9","0","3.9",",0","15",",0","8",",0","2",",0","19",",0","6",",0","0",",0","24",",0","5",",0","3",",0","0",",0","","","","","","","-17.2",",0,06,","864",",,0,03,","216",",,0,28,","29.0",",,0,11,","28.3",",0,16,","4455.8","0","484.3",",0","130.1",",,,0","","","458",",,,0","2.32",",0","7.29",",,,0","-2.65",",,,0","15137",",X","","","","","","","","","","","",""
"USW00094850","2002-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","8.1","0","4.2",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7",",0","0",",0","","","","","","","-4.4",",0,20,","0",",T,0,10,+","23",",,0,08,","31.5",",,0,30,","26.7",",0,31,+","4800.5","0","344.7",",0","79.7",",,,0","","","32",",,,0","7.35",",0","13.28",",,,0","1.41",",,,0","19855",",X","","","","","","","","","","","",""
"USW00094850","2002-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","47.0","0","38.9",",0","16",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","2",",0","","","","","","","1.1",",0,03,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,07,","34.4",",0,30,","4887.9","0","87.4",",0","96.7",",,,0","","","0",",,,0","16.72",",0","22.86",",,,0","10.58",",,,0","21612",",X","","","","","","","","","","","",""
"USW00094850","2002-07","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","146.9","0","99.9",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","","","7.8",",0,19,+","0",",,0,31,+","0",",,0,31,+","27.2",",,0,21,","35.0",",0,01,","20.7","0","20.7",",0","86.3",",,,0","","","0",",,,0","20.89",",0","27.59",",,,0","14.19",",,,0","25850",",X","","","","","","","","","","","",""
"USW00094850","2002-08","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","183.5","0","36.6",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","","","6.7",",0,07,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,01,","29.4",",0,11,+","57.6","0","36.9",",0","77.9",",,,0","","","0",",,,0","18.32",",0","24.26",",,,0","12.38",",,,0","22531",",X","","","","","","","","","","","",""
"USW00094850","2002-09","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","217.4","0","33.9",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","3",",0","","","","","","","0.6",",0,28,","0",",,0,30,+","0",",,0,30,+","43.9",",,0,20,","33.9",",0,09,","177.1","0","119.5",",0","145.1",",,,0","","","0",",,,0","15.48",",0","20.85",",,,0","10.11",",,,0","18738",",X","","","","","","","","","","","",""
"USW00094850","2002-10","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","217.4","0","0.0",",0","17",",0","8",",0","2",",0","10",",0","3",",0","0",",0","21",",0","1",",0","2",",0","0",",0","","","","","","","-7.2",",0,24,","254",",,0,22,","191",",,0,21,","31.0",",,0,04,","22.2",",0,01,","643.2","0","466.1",",0","129.5",",,,0","","","434",",,,0","3.30",",0","7.67",",,,0","-1.08",",,,0","12548",",X","","","","","","","","","","","",""
"USW00094850","2002-11","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","217.4","0","0.0",",0","17",",0","9",",0","0",",0","29",",0","9",",0","1",",0","29",",0","14",",0","0",",0","0",",0","","","","","","","-20.6",",0,16,","279",",,0,27,","188",",,0,25,","11.9",",,0,10,","12.2",",0,09,","1296.4","0","653.2",",0","54.2",",,,0","","","979",",,,0","-3.44",",0","0.92",",,,0","-7.80",",,,0","8688",",X","","","","","","","","","","","",""
"USW00094850","2002-12","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","217.4","0","0.0",",0","10",",0","1",",0","0",",0","31",",0","2",",0","5",",0","31",",0","20",",0","0",",0","0",",0","","","","","","","-22.8",",0,02,","305",",,0,04,+","132",",,0,02,","6.1",",,0,02,","7.2",",0,11,","2034.4","0","738.0",",0","14.5",",,,0","","","289",",,,0","-5.47",",0","-1.54",",,,0","-9.41",",,,0","9501",",X","","","","","","","","","","","",""
"USW00094850","2003-01","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","16",",0","2",",0","0",",0","31",",0","9",",0","9",",0","31",",0","28",",0","0",",0","0",",0","","","","","","","-27.2",",0,27,","356",",,0,29,","81",",,0,28,","3.3",",,0,09,","8.9",",0,08,","2950.2","0","915.8",",0","17.9",",,,0","","","590",",,,0","-11.21",",0","-7.20",",,,0","-15.22",",,,0","12510",",X","","","","","","","","","","","",""
"USW00094850","2003-02","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","28",",0","9",",0","16",",0","28",",0","24",",0","0",",0","0",",0","","","","","","","-33.9",",0,25,","635",",,0,23,+","239",",,0,03,","19.8",",,0,03,","6.7",",0,20,","3835.3","0","885.1",",0","49.0",",,,0","","","978",",,,0","-13.28",",0","-7.39",",,,0","-19.17",",,,0","14230",",X","","","","","","","","","","","",""
"USW00094850","2003-03","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","13",",0","6",",0","1",",0","28",",0","7",",0","11",",0","28",",0","14",",0","0",",0","0",",0","","","","","","","-34.4",",0,03,","635",",,0,08,","267",",,0,28,","30.2",",,0,28,","15.6",",0,24,+","4602.9","0","767.6",",0","85.2",",,,0","","","815",",,,0","-6.43",",0","-0.14",",,,0","-12.72",",,,0","15863",",X","","","","","","","","","","","",""
"USW00094850","2003-04","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","12",",0","9",",0","0",",0","15",",0","5",",0","3",",0","24",",0","8",",0","2",",0","0",",0","","","","","","","-22.8",",0,06,","483",",,0,06,+","193",",,0,05,","18.3",",,0,03,","28.3",",0,14,","5100.4","0","497.5",",0","88.6",",,,0","","","572",",,,0","1.75",",0","8.13",",,,0","-4.63",",,,0","14028",",X","","","","","","","","","","","",""
"USW00094850","2003-05","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","0.0","0","0.0",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","","","","","","","-5.6",",0,03,","0",",,0,31,+","0",",,0,31,+","58.9",",,0,11,","25.0",",0,27,","5360.8","0","260.4",",0","156.7",",,,0","","","0",",,,0","9.93",",0","16.42",",,,0","3.44",",,,0","20844",",X","","","","","","","","","","","",""
"USW00094850","2003-06","46.5313","-87.5491","431.3","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","26.4","0","26.4",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","","","","","","","2.2",",0,28,+","0",",,0,30,+","0",",,0,30,+","23.4",",,0,10,","32.8",",0,23,","5471.9","0","111.1",",0","41.3",",,,0","","","0",",,,0","15.51",",0","22.21",",,,0","8.81",",,,0","22953",",X","","","","","","","","","","","",""
