"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","2015-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","6",",7","4",",7","0",",7","8",",7","3",",7","4",",7","27",",7","7",",7","0",",7","0",",7","","","","","-22.8",",7,05,","76",",,7,23,+","89",",,7,23,","6.6",",,7,23,","17.2",",7,11,","","","4074.3","7","   1.1",",,,7,3,2","   0.6",",,,7,3,3","   0.0",",,,7,3,5","   1.1",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   0.0",",,,7,5,3","   0.0",",,,7,5,5","   1.7",",,,7,5,6","570.7",",7","   8.3",",,,7,3,2","   6.1",",,,7,3,3","   6.1",",,,7,3,5","  12.8",",,,7,3,6","  21.7",",,,7,5,1","  18.9",",,,7,5,2","  18.3",",,,7,5,3","  15.6",",,,7,5,5","  16.7",",,,7,5,6","  -8.3",",,,7,3,2","  -6.7",",,,7,3,3","  -2.2",",,,7,3,5","   0.6",",,,7,3,6","  -7.2",",,,7,5,1","  -6.7",",,,7,5,2","  -5.0",",,,7,5,3","  -0.6",",,,7,5,5","   1.1",",,,7,5,6","  -4.4",",,,7,3,2","  -4.4",",,,7,3,3","  -2.2",",,,7,3,5","   0.6",",,,7,3,6","  -4.4",",,,7,5,1","  -4.4",",,,7,5,2","  -3.9",",,,7,5,3","  -0.6",",,,7,5,5","   1.1",",,,7,5,6","  -1.2",",,,7,3,2","  -1.1",",,,7,3,3","  -1.0",",,,7,3,5","   0.6",",,,7,3,6","  -1.2",",,,7,5,1","  -1.2",",,,7,5,2","  -1.0",",,,7,5,3","  -0.2",",,,7,5,5","   1.2",",,,7,5,6","   2.8",",,,7,3,2","   0.7",",,,7,3,3","   0.1",",,,7,3,5","   1.9",",,,7,3,6","   2.6",",,,7,5,1","   1.4",",,,7,5,2","   1.2",",,,7,5,3","   1.3",",,,7,5,5","   2.7",",,,7,5,6","18.0",",,,7","180",",,,7","-0.08",",7","5.31",",,,7","-5.46",",,,7"
"USC00218450","2015-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","6",",7","0",",7","","","","","-3.3",",7,04,+","0",",T,7,10,","8",",,7,10,","16.3",",,7,13,","26.7",",7,02,","","","4368.5","7","  10.6",",,,7,3,2","  11.1",",,,7,3,3","   8.9",",,,7,3,5","   6.7",",,,7,3,6","   8.3",",,,7,5,1","   8.9",",,,7,5,2","   8.3",",,,7,5,3","   6.7",",,,7,5,5","   5.6",",,,7,5,6","294.2",",7","  21.1",",,,7,3,2","  15.6",",,,7,3,3","  11.1",",,,7,3,5","   7.2",",,,7,3,6","  13.9",",,,7,5,1","  12.2",",,,7,5,2","  10.0",",,,7,5,3","   7.2",",,,7,5,5","   5.6",",,,7,5,6","   0.6",",,,7,3,2","   1.1",",,,7,3,3","  -0.6",",,,7,3,5","   0.0",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   0.0",",,,7,5,3","   0.0",",,,7,5,5","   1.1",",,,7,5,6","   4.4",",,,7,3,2","   3.3",",,,7,3,3","   0.0",",,,7,3,5","   0.6",",,,7,3,6","   2.2",",,,7,5,1","   2.2",",,,7,5,2","   1.7",",,,7,5,3","   0.0",",,,7,5,5","   1.1",",,,7,5,6","   4.5",",,,7,3,2","   5.4",",,,7,3,3","   4.4",",,,7,3,5","   3.3",",,,7,3,6","   4.3",",,,7,5,1","   4.4",",,,7,5,2","   4.5",",,,7,5,3","   3.2",",,,7,5,5","   2.9",",,,7,5,6","  12.1",",,,7,3,2","   8.9",",,,7,3,3","   5.5",",,,7,3,5","   4.2",",,,7,3,6","   8.2",",,,7,5,1","   7.2",",,,7,5,2","   5.8",",,,7,5,3","   3.6",",,,7,5,5","   3.2",",,,7,5,6","52.6",",,,7","8",",,,7","8.53",",7","14.17",",,,7","2.88",",,,7"
"USC00218450","2015-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","8.8","7","8.8",",7","12",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","14",",7","0",",7","","","","","1.1",",7,19,","0",",,7,31,+","0",",,7,31,+","22.9",",,7,11,","28.3",",7,29,","136.1",",,,7","4517.2","7","  16.7",",,,7,3,2","  16.1",",,,7,3,3","  15.0",",,,7,3,5","  12.2",",,,7,3,6","  16.1",",,,7,5,1","  15.6",",,,7,5,2","  15.6",",,,7,5,3","  13.3",",,,7,5,5","  11.1",",,,7,5,6","148.7",",7","  26.1",",,,7,3,2","  21.1",",,,7,3,3","  15.6",",,,7,3,5","  12.8",",,,7,3,6","  20.6",",,,7,5,1","  18.9",",,,7,5,2","  16.7",",,,7,5,3","  13.9",",,,7,5,5","  14.4",",,,7,5,6","   7.2",",,,7,3,2","   9.4",",,,7,3,3","  10.0",",,,7,3,5","   6.7",",,,7,3,6","   8.9",",,,7,5,1","   8.9",",,,7,5,2","   6.1",",,,7,5,3","   7.2",",,,7,5,5","   5.6",",,,7,5,6","  11.7",",,,7,3,2","  12.2",",,,7,3,3","  11.1",",,,7,3,5","   7.2",",,,7,3,6","  12.2",",,,7,5,1","  12.2",",,,7,5,2","  10.6",",,,7,5,3","   7.8",",,,7,5,5","   6.1",",,,7,5,6","  11.9",",,,7,3,2","  12.9",",,,7,3,3","  12.3",",,,7,3,5","   9.9",",,,7,3,6","  12.1",",,,7,5,1","  12.3",",,,7,5,2","  12.2",",,,7,5,3","  10.7",",,,7,5,5","   8.7",",,,7,5,6","  19.1",",,,7,3,2","  16.3",",,,7,3,3","  13.5",",,,7,3,5","  10.8",",,,7,3,6","  16.2",",,,7,5,1","  15.0",",,,7,5,2","  13.6",",,,7,5,3","  11.0",",,,7,5,5","   9.2",",,,7,5,6","125.5",",,,7","0",",,,7","13.82",",7","18.88",",,,7","8.75",",,,7"
"USC00218450","2015-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","70.9","7","62.1",",7","12",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","","","","","7.2",",7,01,","0",",,7,30,+","0",",,7,30,+","23.9",",,7,04,","32.8",",7,10,","172.4",",,,7","4534.7","7","  21.7",",,,7,3,2","  22.2",",,,7,3,3","  20.6",",,,7,3,5","  17.2",",,,7,3,6","  20.6",",,,7,5,1","  21.1",",,,7,5,2","  21.1",",,,7,5,3","  18.9",",,,7,5,5","  16.1",",,,7,5,6","17.5",",7","  30.0",",,,7,3,2","  25.6",",,,7,3,3","  22.2",",,,7,3,5","  18.9",",,,7,3,6","  27.2",",,,7,5,1","  25.0",",,,7,5,2","  22.8",",,,7,5,3","  18.9",",,,7,5,5","  16.1",",,,7,5,6","  11.7",",,,7,3,2","  13.3",",,,7,3,3","  14.4",",,,7,3,5","  12.2",",,,7,3,6","  13.9",",,,7,5,1","  14.4",",,,7,5,2","  15.0",",,,7,5,3","  13.9",",,,7,5,5","  11.1",",,,7,5,6","  18.9",",,,7,3,2","  16.7",",,,7,3,3","  15.0",",,,7,3,5","  12.8",",,,7,3,6","  17.8",",,,7,5,1","  17.2",",,,7,5,2","  16.1",",,,7,5,3","  13.9",",,,7,5,5","  11.7",",,,7,5,6","  18.1",",,,7,3,2","  18.9",",,,7,3,3","  18.0",",,,7,3,5","  14.9",",,,7,3,6","  18.3",",,,7,5,1","  18.5",",,,7,5,2","  18.7",",,,7,5,3","  16.5",",,,7,5,5","  13.7",",,,7,5,6","  25.6",",,,7,3,2","  22.5",",,,7,3,3","  19.0",",,,7,3,5","  15.7",",,,7,3,6","  23.3",",,,7,5,1","  21.9",",,,7,5,2","  20.1",",,,7,5,3","  16.7",",,,7,5,5","  14.0",",,,7,5,6","84.2",",,,7","0",",,,7","19.82",",7","24.63",",,,7","15.01",",,,7"
"USC00218450","2015-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","187.4","7","116.5",",7","7",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","","","","","11.1",",7,07,","0",",,7,31,+","0",",,7,31,+","49.3",",,7,13,","31.1",",7,13,","208.3",",,,7","6.0","7","  25.6",",,,7,3,2","  26.1",",,,7,3,3","  24.4",",,,7,3,5","  21.1",",,,7,3,6","  23.3",",,,7,5,1","  23.9",",,,7,5,2","  23.9",",,,7,5,3","  21.7",",,,7,5,5","  19.4",",,,7,5,6","6.0",",7","  33.9",",,,7,3,2","  29.4",",,,7,3,3","  25.6",",,,7,3,5","  21.7",",,,7,3,6","  30.0",",,,7,5,1","  27.8",",,,7,5,2","  25.6",",,,7,5,3","  22.2",",,,7,5,5","  19.4",",,,7,5,6","  16.1",",,,7,3,2","  18.9",",,,7,3,3","  19.4",",,,7,3,5","  17.2",",,,7,3,6","  18.3",",,,7,5,1","  19.4",",,,7,5,2","  20.0",",,,7,5,3","  18.9",",,,7,5,5","  16.1",",,,7,5,6","  23.9",",,,7,3,2","  21.7",",,,7,3,3","  20.0",",,,7,3,5","  17.2",",,,7,3,6","  23.3",",,,7,5,1","  22.8",",,,7,5,2","  21.1",",,,7,5,3","  18.9",",,,7,5,5","  16.1",",,,7,5,6","  20.9",",,,7,3,2","  22.1",",,,7,3,3","  21.7",",,,7,3,5","  18.9",",,,7,3,6","  21.2",",,,7,5,1","  21.5",",,,7,5,2","  21.8",",,,7,5,3","  20.2",",,,7,5,5","  17.6",",,,7,5,6","  29.1",",,,7,3,2","  25.9",",,,7,3,3","  22.7",",,,7,3,5","  19.5",",,,7,3,6","  26.4",",,,7,5,1","  25.2",",,,7,5,2","  23.4",",,,7,5,3","  20.4",",,,7,5,5","  17.8",",,,7,5,6","157.2",",,,7","0",",,,7","21.90",",7","26.66",",,,7","17.13",",,,7"
"USC00218450","2015-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","262.0","7","74.6",",7","8",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","1",",7","","","","","9.4",",7,26,","0",",,7,31,+","0",",,7,31,+","24.1",",,7,19,","32.8",",7,15,","151.3",",,,7","25.4","7","  25.6",",,,7,3,2","  25.6",",,,7,3,3","  24.4",",,,7,3,5","  21.7",",,,7,3,6","  21.7",",,,7,5,1","  23.3",",,,7,5,2","  23.3","1,,,7,5,3","  21.7",",,,7,5,5","  19.4","3,,,7,5,6","19.4",",7","  34.4",",,,7,3,2","  30.0",",,,7,3,3","  26.1",",,,7,3,5","  22.8",",,,7,3,6","  30.0",",,,7,5,1","  27.8",",,,7,5,2","  25.0","1,,,7,5,3","  21.7","1,,,7,5,5","","","  13.9",",,,7,3,2","  16.1",",,,7,3,3","  18.3",",,,7,3,5","  18.9",",,,7,3,6","  18.9",",,,7,5,1","  17.8",",,,7,5,2","  18.3","1,,,7,5,3","  19.4",",,,7,5,5","  18.9","3,,,7,5,6","  18.3",",,,7,3,2","  17.8",",,,7,3,3","  20.0",",,,7,3,5","  18.9",",,,7,3,6","  19.4",",,,7,5,1","  19.4",",,,7,5,2","  19.4","1,,,7,5,3","  19.4","1,,,7,5,5","","","  19.7",",,,7,3,2","  21.2",",,,7,3,3","  21.8",",,,7,3,5","  20.4",",,,7,3,6","  19.8",",,,7,5,1","  20.4",",,,7,5,2","  21.1","1,,,7,5,3","  20.7",",,,7,5,5","  19.3","3,,,7,5,6","  27.1",",,,7,3,2","  24.7",",,,7,3,3","  23.0",",,,7,3,5","  21.3",",,,7,3,6","  24.8",",,,7,5,1","  23.8",",,,7,5,2","  22.5","1,,,7,5,3","  21.0","1,,,7,5,5","","","70.7",",,,7","0",",,,7","20.11",",7","24.79",",,,7","15.44",",,,7"
"USC00218450","2015-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","324.0","7","62.0",",7","13",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","","","4.4",",7,30,","0",",,7,30,+","0",",,7,30,+","18.8",",,7,18,","30.6",",7,06,+","107.7",",,,7","72.4","7","  24.4",",,,7,3,2","  24.4",",,,7,3,3","  22.8",",,,7,3,5","  20.6",",,,7,3,6","  23.9",",,,7,5,1","  23.3",",,,7,5,2","  23.9",",,,7,5,3","  21.7",",,,7,5,5","  19.4",",,,7,5,6","47.0",",7","  30.0",",,,7,3,2","  27.2",",,,7,3,3","  24.4",",,,7,3,5","  22.8",",,,7,3,6","  27.8",",,,7,5,1","  26.7",",,,7,5,2","  24.4",",,,7,5,3","  22.2",",,,7,5,5","  22.2",",,,7,5,6","  12.2",",,,7,3,2","  15.6",",,,7,3,3","  13.3",",,,7,3,5","  18.3",",,,7,3,6","  14.4",",,,7,5,1","  15.6",",,,7,5,2","  17.2",",,,7,5,3","  18.9",",,,7,5,5","  18.3",",,,7,5,6","  18.9",",,,7,3,2","  18.3",",,,7,3,3","  18.9",",,,7,3,5","  18.3",",,,7,3,6","  19.4",",,,7,5,1","  18.9",",,,7,5,2","  19.4",",,,7,5,3","  19.4",",,,7,5,5","  18.9",",,,7,5,6","  17.3",",,,7,3,2","  18.9",",,,7,3,3","  19.7",",,,7,3,5","  19.2",",,,7,3,6","  18.7",",,,7,5,1","  19.5",",,,7,5,2","  20.2",",,,7,5,3","  20.1",",,,7,5,5","  18.9",",,,7,5,6","  24.0",",,,7,3,2","  21.9",",,,7,3,3","  21.1",",,,7,3,5","  20.3",",,,7,3,6","  23.1",",,,7,5,1","  22.4",",,,7,5,2","  21.5",",,,7,5,3","  20.3",",,,7,5,5","  19.6",",,,7,5,6","97.0",",,,7","0",",,,7","18.84",",7","23.80",",,,7","13.87",",,,7"
"USC00218450","2015-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","326.2","7","2.2",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","4",",7","0",",7","","","","","-2.2",",7,17,","0",",,7,31,+","0",",T,7,29,","27.2",",,7,24,","28.3",",7,12,","72.2","4,,,7","340.0","7","  12.8",",,,7,3,2","  15.0",",,,7,3,3","  17.8",",,,7,3,5","  18.3",",,,7,3,6","  13.9",",,,7,5,1","  14.4",",,,7,5,2","  16.1",",,,7,5,3","  18.3",",,,7,5,5","  18.3",",,,7,5,6","267.6",",7","  19.4",",,,7,3,2","  17.8",",,,7,3,3","  19.4",",,,7,3,5","  19.4",",,,7,3,6","  18.3",",,,7,5,1","  17.8",",,,7,5,2","  17.8",",,,7,5,3","  19.4",",,,7,5,5","  18.9",",,,7,5,6","   5.0",",,,7,3,2","   7.2",",,,7,3,3","  10.0",",,,7,3,5","  12.2",",,,7,3,6","   7.2",",,,7,5,1","   8.3",",,,7,5,2","  10.0",",,,7,5,3","  12.2",",,,7,5,5","  13.3",",,,7,5,6","   7.8",",,,7,3,2","   8.3",",,,7,3,3","  10.6",",,,7,3,5","  13.3",",,,7,3,6","   9.4",",,,7,5,1","   9.4",",,,7,5,2","  10.0",",,,7,5,3","  12.2",",,,7,5,5","  13.9",",,,7,5,6","   9.3",",,,7,3,2","  11.3",",,,7,3,3","  13.7",",,,7,3,5","  15.1",",,,7,3,6","  10.8",",,,7,5,1","  11.6",",,,7,5,2","  12.8",",,,7,5,3","  14.8",",,,7,5,5","  15.7",",,,7,5,6","  14.6",",,,7,3,2","  13.5",",,,7,3,3","  14.9",",,,7,3,5","  16.3",",,,7,3,6","  14.2",",,,7,5,1","  13.8",",,,7,5,2","  13.8",",,,7,5,3","  15.2",",,,7,5,5","  16.1",",,,7,5,6","73.0",",,,7","0",",T,,7","9.77",",7","15.23",",,,7","4.31",",,,7"
"USC00218450","2015-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","326.2","7","0.0",",7","9",",7","5",",7","1",",7","4",",7","2",",7","0",",7","15",",7","7",",7","0",",7","0",",7","","","","","-11.7",",7,28,","102",",,7,30,","76",",,7,30,","56.6",",,7,12,","20.6",",7,04,+","","","760.3","7","  10.6",",,,7,3,2","  10.6",",,,7,3,3","  11.1",",,,7,3,5","  12.2",",,,7,3,6","  10.6",",,,7,5,1","  11.1",",,,7,5,2","  11.1",",,,7,5,3","  12.2",",,,7,5,5","  13.3",",,,7,5,6","420.3",",7","  14.4",",,,7,3,2","  12.8",",,,7,3,3","  11.7",",,,7,3,5","  12.8",",,,7,3,6","  13.3",",,,7,5,1","  12.8",",,,7,5,2","  12.2",",,,7,5,3","  12.2",",,,7,5,5","  13.9",",,,7,5,6","   0.0",",,,7,3,2","   1.1",",,,7,3,3","   3.9",",,,7,3,5","   7.2",",,,7,3,6","   1.7",",,,7,5,1","   2.2",",,,7,5,2","   3.3",",,,7,5,3","   6.1",",,,7,5,5","   8.9",",,,7,5,6","   0.0",",,,7,3,2","   1.7",",,,7,3,3","   4.4",",,,7,3,5","   7.8",",,,7,3,6","   2.2",",,,7,5,1","   2.8",",,,7,5,2","   3.3",",,,7,5,3","   6.7",",,,7,5,5","   8.9",",,,7,5,6","   3.8",",,,7,3,2","   5.1",",,,7,3,3","   7.8",",,,7,3,5","  10.1",",,,7,3,6","   5.8",",,,7,5,1","   6.3",",,,7,5,2","   7.4",",,,7,5,3","   9.7",",,,7,5,5","  11.5",",,,7,5,6","   6.8",",,,7,3,2","   6.8",",,,7,3,3","   8.4",",,,7,3,5","  10.6",",,,7,3,6","   7.6",",,,7,5,1","   7.7",",,,7,5,2","   8.1",",,,7,5,3","  10.0",",,,7,5,5","  11.7",",,,7,5,6","116.4",",,,7","101",",,,7","4.32",",7","8.61",",,,7","0.03",",,,7"
"USC00218450","2015-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","326.2","7","0.0",",7","14",",7","11",",7","0",",7","11",",7","3",",7","0",",7","27",",7","12",",7","0",",7","0",",7","4","","1","","-16.1",",7,19,","127",",,7,29,","71",",,7,29,","7.9",",,7,01,","7.2",",7,10,+","","","1393.9","7","   2.8",",,,7,3,2","   3.3",",,,7,3,3","   3.9",",,,7,3,5","   6.7",",,,7,3,6","   3.9",",,,7,5,1","   4.4",",,,7,5,2","   4.4",",,,7,5,3","   6.1",",,,7,5,5","   8.9",",,,7,5,6","633.6",",7","   4.4",",,,7,3,2","   3.9",",,,7,3,3","   4.4",",,,7,3,5","   7.2",",,,7,3,6","   5.0",",,,7,5,1","   4.4",",,,7,5,2","   5.0",",,,7,5,3","   6.1",",,,7,5,5","   8.9",",,,7,5,6","  -2.8",",,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","   3.9",",,,7,3,6","   0.0",",,,7,5,1","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   3.3",",,,7,5,5","   5.6",",,,7,5,6","  -1.1",",,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","   4.4",",,,7,3,6","   0.0",",,,7,5,1","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   3.3",",,,7,5,5","   5.6",",,,7,5,6","   0.3",",,,7,3,2","   1.1",",,,7,3,3","   2.9",",,,7,3,5","   5.4",",,,7,3,6","   1.7",",,,7,5,1","   2.1",",,,7,5,2","   2.7",",,,7,5,3","   4.9",",,,7,5,5","   7.0",",,,7,5,6","   1.2",",,,7,3,2","   1.5",",,,7,3,3","   3.2",",,,7,3,5","   5.7",",,,7,3,6","   2.2",",,,7,5,1","   2.4",",,,7,5,2","   3.0",",,,7,5,3","   5.1",",,,7,5,5","   7.2",",,,7,5,6","54.2",",,,7","220",",,,7","-2.10",",7","0.74",",,,7","-4.95",",,,7"
"USC00218450","2016-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","8",",7","1",",7","0",",7","31",",7","2",",7","9",",7","31",",7","27",",7","0",",7","0",",7","1","","","","-26.1",",7,18,+","152",",,7,27,+","30",",,7,26,+","2.5",",,7,08,","5.0",",7,31,","","","2259.3","7","   0.0",",,,7,3,2","   0.0",",,,7,3,3","   1.7",",,,7,3,5","   3.9",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   3.3",",,,7,5,5","   5.6",",,,7,5,6","865.4",",7","   1.1",",,,7,3,2","   0.6","1,,,7,3,3","   2.2",",,,7,3,5","   4.4",",,,7,3,6","   0.6",",,,7,5,1","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   3.3",",,,7,5,5","   5.6",",,,7,5,6","  -2.2",",,,7,3,2","  -6.1",",,,7,3,3","  -4.4",",,,7,3,5","   2.8",",,,7,3,6","  -1.1",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   1.7",",,,7,5,5","   3.3",",,,7,5,6","  -1.7",",,,7,3,2","  -0.6","1,,,7,3,3","   1.1",",,,7,3,5","   2.8",",,,7,3,6","  -1.1",",,,7,5,1","  -0.6",",,,7,5,2","   0.6",",,,7,5,3","   2.2",",,,7,5,5","   3.9",",,,7,5,6","  -0.9",",,,7,3,2","  -0.5",",,,7,3,3","   1.1",",,,7,3,5","   3.3",",,,7,3,6","  -0.2",",,,7,5,1","   0.1",",,,7,5,2","   0.6",",,,7,5,3","   2.5",",,,7,5,5","   4.4",",,,7,5,6","  -0.3",",,,7,3,2","   0.0","1,,,7,3,3","   1.4",",,,7,3,5","   3.6",",,,7,3,6","   0.1",",,,7,5,1","   0.2",",,,7,5,2","   0.8",",,,7,5,3","   2.6",",,,7,5,5","   4.5",",,,7,5,6","7.1",",,,7","133",",,,7","-9.58",",7","-5.94",",,,7","-13.23",",,,7"
"USC00218450","2016-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","8",",7","2",",7","0",",7","22",",7","1",",7","4",",7","27",",7","15",",7","0",",7","0",",7","","","","","-23.9",",7,14,","279",",,7,03,","262",",,7,03,","13.2",",,7,03,","13.9",",7,28,","","","2951.8","7","   0.0",",,,7,3,2","   0.0",",,,7,3,3","   2.8",",,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   1.7",",,,7,5,5","   3.3",",,,7,5,6","","","692.5",",7","   1.1",",,,7,3,2","   1.1",",,,7,3,3","   1.7",",,,7,3,5","   3.9",",,,7,3,6","   0.6",",,,7,5,1","   0.0",",,,7,5,2","   0.6",",,,7,5,3","   2.2",",,,7,5,5","   3.9",",,,7,5,6","  -1.1",",,,7,3,2","  -0.6",",,,7,3,3","   2.2",",,,7,3,6","  -1.1",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   1.7",",,,7,5,5","   2.8",",,,7,5,6","","","  -0.6",",,,7,3,2","  -0.6",",,,7,3,3","   0.6",",,,7,3,5","   2.2",",,,7,3,6","  -0.6",",,,7,5,1","  -0.6",",,,7,5,2","   0.0",",,,7,5,3","   1.7",",,,7,5,5","   2.8",",,,7,5,6","  -0.4",",,,7,3,2","  -0.3",",,,7,3,3","   2.4",",,,7,3,6","  -0.2",",,,7,5,1","  -0.1",",,,7,5,2","   0.3",",,,7,5,3","   1.7",",,,7,5,5","   3.1",",,,7,5,6","","","   0.1",",,,7,3,2","   0.1",",,,7,3,3","   1.1",",,,7,3,5","   2.8",",,,7,3,6","   0.0",",,,7,5,1","   0.0",",,,7,5,2","   0.5",",,,7,5,3","   1.8",",,,7,5,5","   3.2",",,,7,5,6","20.2",",,,7","329",",,,7","-5.55",",7","-1.57",",,,7","-9.52",",,,7"
"USC00218450","2016-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","7","0.0",",7","10",",7","4",",7","1",",7","0",",7","0",",7","0",",7","20",",7","4",",7","0",",7","0",",7","2","","","","-11.1",",7,02,+","0",",T,7,24,+","23",",,7,05,","26.9",",,7,16,","20.0",",7,13,+","","","3411.5","7","","","","","","","","","","","","","","","","","","","459.7",",7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8",",,,7","44",",,,7","3.50",",7","7.81",",,,7","-0.81",",,,7"
