"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00145210","2003-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","11.1","3,0","3","2,0","2","2,0","0","2,0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","17","2,0","1","2,0","","","","","0.6","3,0,26,","0",",,0,31,+","0",",,0,31,+","18.5","2,,0,01,","32.2","2,0,21,","","","139.2","0","112.3","2,0","","","","","38.3",",a,,0","0",",,,0","14.75","3,0","21.43","2,,,0","8.07","3,,,0","","","","","",""
"USC00145210","2003-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","4,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","4,0","9","4,0","1","3,0","3","3,0","0","3,0","","","","","-7.8","4,0,25,+","0",",,0,30,+","0",",,0,30,+","10.2",",,0,18,","25.0","3,0,04,","","","427.6","0","288.4","3,0","","","","","19.1",",,,0","0",",,,0","7.12","4,0","12.81","3,,,0","1.43","4,,,0","","","","","",""
"USC00145210","2003-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","4",",0","3",",0","1",",0","","","1",",0","","","","","","","","","","","","","","","","","","","152",",,0,13,","32.5",",,0,03,","","","","","","","","","","","","","56.1",",,,0","152",",,,0","","","","","","","","","","","",""
"USC00145210","2004-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","0","4,0","0","2,0","","","","","","","","","","","","","","","","","0","4,,0,31,+","0","2,,0,31,+","","","","","","","","","","","","","","","37.7","4,a,,0","0","2,,,0","","","","","","","","","","","",""
"USC00145210","2004-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","18.5",",,0,02,","","","","","","","","","","","","","34.3",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2004-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","8","3,0","5","3,0","2","3,0","","","0","4,0","","","","","","","","","","","","","","","","","","","0","4,,0,31,+","57.7","3,,0,05,","","","","","","","","","","","","","138.8",",a,,0","0","4,,,0","","","","","","","","","","","",""
"USC00145210","2004-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","8.4",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","12",",0","0",",0","","","","","-1.7",",0,01,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,24,","28.9",",0,17,","","","","","163.7",",0","","","","","55.7",",,,0","0",",,,0","13.16",",0","19.57",",,,0","6.74",",,,0","","","","","",""
"USC00145210","2004-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","84.0","2,0","8",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","24","1,0","1","1,0","","","","","2.8","2,0,04,+","0",",,0,31,+","0",",,0,31,+","26.9",",,0,25,","32.2","1,0,21,","","","","","57.5","1,0","","","","","102.7",",,,0","0",",,,0","19.19","2,0","24.87","1,,,0","13.52","2,,,0","","","","","",""
"USC00145210","2004-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","81.9","5,0","10",",0","9",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","26","4,0","0","4,0","","","","","11.7","4,0,25,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,18,","31.7","4,0,25,+","","","","","0.6","4,0","","","","","146.0",",,,0","0",",,,0","21.52","5,0","26.98","4,,,0","16.05","4,,,0","","","","","",""
"USC00145210","2004-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","140.7","4,0","16",",0","14",",0","2",",0","","","0","2,0","0","4,0","0","4,0","0","3,0","27","3,0","7","3,0","","","","","13.3","4,0,27,","","","0","2,,0,31,+","38.6",",,0,23,","36.1","3,0,21,","","","1.1","0","1.1","3,0","","","","","203.8",",,,0","0","2,,,0","23.52","4,0","28.66","3,,,0","18.37","4,,,0","","","","","",""
"USC00145210","2004-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","115.8","3,0","7",",0","6",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","28","2,0","6","2,0","","","","","11.1","3,0,22,+","0",",,0,31,+","0",",,0,31,+","40.9",",,0,24,","35.6","2,0,04,","","","6.3","0","5.2","2,0","","","","","98.3",",,,0","0",",,,0","22.32","3,0","28.22","2,,,0","16.41","3,,,0","","","","","",""
"USC00145210","2004-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","97.8","2,0","3",",0","1",",0","0",",0","","","0",",0","0","1,0","0","1,0","0","2,0","28","2,0","2","2,0","","","","","9.4","1,0,29,","","","0",",,0,30,+","21.6",",,0,06,","32.2","2,0,19,+","","","10.0","0","3.7","2,0","","","","","24.2",",,,0","0",",,,0","21.67","2,0","28.81","2,,,0","14.54","1,,,0","","","","","",""
"USC00145210","2004-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","6.9","5,0","7","3,0","7","3,0","1","3,0","","","0","4,0","0","5,0","0","5,0","0","5,0","15","5,0","0","5,0","","","","","1.7","5,0,04,+","","","0","4,,0,31,+","25.9","3,,0,08,","28.3","5,0,30,+","","","106.3","0","96.3","5,0","","","","","78.4",",a,,0","0","4,,,0","14.89","5,0","21.11","5,,,0","8.68","5,,,0","","","","","",""
"USC00145210","2004-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","100.8",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2004-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","0","2,0","0","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0","2,T,0,01,","","","","","","","","","","","","","5.8",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2005-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","108.2",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2005-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","","","0","2,0","","","","","","","","","","","","","","","","","","","0","2,,0,28,+","","","","","","","","","","","","","","","48.2",",a,,0","0","2,,,0","","","","","","","","","","","",""
"USC00145210","2005-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","0","3,0","0","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0","3,,0,31,+","","","","","","","","","","","","","0.0","3,,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2005-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","12.5",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","0.6",",0,02,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,06,","28.3",",0,04,","","","","","147.9",",0","","","","","28.7",",,,0","0",",,,0","13.82",",0","20.00",",,,0","7.64",",,,0","","","","","",""
"USC00145210","2005-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","50.1","2,0","9",",0","7",",0","2",",0","","","0","1,0","0","2,0","0","2,0","0","1,0","25","1,0","0","1,0","","","","","2.8","2,0,03,","","","0","1,,0,31,+","89.7",",,0,13,","30.6","1,0,24,+","","","","","58.1","1,0","","","","","212.1",",,,0","0","1,,,0","18.11","2,0","24.80","1,,,0","11.41","2,,,0","","","","","",""
"USC00145210","2005-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","169.5","2,0","11",",0","8",",0","5",",0","","","0","1,0","0","2,0","0","2,0","0","1,0","28","1,0","8","1,0","","","","","13.9","2,0,01,","","","0","1,,0,30,+","81.3",",,0,04,","35.0","1,0,30,+","","","","","0.3","1,0","","","","","263.2",",,,0","0","1,,,0","24.32","2,0","30.06","1,,,0","18.59","2,,,0","","","","","",""
"USC00145210","2005-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","195.0","5,0","6",",0","5",",0","3",",0","","","0","2,0","0","5,0","0","5,0","0","4,0","27","4,0","13","4,0","","","","","12.8","5,0,28,+","","","0","2,,0,31,+","53.3",",,0,04,","36.7","4,0,25,+","","","0.0","0","0.0","4,0","","","","","158.7",",,,0","0","2,,,0","25.88","5,0","31.91","4,,,0","19.85","5,,,0","","","","","",""
"USC00145210","2005-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","223.9",",0","10",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","16.7",",0,15,+","0",",,0,31,+","0",",,0,31,+","36.1",",,0,14,","36.1",",0,11,+","","","0.0","0","0.0",",0","","","","","152.8",",,,0","0",",,,0","25.56",",0","31.01",",,,0","20.10",",,,0","","","","","",""
"USC00145210","2005-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","133.3","2,0","6",",0","4",",0","1",",0","","","0","2,0","0","2,0","0","2,0","0","2,0","26","2,0","4","2,0","","","","","5.6","2,0,30,","","","0","2,,0,30,+","38.9",",,0,14,","33.3","2,0,22,+","","","19.4","0","19.4","2,0","","","","","74.3",",,,0","0","2,,,0","22.40","2,0","28.61","2,,,0","16.19","2,,,0","","","","","",""
"USC00145210","2005-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","33.8","3,0","7","3,0","5","3,0","0","3,0","","","0","1,0","0","3,0","2","3,0","0","3,0","12","3,0","0","3,0","","","","","-0.6","3,0,27,","","","0","1,,0,31,+","23.9","3,,0,20,","31.1","3,0,19,","","","155.5","0","136.1","3,0","","","","","52.2",",a,,0","0","1,,,0","14.68","3,0","21.13","3,,,0","8.22","3,,,0","","","","","",""
"USC00145210","2005-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","38.9",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2005-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","","","0","2,0","","","","","","","","","","","","","","","","","","","0","2,,0,31,+","","","","","","","","","","","","","","","18.8",",a,,0","0","2,,,0","","","","","","","","","","","",""
"USC00145210","2006-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2006-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","0.0",",,0,28,+","","","","","","","","","","","","","0.0",",,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2006-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","62.5",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2006-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","28.4",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","1.7",",0,08,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,29,","34.4",",0,14,","","","","","107.9",",0","","","","","84.8",",,,0","0",",,,0","15.68",",0","22.81",",,,0","8.56",",,,0","","","","","",""
"USC00145210","2006-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","73.9",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","4",",0","","","","","7.8",",0,12,+","0",",,0,31,+","0",",,0,31,+","52.3",",,0,21,","33.3",",0,20,","","","","","62.5",",0","","","","","144.4",",,,0","0",",,,0","18.70",",0","24.22",",,,0","13.18",",,,0","","","","","",""
"USC00145210","2006-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","168.5",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","13.9",",0,13,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,04,","35.0",",0,30,","","","","","0.0",",0","","","","","84.1",",,,0","0",",,,0","23.95",",0","30.22",",,,0","17.68",",,,0","","","","","",""
"USC00145210","2006-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","257.2","1,0","10",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","19","1,0","","","","","15.0","1,0,06,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,14,","39.4","1,0,20,","","","0.0","0","0.0","1,0","","","","","104.2",",,,0","0",",,,0","26.91","1,0","33.07","1,,,0","20.74","1,,,0","","","","","",""
"USC00145210","2006-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","257.5","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","18","1,0","","","","","14.4",",0,31,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,26,","41.1","1,0,10,","","","0.0","0","0.0","1,0","","","","","106.3",",,,0","0",",,,0","26.90","1,0","33.31","1,,,0","20.48",",,,0","","","","","",""
"USC00145210","2006-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","46.4","1,0","6",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","1",",0","","","","","6.7","1,0,29,","0",",,0,30,+","0",",,0,30,+","38.9",",,0,11,","34.4",",0,17,","","","35.1","0","35.1",",0","","","","","87.4",",,,0","0",",,,0","18.75","1,0","25.16",",,,0","12.33","1,,,0","","","","","",""
"USC00145210","2006-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","28.0","2,0","6","3,0","4","3,0","1","3,0","0",",0","0",",0","0","2,0","5","2,0","0","2,0","11","2,0","3","2,0","","","","","-2.2","2,0,25,+","0",",,0,31,+","0",",,0,31,+","29.2","3,,0,27,","34.4","2,0,04,+","","","220.9","0","185.8","2,0","","","","","66.8",",a,,0","0",",,,0","12.89","2,0","19.11","2,,,0","6.67","2,,,0","","","","","",""
"USC00145210","2006-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.6","4,0","1",",0","1",",0","1",",0","0",",0","0",",0","0","4,0","11","4,0","1","3,0","4","3,0","0","3,0","","","","","-7.2","4,0,30,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,28,","30.0","3,0,09,","","","486.8","0","265.9","3,0","","","","","40.6",",,,0","0",",,,0","8.24","4,0","14.79","3,,,0","1.69","4,,,0","","","","","",""
"USC00145210","2006-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","0.0","5,0","4",",0","4",",0","0",",0","","","0","1,0","0","4,0","17","4,0","4","1,0","0","1,0","0","1,0","","","","","-12.2","4,0,08,","","","0","1,,0,31,+","20.3",",,0,21,","18.3","1,0,16,","","","907.8","0","421.0","1,0","","","","","44.7",",,,0","0","1,,,0","2.56","5,0","7.92","1,,,0","-2.81","4,,,0","","","","","",""
"USC00145210","2007-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","0.0","0","0.0","1,0","2",",0","2",",0","0",",0","","","0","1,0","0","1,0","28","1,0","10",",0","0",",0","0",",0","","","","","-17.2","1,0,17,","","","0","1,,0,31,+","19.6",",,0,16,","18.9",",0,12,","","","1503.7","0","595.9",",0","","","","","31.8",",,,0","0","1,,,0","-1.58","1,0","3.67",",,,0","-6.83","1,,,0","","","","","",""
"USC00145210","2007-02","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","3",",0","2",",0","0",",0","","","0","2,0","","","","","11","4,0","0","4,0","0","4,0","","","","","","","","","0","2,,0,28,+","24.1",",,0,27,","20.0","4,0,24,","","","","","","","","","","","46.0",",,,0","0","2,,,0","","","4.22","4,,,0","","","","","","","",""
"USC00145210","2007-03","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","0","2,0","17","2,0","0","2,0","","","","","","","0",",,0,31,+","0",",,0,31,+","32.8",",,0,30,","25.0","2,0,26,","","","","","","","","","","","144.0",",,,0","0",",,,0","","","19.50","2,,,0","","","","","","","",""
"USC00145210","2007-04","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","7.5","4,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","4,0","9","4,0","0",",0","12",",0","0",",0","","","","","-7.8","4,0,08,+","0",",,0,30,+","0",",,0,30,+","43.2",",,0,14,","30.0",",0,30,","","","","","206.5",",0","","","","","84.4",",,,0","0",",,,0","10.75","4,0","17.10",",,,0","4.41","4,,,0","","","","","",""
"USC00145210","2007-05","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","52.2","2,0","16",",0","13",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","25",",0","0",",0","","","","","9.4","2,0,18,","0",",,0,31,+","0",",,0,31,+","159.0",",,0,07,","31.1",",0,14,","","","","","21.5",",0","","","","","257.5",",,,0","0",",,,0","19.40","2,0","24.22",",,,0","14.57","2,,,0","","","","","",""
"USC00145210","2007-06","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","125.9","1,0","11",",0","9",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","1",",0","","","","","10.0","1,0,09,","0",",,0,30,+","0",",,0,30,+","102.9",",,0,30,","32.2",",0,08,","","","","","1.9",",0","","","","","272.7",",,,0","0",",,,0","22.64","1,0","27.59",",,,0","17.68","1,,,0","","","","","",""
"USC00145210","2007-07","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","213.7","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","12",",0","","","","","15.6","1,0,12,","0",",,0,31,+","0",",,0,31,+","128.3",",,0,01,","34.4",",0,17,","","","0.0","0","0.0",",0","","","","","155.7",",,,0","0",",,,0","25.38","1,0","30.61",",,,0","20.15","1,,,0","","","","","",""
"USC00145210","2007-08","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","311.7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","","","16.1",",0,31,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,03,","39.4",",0,16,+","","","0.0","0","0.0",",0","","","","","15.4",",,,0","0",",,,0","28.39",",0","34.59",",,,0","22.19",",,,0","","","","","",""
"USC00145210","2007-09","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","105.5","3,0","12",",0","7",",0","2",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","27",",0","5",",0","","","","","7.2","3,0,16,+","0",",,0,30,+","0",",,0,30,+","45.0",",,0,07,","34.4",",0,05,+","","","19.2","0","19.2",",0","","","","","128.0",",,,0","0",",,,0","21.70","3,0","28.37",",,,0","15.03","3,,,0","","","","","",""
"USC00145210","2007-10","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","29.3","1,0","9","2,0","5","2,0","2","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","13","1,0","0","1,0","","","","","1.7","1,0,25,","0",",,0,31,+","0",",,0,31,+","58.4","2,,0,18,","30.6","1,0,06,","","","141.3","0","122.1","1,0","","","","","146.8",",a,,0","0",",,,0","15.24","1,0","21.20","1,,,0","9.28","1,,,0","","","","","",""
"USC00145210","2007-11","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","0","2,0","0","2,0","0","2,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0","2,T,0,21,","","","","","","","","","","","","","2.3",",a,,0","0",",,,0","","","","","","","","","","","",""
"USC00145210","2007-12","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","","","","","","","","","0","5,0","","","","","","","","","","","","","","","","","","","0","5,,0,31,+","","","","","","","","","","","","","","","58.5",",a,,0","0","5,,,0","","","","","","","","","","","",""
"USC00145210","2008-01","38.50388","-95.70368","333.5","MELVERN LAKE, KS US","","","","","4",",0","2",",0","0",",0","0",",0","0","2,0","","","","","","","","","","","","","","","","","0",",,0,31,+","0","2,,0,31,+","6.9",",,0,17,","","","","","","","","","","","","","12.5",",,,0","0","2,,,0","","","","","","","","","","","",""
